CE14	DAVYZW_20050201.1538-CE1
CE15	DAVYZW_20050201.1538-CE2
CE16	DAVYZW_20050201.1538-CE3
CE17	DAVYZW_20050201.1538-CE4
CE18	DAVYZW_20050201.1538-CE5
CE24	DAVYZW_20050201.1538-CE6
CE19	DAVYZW_20050201.1538-CE7
CE20	DAVYZW_20050201.1538-CE8
CE21	DAVYZW_20050201.1538-CE9
CE5	DAVYZW_20050201.1538-CE10
CE22	DAVYZW_20050201.1538-CE11
CE23	DAVYZW_20050201.1538-CE12
CE1	DAVYZW_20050201.1538-CE13
CE2	DAVYZW_20050201.1538-CE14
CE3	DAVYZW_20050201.1538-CE15
CE4	DAVYZW_20050201.1538-CE16
CE6	DAVYZW_20050201.1538-CE17
CE7	DAVYZW_20050201.1538-CE18
CE8	DAVYZW_20050201.1538-CE19
CE9	DAVYZW_20050201.1538-CE20
CE10	DAVYZW_20050201.1538-CE21
CE11	DAVYZW_20050201.1538-CE22
CE12	DAVYZW_20050201.1538-CE23
CE13	DAVYZW_20050201.1538-CE24
E14	DAVYZW_20050201.1538-E1
E15	DAVYZW_20050201.1538-E2
E16	DAVYZW_20050201.1538-E3
E17	DAVYZW_20050201.1538-E4
E18	DAVYZW_20050201.1538-E5
E19	DAVYZW_20050201.1538-E6
E20	DAVYZW_20050201.1538-E7
E22	DAVYZW_20050201.1538-E8
E23	DAVYZW_20050201.1538-E9
E33	DAVYZW_20050201.1538-E10
E25	DAVYZW_20050201.1538-E11
E26	DAVYZW_20050201.1538-E12
E27	DAVYZW_20050201.1538-E13
E32	DAVYZW_20050201.1538-E14
E29	DAVYZW_20050201.1538-E15
E1	DAVYZW_20050201.1538-E16
E30	DAVYZW_20050201.1538-E17
E2	DAVYZW_20050201.1538-E18
E3	DAVYZW_20050201.1538-E19
E4	DAVYZW_20050201.1538-E20
E5	DAVYZW_20050201.1538-E21
E6	DAVYZW_20050201.1538-E22
E7	DAVYZW_20050201.1538-E23
E8	DAVYZW_20050201.1538-E24
E9	DAVYZW_20050201.1538-E25
E10	DAVYZW_20050201.1538-E26
E11	DAVYZW_20050201.1538-E27
E12	DAVYZW_20050201.1538-E28
E13	DAVYZW_20050201.1538-E29
EM1	DAVYZW_20050201.1538-E16-1
EM20	DAVYZW_20050201.1538-E20-2
EM21	DAVYZW_20050201.1538-E19-3
EM22	DAVYZW_20050201.1538-E1-4
EM23	DAVYZW_20050201.1538-E16-5
EM24	DAVYZW_20050201.1538-E19-6
EM25	DAVYZW_20050201.1538-E18-7
EM26	DAVYZW_20050201.1538-E16-8
EM28	DAVYZW_20050201.1538-E2-9
EM9	DAVYZW_20050201.1538-E22-10
EM27	DAVYZW_20050201.1538-E3-11
EM30	DAVYZW_20050201.1538-E18-12
EM31	DAVYZW_20050201.1538-E4-13
EM32	DAVYZW_20050201.1538-E5-14
EM33	DAVYZW_20050201.1538-E16-15
EM34	DAVYZW_20050201.1538-E4-16
EM36	DAVYZW_20050201.1538-E6-17
EM40	DAVYZW_20050201.1538-E6-18
EM37	DAVYZW_20050201.1538-E7-19
EM38	DAVYZW_20050201.1538-E20-20
EM39	DAVYZW_20050201.1538-E20-21
EM6	DAVYZW_20050201.1538-E14-22
EM41	DAVYZW_20050201.1538-E8-23
EM43	DAVYZW_20050201.1538-E16-24
EM44	DAVYZW_20050201.1538-E20-25
EM45	DAVYZW_20050201.1538-E9-26
EM68	DAVYZW_20050201.1538-E10-27
EM46	DAVYZW_20050201.1538-E16-28
EM47	DAVYZW_20050201.1538-E16-29
EM48	DAVYZW_20050201.1538-E11-30
EM49	DAVYZW_20050201.1538-E4-31
EM50	DAVYZW_20050201.1538-E4-32
EM51	DAVYZW_20050201.1538-E16-33
EM52	DAVYZW_20050201.1538-E12-34
EM53	DAVYZW_20050201.1538-E13-35
EM54	DAVYZW_20050201.1538-E16-36
EM55	DAVYZW_20050201.1538-E27-37
EM56	DAVYZW_20050201.1538-E4-38
EM57	DAVYZW_20050201.1538-E4-39
EM58	DAVYZW_20050201.1538-E19-40
EM59	DAVYZW_20050201.1538-E4-41
EM60	DAVYZW_20050201.1538-E19-42
EM61	DAVYZW_20050201.1538-E19-43
EM62	DAVYZW_20050201.1538-E16-44
EM63	DAVYZW_20050201.1538-E15-45
