CE10	LIUYIFENG_20050128.0853-CE1
CE11	LIUYIFENG_20050128.0853-CE2
CE12	LIUYIFENG_20050128.0853-CE3
CE13	LIUYIFENG_20050128.0853-CE4
CE14	LIUYIFENG_20050128.0853-CE5
CE15	LIUYIFENG_20050128.0853-CE6
CE16	LIUYIFENG_20050128.0853-CE7
CE17	LIUYIFENG_20050128.0853-CE8
CE18	LIUYIFENG_20050128.0853-CE9
CE19	LIUYIFENG_20050128.0853-CE10
CE20	LIUYIFENG_20050128.0853-CE11
CE22	LIUYIFENG_20050128.0853-CE12
CE21	LIUYIFENG_20050128.0853-CE13
CE23	LIUYIFENG_20050128.0853-CE14
CE24	LIUYIFENG_20050128.0853-CE15
CE25	LIUYIFENG_20050128.0853-CE16
CE26	LIUYIFENG_20050128.0853-CE17
CE27	LIUYIFENG_20050128.0853-CE18
CE29	LIUYIFENG_20050128.0853-CE19
CE30	LIUYIFENG_20050128.0853-CE20
CE31	LIUYIFENG_20050128.0853-CE21
CE28	LIUYIFENG_20050128.0853-CE22
CE1	LIUYIFENG_20050128.0853-CE23
CE2	LIUYIFENG_20050128.0853-CE24
CE3	LIUYIFENG_20050128.0853-CE25
CE4	LIUYIFENG_20050128.0853-CE26
CE5	LIUYIFENG_20050128.0853-CE27
CE6	LIUYIFENG_20050128.0853-CE28
CE7	LIUYIFENG_20050128.0853-CE29
CE8	LIUYIFENG_20050128.0853-CE30
CE9	LIUYIFENG_20050128.0853-CE31
E12	LIUYIFENG_20050128.0853-E1
E13	LIUYIFENG_20050128.0853-E2
E14	LIUYIFENG_20050128.0853-E3
E15	LIUYIFENG_20050128.0853-E4
E16	LIUYIFENG_20050128.0853-E5
E17	LIUYIFENG_20050128.0853-E6
E19	LIUYIFENG_20050128.0853-E7
E20	LIUYIFENG_20050128.0853-E8
E21	LIUYIFENG_20050128.0853-E9
E22	LIUYIFENG_20050128.0853-E10
E23	LIUYIFENG_20050128.0853-E11
E24	LIUYIFENG_20050128.0853-E12
E25	LIUYIFENG_20050128.0853-E13
E26	LIUYIFENG_20050128.0853-E14
E27	LIUYIFENG_20050128.0853-E15
E28	LIUYIFENG_20050128.0853-E16
E29	LIUYIFENG_20050128.0853-E17
E30	LIUYIFENG_20050128.0853-E18
E32	LIUYIFENG_20050128.0853-E19
E33	LIUYIFENG_20050128.0853-E20
E34	LIUYIFENG_20050128.0853-E21
E35	LIUYIFENG_20050128.0853-E22
E36	LIUYIFENG_20050128.0853-E23
E37	LIUYIFENG_20050128.0853-E24
E38	LIUYIFENG_20050128.0853-E25
E39	LIUYIFENG_20050128.0853-E26
E1	LIUYIFENG_20050128.0853-E27
E2	LIUYIFENG_20050128.0853-E28
E3	LIUYIFENG_20050128.0853-E29
E4	LIUYIFENG_20050128.0853-E30
E5	LIUYIFENG_20050128.0853-E31
E6	LIUYIFENG_20050128.0853-E32
E7	LIUYIFENG_20050128.0853-E33
E9	LIUYIFENG_20050128.0853-E34
E10	LIUYIFENG_20050128.0853-E35
E11	LIUYIFENG_20050128.0853-E36
EM18	LIUYIFENG_20050128.0853-E2-1
EM19	LIUYIFENG_20050128.0853-E31-2
EM20	LIUYIFENG_20050128.0853-E3-3
EM21	LIUYIFENG_20050128.0853-E28-4
EM22	LIUYIFENG_20050128.0853-E28-5
EM23	LIUYIFENG_20050128.0853-E4-6
EM24	LIUYIFENG_20050128.0853-E5-7
EM25	LIUYIFENG_20050128.0853-E3-8
EM26	LIUYIFENG_20050128.0853-E28-9
EM27	LIUYIFENG_20050128.0853-E31-10
EM28	LIUYIFENG_20050128.0853-E28-11
EM29	LIUYIFENG_20050128.0853-E28-12
EM30	LIUYIFENG_20050128.0853-E6-13
EM31	LIUYIFENG_20050128.0853-E28-14
EM33	LIUYIFENG_20050128.0853-E32-15
EM34	LIUYIFENG_20050128.0853-E28-16
EM35	LIUYIFENG_20050128.0853-E31-17
EM36	LIUYIFENG_20050128.0853-E28-18
EM37	LIUYIFENG_20050128.0853-E32-19
EM38	LIUYIFENG_20050128.0853-E7-20
EM39	LIUYIFENG_20050128.0853-E28-21
