CE12	DAVYZW_20050118.0922-CE1
CE14	DAVYZW_20050118.0922-CE2
CE15	DAVYZW_20050118.0922-CE3
CE18	DAVYZW_20050118.0922-CE4
CE19	DAVYZW_20050118.0922-CE5
CE20	DAVYZW_20050118.0922-CE6
CE21	DAVYZW_20050118.0922-CE7
CE22	DAVYZW_20050118.0922-CE8
CE23	DAVYZW_20050118.0922-CE9
CE16	DAVYZW_20050118.0922-CE10
CE24	DAVYZW_20050118.0922-CE11
CE25	DAVYZW_20050118.0922-CE12
CE27	DAVYZW_20050118.0922-CE13
CE28	DAVYZW_20050118.0922-CE14
CE30	DAVYZW_20050118.0922-CE15
CE29	DAVYZW_20050118.0922-CE16
CE31	DAVYZW_20050118.0922-CE17
CE32	DAVYZW_20050118.0922-CE18
CE33	DAVYZW_20050118.0922-CE19
CE1	DAVYZW_20050118.0922-CE20
CE34	DAVYZW_20050118.0922-CE21
CE35	DAVYZW_20050118.0922-CE22
CE17	DAVYZW_20050118.0922-CE23
CE26	DAVYZW_20050118.0922-CE24
CE5	DAVYZW_20050118.0922-CE25
CE2	DAVYZW_20050118.0922-CE26
CE3	DAVYZW_20050118.0922-CE27
CE4	DAVYZW_20050118.0922-CE28
CE6	DAVYZW_20050118.0922-CE29
CE7	DAVYZW_20050118.0922-CE30
CE8	DAVYZW_20050118.0922-CE31
CE9	DAVYZW_20050118.0922-CE32
CE10	DAVYZW_20050118.0922-CE33
CE11	DAVYZW_20050118.0922-CE34
E12	DAVYZW_20050118.0922-E1
E14	DAVYZW_20050118.0922-E2
E16	DAVYZW_20050118.0922-E3
E17	DAVYZW_20050118.0922-E4
E18	DAVYZW_20050118.0922-E5
E20	DAVYZW_20050118.0922-E6
E21	DAVYZW_20050118.0922-E7
E37	DAVYZW_20050118.0922-E8
E22	DAVYZW_20050118.0922-E9
E23	DAVYZW_20050118.0922-E10
E24	DAVYZW_20050118.0922-E11
E25	DAVYZW_20050118.0922-E12
E26	DAVYZW_20050118.0922-E13
E27	DAVYZW_20050118.0922-E14
E1	DAVYZW_20050118.0922-E15
E28	DAVYZW_20050118.0922-E16
E29	DAVYZW_20050118.0922-E17
E30	DAVYZW_20050118.0922-E18
E31	DAVYZW_20050118.0922-E19
E32	DAVYZW_20050118.0922-E20
E33	DAVYZW_20050118.0922-E21
E34	DAVYZW_20050118.0922-E22
E35	DAVYZW_20050118.0922-E23
E36	DAVYZW_20050118.0922-E24
E38	DAVYZW_20050118.0922-E25
E40	DAVYZW_20050118.0922-E26
E41	DAVYZW_20050118.0922-E27
E2	DAVYZW_20050118.0922-E28
E43	DAVYZW_20050118.0922-E29
E3	DAVYZW_20050118.0922-E30
E4	DAVYZW_20050118.0922-E31
E5	DAVYZW_20050118.0922-E32
E6	DAVYZW_20050118.0922-E33
E7	DAVYZW_20050118.0922-E34
E8	DAVYZW_20050118.0922-E35
E9	DAVYZW_20050118.0922-E36
E10	DAVYZW_20050118.0922-E37
EM1	DAVYZW_20050118.0922-E15-1
EM33	DAVYZW_20050118.0922-E8-2
EM20	DAVYZW_20050118.0922-E1-3
EM21	DAVYZW_20050118.0922-E30-4
EM24	DAVYZW_20050118.0922-E32-5
EM25	DAVYZW_20050118.0922-E28-6
EM26	DAVYZW_20050118.0922-E33-7
EM28	DAVYZW_20050118.0922-E34-8
EM29	DAVYZW_20050118.0922-E34-9
EM30	DAVYZW_20050118.0922-E37-10
EM31	DAVYZW_20050118.0922-E2-11
EM32	DAVYZW_20050118.0922-E34-12
EM34	DAVYZW_20050118.0922-E33-13
EM35	DAVYZW_20050118.0922-E3-14
EM39	DAVYZW_20050118.0922-E33-15
EM40	DAVYZW_20050118.0922-E4-16
EM41	DAVYZW_20050118.0922-E5-17
EM42	DAVYZW_20050118.0922-E5-18
EM44	DAVYZW_20050118.0922-E6-19
EM45	DAVYZW_20050118.0922-E5-20
EM46	DAVYZW_20050118.0922-E33-21
EM47	DAVYZW_20050118.0922-E7-22
EM48	DAVYZW_20050118.0922-E30-23
EM49	DAVYZW_20050118.0922-E9-24
EM51	DAVYZW_20050118.0922-E10-25
EM50	DAVYZW_20050118.0922-E28-26
EM52	DAVYZW_20050118.0922-E9-27
EM53	DAVYZW_20050118.0922-E33-28
EM57	DAVYZW_20050118.0922-E11-29
EM58	DAVYZW_20050118.0922-E28-30
EM59	DAVYZW_20050118.0922-E30-31
EM61	DAVYZW_20050118.0922-E30-32
EM62	DAVYZW_20050118.0922-E12-33
EM64	DAVYZW_20050118.0922-E30-34
EM65	DAVYZW_20050118.0922-E13-35
EM66	DAVYZW_20050118.0922-E14-36
EM67	DAVYZW_20050118.0922-E28-37
EM69	DAVYZW_20050118.0922-E16-38
EM70	DAVYZW_20050118.0922-E30-39
EM71	DAVYZW_20050118.0922-E17-40
EM72	DAVYZW_20050118.0922-E28-41
EM73	DAVYZW_20050118.0922-E18-42
EM74	DAVYZW_20050118.0922-E19-43
EM75	DAVYZW_20050118.0922-E28-44
EM76	DAVYZW_20050118.0922-E30-45
EM77	DAVYZW_20050118.0922-E28-46
EM78	DAVYZW_20050118.0922-E30-47
EM79	DAVYZW_20050118.0922-E28-48
EM80	DAVYZW_20050118.0922-E19-49
EM81	DAVYZW_20050118.0922-E1-50
EM82	DAVYZW_20050118.0922-E30-51
EM83	DAVYZW_20050118.0922-E30-52
EM84	DAVYZW_20050118.0922-E33-53
EM85	DAVYZW_20050118.0922-E20-54
EM86	DAVYZW_20050118.0922-E21-55
EM87	DAVYZW_20050118.0922-E22-56
EM88	DAVYZW_20050118.0922-E5-57
EM36	DAVYZW_20050118.0922-E25-58
EM89	DAVYZW_20050118.0922-E30-59
EM90	DAVYZW_20050118.0922-E28-60
EM91	DAVYZW_20050118.0922-E33-61
EM92	DAVYZW_20050118.0922-E28-62
EM93	DAVYZW_20050118.0922-E5-63
EM94	DAVYZW_20050118.0922-E23-64
EM95	DAVYZW_20050118.0922-E24-65
EM96	DAVYZW_20050118.0922-E28-66
EM97	DAVYZW_20050118.0922-E30-67
EM98	DAVYZW_20050118.0922-E31-68
EM99	DAVYZW_20050118.0922-E28-69
EM100	DAVYZW_20050118.0922-E30-70
EM2	DAVYZW_20050118.0922-E28-71
EM43	DAVYZW_20050118.0922-E33-72
EM68	DAVYZW_20050118.0922-E26-73
EM23	DAVYZW_20050118.0922-E27-74
EM37	DAVYZW_20050118.0922-E27-75
EM54	DAVYZW_20050118.0922-E27-76
EM55	DAVYZW_20050118.0922-E27-77
EM60	DAVYZW_20050118.0922-E27-78
EM5	DAVYZW_20050118.0922-E27-79
EM63	DAVYZW_20050118.0922-E27-80
EM6	DAVYZW_20050118.0922-E27-81
EM27	DAVYZW_20050118.0922-E30-82
EM38	DAVYZW_20050118.0922-E30-83
EM56	DAVYZW_20050118.0922-E30-84
EM11	DAVYZW_20050118.0922-E29-85
EM3	DAVYZW_20050118.0922-E30-86
EM4	DAVYZW_20050118.0922-E31-87
EM7	DAVYZW_20050118.0922-E32-88
EM8	DAVYZW_20050118.0922-E28-89
EM9	DAVYZW_20050118.0922-E33-90
