CE11	DAVYZW_20050106.1344-CE1
CE12	DAVYZW_20050106.1344-CE2
CE20	DAVYZW_20050106.1344-CE3
CE13	DAVYZW_20050106.1344-CE4
CE14	DAVYZW_20050106.1344-CE5
CE16	DAVYZW_20050106.1344-CE6
CE15	DAVYZW_20050106.1344-CE7
CE17	DAVYZW_20050106.1344-CE8
CE18	DAVYZW_20050106.1344-CE9
CE19	DAVYZW_20050106.1344-CE10
CE21	DAVYZW_20050106.1344-CE11
CE1	DAVYZW_20050106.1344-CE12
CE4	DAVYZW_20050106.1344-CE13
CE3	DAVYZW_20050106.1344-CE14
CE2	DAVYZW_20050106.1344-CE15
CE5	DAVYZW_20050106.1344-CE16
CE6	DAVYZW_20050106.1344-CE17
CE7	DAVYZW_20050106.1344-CE18
CE8	DAVYZW_20050106.1344-CE19
CE9	DAVYZW_20050106.1344-CE20
CE10	DAVYZW_20050106.1344-CE21
E12	DAVYZW_20050106.1344-E1
E13	DAVYZW_20050106.1344-E2
E14	DAVYZW_20050106.1344-E3
E15	DAVYZW_20050106.1344-E4
E25	DAVYZW_20050106.1344-E5
E16	DAVYZW_20050106.1344-E6
E17	DAVYZW_20050106.1344-E7
E18	DAVYZW_20050106.1344-E8
E19	DAVYZW_20050106.1344-E9
E20	DAVYZW_20050106.1344-E10
E21	DAVYZW_20050106.1344-E11
E22	DAVYZW_20050106.1344-E12
E1	DAVYZW_20050106.1344-E13
E24	DAVYZW_20050106.1344-E14
E2	DAVYZW_20050106.1344-E15
E3	DAVYZW_20050106.1344-E16
E4	DAVYZW_20050106.1344-E17
E5	DAVYZW_20050106.1344-E18
E6	DAVYZW_20050106.1344-E19
E7	DAVYZW_20050106.1344-E20
E8	DAVYZW_20050106.1344-E21
E9	DAVYZW_20050106.1344-E22
E10	DAVYZW_20050106.1344-E23
EM1	DAVYZW_20050106.1344-E13-1
EM22	DAVYZW_20050106.1344-E16-2
EM19	DAVYZW_20050106.1344-E1-3
EM20	DAVYZW_20050106.1344-E2-4
EM23	DAVYZW_20050106.1344-E19-5
EM26	DAVYZW_20050106.1344-E19-6
EM24	DAVYZW_20050106.1344-E3-7
EM25	DAVYZW_20050106.1344-E20-8
EM27	DAVYZW_20050106.1344-E18-9
