CE12	LIUYIFENG_20050124.1835-CE1
CE1	LIUYIFENG_20050124.1835-CE2
CE13	LIUYIFENG_20050124.1835-CE3
CE14	LIUYIFENG_20050124.1835-CE4
CE15	LIUYIFENG_20050124.1835-CE5
CE16	LIUYIFENG_20050124.1835-CE6
CE17	LIUYIFENG_20050124.1835-CE7
CE18	LIUYIFENG_20050124.1835-CE8
CE7	LIUYIFENG_20050124.1835-CE9
CE19	LIUYIFENG_20050124.1835-CE10
CE20	LIUYIFENG_20050124.1835-CE11
CE11	LIUYIFENG_20050124.1835-CE12
CE21	LIUYIFENG_20050124.1835-CE13
CE22	LIUYIFENG_20050124.1835-CE14
CE23	LIUYIFENG_20050124.1835-CE15
CE24	LIUYIFENG_20050124.1835-CE16
CE25	LIUYIFENG_20050124.1835-CE17
CE26	LIUYIFENG_20050124.1835-CE18
CE27	LIUYIFENG_20050124.1835-CE19
CE2	LIUYIFENG_20050124.1835-CE20
CE28	LIUYIFENG_20050124.1835-CE21
CE29	LIUYIFENG_20050124.1835-CE22
CE30	LIUYIFENG_20050124.1835-CE23
CE31	LIUYIFENG_20050124.1835-CE24
CE3	LIUYIFENG_20050124.1835-CE25
CE4	LIUYIFENG_20050124.1835-CE26
CE5	LIUYIFENG_20050124.1835-CE27
CE6	LIUYIFENG_20050124.1835-CE28
CE8	LIUYIFENG_20050124.1835-CE29
CE9	LIUYIFENG_20050124.1835-CE30
CE10	LIUYIFENG_20050124.1835-CE31
E10	LIUYIFENG_20050124.1835-E1
E11	LIUYIFENG_20050124.1835-E2
E12	LIUYIFENG_20050124.1835-E3
E13	LIUYIFENG_20050124.1835-E4
E14	LIUYIFENG_20050124.1835-E5
E15	LIUYIFENG_20050124.1835-E6
E40	LIUYIFENG_20050124.1835-E7
E16	LIUYIFENG_20050124.1835-E8
E17	LIUYIFENG_20050124.1835-E9
E18	LIUYIFENG_20050124.1835-E10
E19	LIUYIFENG_20050124.1835-E11
E20	LIUYIFENG_20050124.1835-E12
E22	LIUYIFENG_20050124.1835-E13
E23	LIUYIFENG_20050124.1835-E14
E24	LIUYIFENG_20050124.1835-E15
E25	LIUYIFENG_20050124.1835-E16
E26	LIUYIFENG_20050124.1835-E17
E27	LIUYIFENG_20050124.1835-E18
E1	LIUYIFENG_20050124.1835-E19
E28	LIUYIFENG_20050124.1835-E20
E29	LIUYIFENG_20050124.1835-E21
E30	LIUYIFENG_20050124.1835-E22
E31	LIUYIFENG_20050124.1835-E23
E32	LIUYIFENG_20050124.1835-E24
E33	LIUYIFENG_20050124.1835-E25
E34	LIUYIFENG_20050124.1835-E26
