CE11	LIUYIFENG_20050128.0814-CE1
CE12	LIUYIFENG_20050128.0814-CE2
CE13	LIUYIFENG_20050128.0814-CE3
CE14	LIUYIFENG_20050128.0814-CE4
CE15	LIUYIFENG_20050128.0814-CE5
CE17	LIUYIFENG_20050128.0814-CE6
CE18	LIUYIFENG_20050128.0814-CE7
CE19	LIUYIFENG_20050128.0814-CE8
CE20	LIUYIFENG_20050128.0814-CE9
CE21	LIUYIFENG_20050128.0814-CE10
CE22	LIUYIFENG_20050128.0814-CE11
CE1	LIUYIFENG_20050128.0814-CE12
CE24	LIUYIFENG_20050128.0814-CE13
CE23	LIUYIFENG_20050128.0814-CE14
CE3	LIUYIFENG_20050128.0814-CE15
CE25	LIUYIFENG_20050128.0814-CE16
CE26	LIUYIFENG_20050128.0814-CE17
CE27	LIUYIFENG_20050128.0814-CE18
CE28	LIUYIFENG_20050128.0814-CE19
CE2	LIUYIFENG_20050128.0814-CE20
CE16	LIUYIFENG_20050128.0814-CE21
CE4	LIUYIFENG_20050128.0814-CE22
CE5	LIUYIFENG_20050128.0814-CE23
CE6	LIUYIFENG_20050128.0814-CE24
CE7	LIUYIFENG_20050128.0814-CE25
CE8	LIUYIFENG_20050128.0814-CE26
CE9	LIUYIFENG_20050128.0814-CE27
CE10	LIUYIFENG_20050128.0814-CE28
E10	LIUYIFENG_20050128.0814-E1
E11	LIUYIFENG_20050128.0814-E2
E12	LIUYIFENG_20050128.0814-E3
E13	LIUYIFENG_20050128.0814-E4
E15	LIUYIFENG_20050128.0814-E5
E16	LIUYIFENG_20050128.0814-E6
E17	LIUYIFENG_20050128.0814-E7
E18	LIUYIFENG_20050128.0814-E8
E19	LIUYIFENG_20050128.0814-E9
E20	LIUYIFENG_20050128.0814-E10
E21	LIUYIFENG_20050128.0814-E11
E22	LIUYIFENG_20050128.0814-E12
E1	LIUYIFENG_20050128.0814-E13
E23	LIUYIFENG_20050128.0814-E14
E24	LIUYIFENG_20050128.0814-E15
E25	LIUYIFENG_20050128.0814-E16
E26	LIUYIFENG_20050128.0814-E17
E28	LIUYIFENG_20050128.0814-E18
E29	LIUYIFENG_20050128.0814-E19
E30	LIUYIFENG_20050128.0814-E20
E31	LIUYIFENG_20050128.0814-E21
E32	LIUYIFENG_20050128.0814-E22
E33	LIUYIFENG_20050128.0814-E23
E34	LIUYIFENG_20050128.0814-E24
E35	LIUYIFENG_20050128.0814-E25
E36	LIUYIFENG_20050128.0814-E26
E38	LIUYIFENG_20050128.0814-E27
E2	LIUYIFENG_20050128.0814-E28
E3	LIUYIFENG_20050128.0814-E29
E4	LIUYIFENG_20050128.0814-E30
E5	LIUYIFENG_20050128.0814-E31
E6	LIUYIFENG_20050128.0814-E32
E7	LIUYIFENG_20050128.0814-E33
E8	LIUYIFENG_20050128.0814-E34
E9	LIUYIFENG_20050128.0814-E35
EM2	LIUYIFENG_20050128.0814-E13-1
EM23	LIUYIFENG_20050128.0814-E31-2
EM24	LIUYIFENG_20050128.0814-E1-3
EM27	LIUYIFENG_20050128.0814-E1-4
EM25	LIUYIFENG_20050128.0814-E2-5
EM26	LIUYIFENG_20050128.0814-E34-6
EM28	LIUYIFENG_20050128.0814-E28-7
EM29	LIUYIFENG_20050128.0814-E28-8
EM30	LIUYIFENG_20050128.0814-E28-9
EM31	LIUYIFENG_20050128.0814-E30-10
EM32	LIUYIFENG_20050128.0814-E30-11
EM33	LIUYIFENG_20050128.0814-E28-12
EM34	LIUYIFENG_20050128.0814-E30-13
EM36	LIUYIFENG_20050128.0814-E28-14
EM37	LIUYIFENG_20050128.0814-E30-15
EM38	LIUYIFENG_20050128.0814-E30-16
EM39	LIUYIFENG_20050128.0814-E28-17
EM40	LIUYIFENG_20050128.0814-E3-18
EM41	LIUYIFENG_20050128.0814-E28-19
EM42	LIUYIFENG_20050128.0814-E4-20
EM43	LIUYIFENG_20050128.0814-E28-21
EM44	LIUYIFENG_20050128.0814-E28-22
EM45	LIUYIFENG_20050128.0814-E34-23
EM46	LIUYIFENG_20050128.0814-E30-24
EM47	LIUYIFENG_20050128.0814-E5-25
EM48	LIUYIFENG_20050128.0814-E28-26
EM49	LIUYIFENG_20050128.0814-E6-27
EM50	LIUYIFENG_20050128.0814-E28-28
EM51	LIUYIFENG_20050128.0814-E30-29
EM52	LIUYIFENG_20050128.0814-E28-30
EM53	LIUYIFENG_20050128.0814-E28-31
EM54	LIUYIFENG_20050128.0814-E28-32
EM55	LIUYIFENG_20050128.0814-E5-33
EM56	LIUYIFENG_20050128.0814-E7-34
EM58	LIUYIFENG_20050128.0814-E7-35
EM63	LIUYIFENG_20050128.0814-E27-36
EM57	LIUYIFENG_20050128.0814-E8-37
EM59	LIUYIFENG_20050128.0814-E9-38
EM61	LIUYIFENG_20050128.0814-E28-39
EM62	LIUYIFENG_20050128.0814-E30-40
EM64	LIUYIFENG_20050128.0814-E34-41
EM65	LIUYIFENG_20050128.0814-E10-42
EM66	LIUYIFENG_20050128.0814-E28-43
EM68	LIUYIFENG_20050128.0814-E34-44
EM69	LIUYIFENG_20050128.0814-E28-45
EM70	LIUYIFENG_20050128.0814-E28-46
EM71	LIUYIFENG_20050128.0814-E11-47
EM73	LIUYIFENG_20050128.0814-E11-48
EM72	LIUYIFENG_20050128.0814-E12-49
EM74	LIUYIFENG_20050128.0814-E14-50
EM75	LIUYIFENG_20050128.0814-E28-51
EM76	LIUYIFENG_20050128.0814-E28-52
EM77	LIUYIFENG_20050128.0814-E28-53
EM78	LIUYIFENG_20050128.0814-E28-54
EM79	LIUYIFENG_20050128.0814-E28-55
EM80	LIUYIFENG_20050128.0814-E30-56
EM81	LIUYIFENG_20050128.0814-E15-57
EM82	LIUYIFENG_20050128.0814-E16-58
EM83	LIUYIFENG_20050128.0814-E17-59
EM84	LIUYIFENG_20050128.0814-E34-60
EM85	LIUYIFENG_20050128.0814-E28-61
EM86	LIUYIFENG_20050128.0814-E18-62
EM87	LIUYIFENG_20050128.0814-E28-63
EM88	LIUYIFENG_20050128.0814-E11-64
EM89	LIUYIFENG_20050128.0814-E28-65
EM90	LIUYIFENG_20050128.0814-E20-66
EM91	LIUYIFENG_20050128.0814-E11-67
EM92	LIUYIFENG_20050128.0814-E28-68
EM93	LIUYIFENG_20050128.0814-E28-69
EM94	LIUYIFENG_20050128.0814-E28-70
EM95	LIUYIFENG_20050128.0814-E19-71
EM96	LIUYIFENG_20050128.0814-E28-72
EM97	LIUYIFENG_20050128.0814-E21-73
EM98	LIUYIFENG_20050128.0814-E33-74
EM99	LIUYIFENG_20050128.0814-E30-75
EM100	LIUYIFENG_20050128.0814-E28-76
EM101	LIUYIFENG_20050128.0814-E22-77
EM102	LIUYIFENG_20050128.0814-E28-78
EM103	LIUYIFENG_20050128.0814-E23-79
EM104	LIUYIFENG_20050128.0814-E28-80
EM105	LIUYIFENG_20050128.0814-E23-81
EM106	LIUYIFENG_20050128.0814-E11-82
EM109	LIUYIFENG_20050128.0814-E11-83
EM107	LIUYIFENG_20050128.0814-E24-84
EM108	LIUYIFENG_20050128.0814-E28-85
EM110	LIUYIFENG_20050128.0814-E5-86
EM111	LIUYIFENG_20050128.0814-E30-87
EM112	LIUYIFENG_20050128.0814-E23-88
EM113	LIUYIFENG_20050128.0814-E25-89
EM114	LIUYIFENG_20050128.0814-E30-90
EM115	LIUYIFENG_20050128.0814-E30-91
EM116	LIUYIFENG_20050128.0814-E28-92
EM117	LIUYIFENG_20050128.0814-E11-93
EM118	LIUYIFENG_20050128.0814-E28-94
EM119	LIUYIFENG_20050128.0814-E28-95
EM120	LIUYIFENG_20050128.0814-E30-96
EM1	LIUYIFENG_20050128.0814-E26-97
EM35	LIUYIFENG_20050128.0814-E28-98
EM67	LIUYIFENG_20050128.0814-E30-99
EM60	LIUYIFENG_20050128.0814-E28-100
EM3	LIUYIFENG_20050128.0814-E28-101
EM5	LIUYIFENG_20050128.0814-E28-102
EM4	LIUYIFENG_20050128.0814-E29-103
EM6	LIUYIFENG_20050128.0814-E30-104
EM7	LIUYIFENG_20050128.0814-E30-105
EM8	LIUYIFENG_20050128.0814-E28-106
EM9	LIUYIFENG_20050128.0814-E31-107
EM10	LIUYIFENG_20050128.0814-E32-108
EM11	LIUYIFENG_20050128.0814-E30-109
EM12	LIUYIFENG_20050128.0814-E28-110
EM13	LIUYIFENG_20050128.0814-E28-111
EM14	LIUYIFENG_20050128.0814-E33-112
EM15	LIUYIFENG_20050128.0814-E30-113
EM16	LIUYIFENG_20050128.0814-E28-114
EM17	LIUYIFENG_20050128.0814-E34-115
EM18	LIUYIFENG_20050128.0814-E35-116
EM19	LIUYIFENG_20050128.0814-E28-117
EM20	LIUYIFENG_20050128.0814-E30-118
EM21	LIUYIFENG_20050128.0814-E34-119
EM22	LIUYIFENG_20050128.0814-E28-120
R31	LIUYIFENG_20050128.0814-R1
R1	LIUYIFENG_20050128.0814-R2
R2	LIUYIFENG_20050128.0814-R3
R3	LIUYIFENG_20050128.0814-R4
R4	LIUYIFENG_20050128.0814-R5
R6	LIUYIFENG_20050128.0814-R6
R8	LIUYIFENG_20050128.0814-R7
R9	LIUYIFENG_20050128.0814-R8
R10	LIUYIFENG_20050128.0814-R9
R14	LIUYIFENG_20050128.0814-R10
R15	LIUYIFENG_20050128.0814-R11
R16	LIUYIFENG_20050128.0814-R12
R17	LIUYIFENG_20050128.0814-R13
R21	LIUYIFENG_20050128.0814-R14
R18	LIUYIFENG_20050128.0814-R15
R19	LIUYIFENG_20050128.0814-R16
R20	LIUYIFENG_20050128.0814-R17
R22	LIUYIFENG_20050128.0814-R18
R26	LIUYIFENG_20050128.0814-R19
R28	LIUYIFENG_20050128.0814-R20
R27	LIUYIFENG_20050128.0814-R21
R25	LIUYIFENG_20050128.0814-R22
R29	LIUYIFENG_20050128.0814-R23
R30	LIUYIFENG_20050128.0814-R24
R5	LIUYIFENG_20050128.0814-R25
R7	LIUYIFENG_20050128.0814-R26
R11	LIUYIFENG_20050128.0814-R27
R12	LIUYIFENG_20050128.0814-R28
R13	LIUYIFENG_20050128.0814-R29
RM1	LIUYIFENG_20050128.0814-R2-1
RM2	LIUYIFENG_20050128.0814-R2-2
RM3	LIUYIFENG_20050128.0814-R4-1
RM5	LIUYIFENG_20050128.0814-R5-1
RM6	LIUYIFENG_20050128.0814-R2-3
RM8	LIUYIFENG_20050128.0814-R7-1
RM9	LIUYIFENG_20050128.0814-R2-4
RM30	LIUYIFENG_20050128.0814-R1-1
RM10	LIUYIFENG_20050128.0814-R2-5
RM14	LIUYIFENG_20050128.0814-R10-1
RM16	LIUYIFENG_20050128.0814-R11-1
RM15	LIUYIFENG_20050128.0814-R12-1
RM17	LIUYIFENG_20050128.0814-R13-1
RM21	LIUYIFENG_20050128.0814-R14-1
RM18	LIUYIFENG_20050128.0814-R15-1
RM19	LIUYIFENG_20050128.0814-R16-1
RM20	LIUYIFENG_20050128.0814-R17-1
RM22	LIUYIFENG_20050128.0814-R13-2
RM25	LIUYIFENG_20050128.0814-R19-1
RM27	LIUYIFENG_20050128.0814-R20-1
RM26	LIUYIFENG_20050128.0814-R21-1
RM23	LIUYIFENG_20050128.0814-R22-1
RM28	LIUYIFENG_20050128.0814-R13-3
RM29	LIUYIFENG_20050128.0814-R2-6
RM4	LIUYIFENG_20050128.0814-R2-7
