CE8	LIUYIFENG_20050114.0608-CE1
CE9	LIUYIFENG_20050114.0608-CE2
CE10	LIUYIFENG_20050114.0608-CE3
CE11	LIUYIFENG_20050114.0608-CE4
CE12	LIUYIFENG_20050114.0608-CE5
CE13	LIUYIFENG_20050114.0608-CE6
CE14	LIUYIFENG_20050114.0608-CE7
CE15	LIUYIFENG_20050114.0608-CE8
CE16	LIUYIFENG_20050114.0608-CE9
CE17	LIUYIFENG_20050114.0608-CE10
CE19	LIUYIFENG_20050114.0608-CE11
CE24	LIUYIFENG_20050114.0608-CE12
CE21	LIUYIFENG_20050114.0608-CE13
CE20	LIUYIFENG_20050114.0608-CE14
CE22	LIUYIFENG_20050114.0608-CE15
CE27	LIUYIFENG_20050114.0608-CE16
CE23	LIUYIFENG_20050114.0608-CE17
CE25	LIUYIFENG_20050114.0608-CE18
CE26	LIUYIFENG_20050114.0608-CE19
CE28	LIUYIFENG_20050114.0608-CE20
CE30	LIUYIFENG_20050114.0608-CE21
CE29	LIUYIFENG_20050114.0608-CE22
CE31	LIUYIFENG_20050114.0608-CE23
CE32	LIUYIFENG_20050114.0608-CE24
CE18	LIUYIFENG_20050114.0608-CE25
CE1	LIUYIFENG_20050114.0608-CE26
CE2	LIUYIFENG_20050114.0608-CE27
CE3	LIUYIFENG_20050114.0608-CE28
CE4	LIUYIFENG_20050114.0608-CE29
CE5	LIUYIFENG_20050114.0608-CE30
CE6	LIUYIFENG_20050114.0608-CE31
CE7	LIUYIFENG_20050114.0608-CE32
CE34	LIUYIFENG_20050114.0608-CE33
E11	LIUYIFENG_20050114.0608-E1
E12	LIUYIFENG_20050114.0608-E2
E13	LIUYIFENG_20050114.0608-E3
E14	LIUYIFENG_20050114.0608-E4
E16	LIUYIFENG_20050114.0608-E5
E17	LIUYIFENG_20050114.0608-E6
E18	LIUYIFENG_20050114.0608-E7
E19	LIUYIFENG_20050114.0608-E8
E20	LIUYIFENG_20050114.0608-E9
E21	LIUYIFENG_20050114.0608-E10
E22	LIUYIFENG_20050114.0608-E11
E44	LIUYIFENG_20050114.0608-E12
E24	LIUYIFENG_20050114.0608-E13
E45	LIUYIFENG_20050114.0608-E14
E26	LIUYIFENG_20050114.0608-E15
E27	LIUYIFENG_20050114.0608-E16
E29	LIUYIFENG_20050114.0608-E17
E47	LIUYIFENG_20050114.0608-E18
E31	LIUYIFENG_20050114.0608-E19
E32	LIUYIFENG_20050114.0608-E20
E34	LIUYIFENG_20050114.0608-E21
E1	LIUYIFENG_20050114.0608-E22
E35	LIUYIFENG_20050114.0608-E23
E36	LIUYIFENG_20050114.0608-E24
E37	LIUYIFENG_20050114.0608-E25
E38	LIUYIFENG_20050114.0608-E26
E39	LIUYIFENG_20050114.0608-E27
E2	LIUYIFENG_20050114.0608-E28
E3	LIUYIFENG_20050114.0608-E29
E4	LIUYIFENG_20050114.0608-E30
E6	LIUYIFENG_20050114.0608-E31
E48	LIUYIFENG_20050114.0608-E32
E8	LIUYIFENG_20050114.0608-E33
E9	LIUYIFENG_20050114.0608-E34
E10	LIUYIFENG_20050114.0608-E35
EM1	LIUYIFENG_20050114.0608-E22-1
EM19	LIUYIFENG_20050114.0608-E1-2
EM20	LIUYIFENG_20050114.0608-E2-3
EM22	LIUYIFENG_20050114.0608-E22-4
EM23	LIUYIFENG_20050114.0608-E31-5
EM24	LIUYIFENG_20050114.0608-E33-6
EM25	LIUYIFENG_20050114.0608-E3-7
EM26	LIUYIFENG_20050114.0608-E30-8
EM27	LIUYIFENG_20050114.0608-E22-9
EM28	LIUYIFENG_20050114.0608-E4-10
EM29	LIUYIFENG_20050114.0608-E28-11
EM48	LIUYIFENG_20050114.0608-E22-12
EM30	LIUYIFENG_20050114.0608-E5-13
EM31	LIUYIFENG_20050114.0608-E6-14
EM32	LIUYIFENG_20050114.0608-E7-15
EM33	LIUYIFENG_20050114.0608-E8-16
EM34	LIUYIFENG_20050114.0608-E3-17
EM35	LIUYIFENG_20050114.0608-E9-18
EM36	LIUYIFENG_20050114.0608-E10-19
EM39	LIUYIFENG_20050114.0608-E11-20
EM40	LIUYIFENG_20050114.0608-E10-21
EM41	LIUYIFENG_20050114.0608-E22-22
EM49	LIUYIFENG_20050114.0608-E12-23
EM43	LIUYIFENG_20050114.0608-E13-24
EM51	LIUYIFENG_20050114.0608-E14-25
EM42	LIUYIFENG_20050114.0608-E15-26
EM44	LIUYIFENG_20050114.0608-E16-27
