CE1	DAVYZW_20050111.1514-CE1
CE2	DAVYZW_20050111.1514-CE2
CE3	DAVYZW_20050111.1514-CE3
CE4	DAVYZW_20050111.1514-CE4
CE5	DAVYZW_20050111.1514-CE5
CE6	DAVYZW_20050111.1514-CE6
CE7	DAVYZW_20050111.1514-CE7
CE8	DAVYZW_20050111.1514-CE8
E1	DAVYZW_20050111.1514-E1
E2	DAVYZW_20050111.1514-E2
E4	DAVYZW_20050111.1514-E3
E5	DAVYZW_20050111.1514-E4
E6	DAVYZW_20050111.1514-E5
E7	DAVYZW_20050111.1514-E6
E8	DAVYZW_20050111.1514-E7
E9	DAVYZW_20050111.1514-E8
E10	DAVYZW_20050111.1514-E9
EM1	DAVYZW_20050111.1514-E1-1
EM2	DAVYZW_20050111.1514-E2-2
EM3	DAVYZW_20050111.1514-E2-3
EM4	DAVYZW_20050111.1514-E3-4
EM5	DAVYZW_20050111.1514-E4-5
EM7	DAVYZW_20050111.1514-E3-6
EM6	DAVYZW_20050111.1514-E5-7
EM8	DAVYZW_20050111.1514-E6-8
EM9	DAVYZW_20050111.1514-E7-9
EM10	DAVYZW_20050111.1514-E6-10
EM11	DAVYZW_20050111.1514-E8-11
EM12	DAVYZW_20050111.1514-E2-12
EM13	DAVYZW_20050111.1514-E3-13
EM14	DAVYZW_20050111.1514-E2-14
EM15	DAVYZW_20050111.1514-E2-15
EM16	DAVYZW_20050111.1514-E6-16
EM17	DAVYZW_20050111.1514-E9-17
R1	DAVYZW_20050111.1514-R1
R3	DAVYZW_20050111.1514-R2
R2	DAVYZW_20050111.1514-R3
RM1	DAVYZW_20050111.1514-R1-1
RM3	DAVYZW_20050111.1514-R2-1
RM2	DAVYZW_20050111.1514-R3-1
V2	DAVYZW_20050111.1514-EV1
V1	DAVYZW_20050111.1514-EV2
VM1	DAVYZW_20050111.1514-EV2-1
VM2	DAVYZW_20050111.1514-EV2-2
VM3	DAVYZW_20050111.1514-EV1-1
Q4	DAVYZW_20050111.1514-V1
Q5	DAVYZW_20050111.1514-T1
Q6	DAVYZW_20050111.1514-T2
Q1	DAVYZW_20050111.1514-T3
Q2	DAVYZW_20050111.1514-T4
Q3	DAVYZW_20050111.1514-T5
QM4	DAVYZW_20050111.1514-V1-1
