CE10	LIUYIFENG_20050126.0820-CE1
CE11	LIUYIFENG_20050126.0820-CE2
CE14	LIUYIFENG_20050126.0820-CE3
CE13	LIUYIFENG_20050126.0820-CE4
CE12	LIUYIFENG_20050126.0820-CE5
CE15	LIUYIFENG_20050126.0820-CE6
CE16	LIUYIFENG_20050126.0820-CE7
CE17	LIUYIFENG_20050126.0820-CE8
CE19	LIUYIFENG_20050126.0820-CE9
CE20	LIUYIFENG_20050126.0820-CE10
CE21	LIUYIFENG_20050126.0820-CE11
CE22	LIUYIFENG_20050126.0820-CE12
CE18	LIUYIFENG_20050126.0820-CE13
CE23	LIUYIFENG_20050126.0820-CE14
CE24	LIUYIFENG_20050126.0820-CE15
CE25	LIUYIFENG_20050126.0820-CE16
CE1	LIUYIFENG_20050126.0820-CE17
CE2	LIUYIFENG_20050126.0820-CE18
CE3	LIUYIFENG_20050126.0820-CE19
CE4	LIUYIFENG_20050126.0820-CE20
CE5	LIUYIFENG_20050126.0820-CE21
CE6	LIUYIFENG_20050126.0820-CE22
CE7	LIUYIFENG_20050126.0820-CE23
CE8	LIUYIFENG_20050126.0820-CE24
CE9	LIUYIFENG_20050126.0820-CE25
E13	LIUYIFENG_20050126.0820-E1
E14	LIUYIFENG_20050126.0820-E2
E15	LIUYIFENG_20050126.0820-E3
E16	LIUYIFENG_20050126.0820-E4
E17	LIUYIFENG_20050126.0820-E5
E18	LIUYIFENG_20050126.0820-E6
E19	LIUYIFENG_20050126.0820-E7
E20	LIUYIFENG_20050126.0820-E8
E21	LIUYIFENG_20050126.0820-E9
E22	LIUYIFENG_20050126.0820-E10
E23	LIUYIFENG_20050126.0820-E11
E24	LIUYIFENG_20050126.0820-E12
E25	LIUYIFENG_20050126.0820-E13
E26	LIUYIFENG_20050126.0820-E14
E27	LIUYIFENG_20050126.0820-E15
E28	LIUYIFENG_20050126.0820-E16
E1	LIUYIFENG_20050126.0820-E17
E2	LIUYIFENG_20050126.0820-E18
E3	LIUYIFENG_20050126.0820-E19
E4	LIUYIFENG_20050126.0820-E20
E5	LIUYIFENG_20050126.0820-E21
E6	LIUYIFENG_20050126.0820-E22
E7	LIUYIFENG_20050126.0820-E23
E8	LIUYIFENG_20050126.0820-E24
E9	LIUYIFENG_20050126.0820-E25
E10	LIUYIFENG_20050126.0820-E26
EM1	LIUYIFENG_20050126.0820-E17-1
EM20	LIUYIFENG_20050126.0820-E24-2
EM22	LIUYIFENG_20050126.0820-E1-3
EM23	LIUYIFENG_20050126.0820-E18-4
EM24	LIUYIFENG_20050126.0820-E2-5
EM25	LIUYIFENG_20050126.0820-E26-6
EM26	LIUYIFENG_20050126.0820-E23-7
EM27	LIUYIFENG_20050126.0820-E3-8
EM28	LIUYIFENG_20050126.0820-E4-9
EM29	LIUYIFENG_20050126.0820-E5-10
EM30	LIUYIFENG_20050126.0820-E23-11
EM31	LIUYIFENG_20050126.0820-E26-12
EM32	LIUYIFENG_20050126.0820-E23-13
EM33	LIUYIFENG_20050126.0820-E6-14
EM34	LIUYIFENG_20050126.0820-E5-15
EM35	LIUYIFENG_20050126.0820-E7-16
