CE11	LIUYIFENG_20050124.1819-CE1
CE13	LIUYIFENG_20050124.1819-CE2
CE12	LIUYIFENG_20050124.1819-CE3
CE14	LIUYIFENG_20050124.1819-CE4
CE22	LIUYIFENG_20050124.1819-CE5
CE15	LIUYIFENG_20050124.1819-CE6
CE16	LIUYIFENG_20050124.1819-CE7
CE17	LIUYIFENG_20050124.1819-CE8
CE21	LIUYIFENG_20050124.1819-CE9
CE18	LIUYIFENG_20050124.1819-CE10
CE19	LIUYIFENG_20050124.1819-CE11
CE20	LIUYIFENG_20050124.1819-CE12
CE23	LIUYIFENG_20050124.1819-CE13
CE1	LIUYIFENG_20050124.1819-CE14
CE2	LIUYIFENG_20050124.1819-CE15
CE3	LIUYIFENG_20050124.1819-CE16
CE4	LIUYIFENG_20050124.1819-CE17
CE5	LIUYIFENG_20050124.1819-CE18
CE6	LIUYIFENG_20050124.1819-CE19
CE7	LIUYIFENG_20050124.1819-CE20
CE8	LIUYIFENG_20050124.1819-CE21
CE9	LIUYIFENG_20050124.1819-CE22
CE10	LIUYIFENG_20050124.1819-CE23
E12	LIUYIFENG_20050124.1819-E1
E13	LIUYIFENG_20050124.1819-E2
E14	LIUYIFENG_20050124.1819-E3
E15	LIUYIFENG_20050124.1819-E4
E27	LIUYIFENG_20050124.1819-E5
E16	LIUYIFENG_20050124.1819-E6
E17	LIUYIFENG_20050124.1819-E7
E18	LIUYIFENG_20050124.1819-E8
E19	LIUYIFENG_20050124.1819-E9
E20	LIUYIFENG_20050124.1819-E10
E21	LIUYIFENG_20050124.1819-E11
E22	LIUYIFENG_20050124.1819-E12
E24	LIUYIFENG_20050124.1819-E13
E25	LIUYIFENG_20050124.1819-E14
E28	LIUYIFENG_20050124.1819-E15
E1	LIUYIFENG_20050124.1819-E16
E26	LIUYIFENG_20050124.1819-E17
E2	LIUYIFENG_20050124.1819-E18
E3	LIUYIFENG_20050124.1819-E19
E4	LIUYIFENG_20050124.1819-E20
E5	LIUYIFENG_20050124.1819-E21
E6	LIUYIFENG_20050124.1819-E22
E7	LIUYIFENG_20050124.1819-E23
E8	LIUYIFENG_20050124.1819-E24
E9	LIUYIFENG_20050124.1819-E25
E10	LIUYIFENG_20050124.1819-E26
E11	LIUYIFENG_20050124.1819-E27
EM1	LIUYIFENG_20050124.1819-E16-1
EM19	LIUYIFENG_20050124.1819-E20-2
EM20	LIUYIFENG_20050124.1819-E24-3
EM21	LIUYIFENG_20050124.1819-E16-4
EM22	LIUYIFENG_20050124.1819-E2-5
EM23	LIUYIFENG_20050124.1819-E3-6
EM24	LIUYIFENG_20050124.1819-E4-7
EM25	LIUYIFENG_20050124.1819-E3-8
EM26	LIUYIFENG_20050124.1819-E3-9
EM27	LIUYIFENG_20050124.1819-E20-10
EM28	LIUYIFENG_20050124.1819-E20-11
EM29	LIUYIFENG_20050124.1819-E6-12
EM30	LIUYIFENG_20050124.1819-E7-13
EM31	LIUYIFENG_20050124.1819-E6-14
EM32	LIUYIFENG_20050124.1819-E8-15
EM33	LIUYIFENG_20050124.1819-E9-16
EM35	LIUYIFENG_20050124.1819-E8-17
EM34	LIUYIFENG_20050124.1819-E10-18
EM36	LIUYIFENG_20050124.1819-E11-19
EM37	LIUYIFENG_20050124.1819-E24-20
EM38	LIUYIFENG_20050124.1819-E16-21
EM39	LIUYIFENG_20050124.1819-E20-22
EM43	LIUYIFENG_20050124.1819-E12-23
EM45	LIUYIFENG_20050124.1819-E2-24
EM40	LIUYIFENG_20050124.1819-E13-25
EM41	LIUYIFENG_20050124.1819-E14-26
EM46	LIUYIFENG_20050124.1819-E15-27
EM42	LIUYIFENG_20050124.1819-E17-28
EM2	LIUYIFENG_20050124.1819-E18-29
EM3	LIUYIFENG_20050124.1819-E19-30
EM4	LIUYIFENG_20050124.1819-E20-31
EM44	LIUYIFENG_20050124.1819-E5-32
EM5	LIUYIFENG_20050124.1819-E21-33
EM7	LIUYIFENG_20050124.1819-E20-34
EM6	LIUYIFENG_20050124.1819-E22-35
EM8	LIUYIFENG_20050124.1819-E16-36
EM9	LIUYIFENG_20050124.1819-E23-37
EM10	LIUYIFENG_20050124.1819-E16-38
EM11	LIUYIFENG_20050124.1819-E24-39
EM12	LIUYIFENG_20050124.1819-E25-40
EM13	LIUYIFENG_20050124.1819-E26-41
EM14	LIUYIFENG_20050124.1819-E27-42
EM15	LIUYIFENG_20050124.1819-E20-43
EM16	LIUYIFENG_20050124.1819-E16-44
EM17	LIUYIFENG_20050124.1819-E19-45
EM18	LIUYIFENG_20050124.1819-E1-46
R1	LIUYIFENG_20050124.1819-R1
R2	LIUYIFENG_20050124.1819-R2
