CE10	LIUYIFENG_20050127.0609-CE1
CE11	LIUYIFENG_20050127.0609-CE2
CE12	LIUYIFENG_20050127.0609-CE3
CE14	LIUYIFENG_20050127.0609-CE4
CE15	LIUYIFENG_20050127.0609-CE5
CE16	LIUYIFENG_20050127.0609-CE6
CE18	LIUYIFENG_20050127.0609-CE7
CE17	LIUYIFENG_20050127.0609-CE8
CE20	LIUYIFENG_20050127.0609-CE9
CE21	LIUYIFENG_20050127.0609-CE10
CE22	LIUYIFENG_20050127.0609-CE11
CE23	LIUYIFENG_20050127.0609-CE12
CE24	LIUYIFENG_20050127.0609-CE13
CE25	LIUYIFENG_20050127.0609-CE14
CE6	LIUYIFENG_20050127.0609-CE15
CE26	LIUYIFENG_20050127.0609-CE16
CE27	LIUYIFENG_20050127.0609-CE17
CE19	LIUYIFENG_20050127.0609-CE18
CE1	LIUYIFENG_20050127.0609-CE19
CE13	LIUYIFENG_20050127.0609-CE20
CE3	LIUYIFENG_20050127.0609-CE21
CE2	LIUYIFENG_20050127.0609-CE22
CE4	LIUYIFENG_20050127.0609-CE23
CE5	LIUYIFENG_20050127.0609-CE24
CE7	LIUYIFENG_20050127.0609-CE25
CE8	LIUYIFENG_20050127.0609-CE26
CE9	LIUYIFENG_20050127.0609-CE27
E13	LIUYIFENG_20050127.0609-E1
E14	LIUYIFENG_20050127.0609-E2
E15	LIUYIFENG_20050127.0609-E3
E16	LIUYIFENG_20050127.0609-E4
E17	LIUYIFENG_20050127.0609-E5
E18	LIUYIFENG_20050127.0609-E6
E19	LIUYIFENG_20050127.0609-E7
E22	LIUYIFENG_20050127.0609-E8
E23	LIUYIFENG_20050127.0609-E9
E24	LIUYIFENG_20050127.0609-E10
E25	LIUYIFENG_20050127.0609-E11
E26	LIUYIFENG_20050127.0609-E12
E27	LIUYIFENG_20050127.0609-E13
E28	LIUYIFENG_20050127.0609-E14
E30	LIUYIFENG_20050127.0609-E15
E31	LIUYIFENG_20050127.0609-E16
E32	LIUYIFENG_20050127.0609-E17
E1	LIUYIFENG_20050127.0609-E18
E33	LIUYIFENG_20050127.0609-E19
E34	LIUYIFENG_20050127.0609-E20
E35	LIUYIFENG_20050127.0609-E21
E36	LIUYIFENG_20050127.0609-E22
E37	LIUYIFENG_20050127.0609-E23
E38	LIUYIFENG_20050127.0609-E24
E39	LIUYIFENG_20050127.0609-E25
E40	LIUYIFENG_20050127.0609-E26
E41	LIUYIFENG_20050127.0609-E27
E42	LIUYIFENG_20050127.0609-E28
E46	LIUYIFENG_20050127.0609-E29
E43	LIUYIFENG_20050127.0609-E30
E47	LIUYIFENG_20050127.0609-E31
E2	LIUYIFENG_20050127.0609-E32
E3	LIUYIFENG_20050127.0609-E33
E4	LIUYIFENG_20050127.0609-E34
E5	LIUYIFENG_20050127.0609-E35
E6	LIUYIFENG_20050127.0609-E36
E7	LIUYIFENG_20050127.0609-E37
E8	LIUYIFENG_20050127.0609-E38
E9	LIUYIFENG_20050127.0609-E39
E10	LIUYIFENG_20050127.0609-E40
E11	LIUYIFENG_20050127.0609-E41
E12	LIUYIFENG_20050127.0609-E42
EM1	LIUYIFENG_20050127.0609-E18-1
EM22	LIUYIFENG_20050127.0609-E32-2
EM23	LIUYIFENG_20050127.0609-E1-3
EM24	LIUYIFENG_20050127.0609-E2-4
EM25	LIUYIFENG_20050127.0609-E38-5
EM26	LIUYIFENG_20050127.0609-E3-6
EM27	LIUYIFENG_20050127.0609-E38-7
EM28	LIUYIFENG_20050127.0609-E4-8
EM29	LIUYIFENG_20050127.0609-E5-9
EM30	LIUYIFENG_20050127.0609-E4-10
EM31	LIUYIFENG_20050127.0609-E6-11
EM32	LIUYIFENG_20050127.0609-E7-12
EM33	LIUYIFENG_20050127.0609-E6-13
EM34	LIUYIFENG_20050127.0609-E1-14
EM82	LIUYIFENG_20050127.0609-E29-15
EM35	LIUYIFENG_20050127.0609-E32-16
EM36	LIUYIFENG_20050127.0609-E8-17
EM38	LIUYIFENG_20050127.0609-E38-18
EM39	LIUYIFENG_20050127.0609-E9-19
EM37	LIUYIFENG_20050127.0609-E32-20
EM41	LIUYIFENG_20050127.0609-E10-21
EM42	LIUYIFENG_20050127.0609-E11-22
EM43	LIUYIFENG_20050127.0609-E12-23
EM44	LIUYIFENG_20050127.0609-E32-24
EM45	LIUYIFENG_20050127.0609-E13-25
EM46	LIUYIFENG_20050127.0609-E14-26
EM49	LIUYIFENG_20050127.0609-E15-27
EM50	LIUYIFENG_20050127.0609-E16-28
EM51	LIUYIFENG_20050127.0609-E32-29
EM52	LIUYIFENG_20050127.0609-E32-30
EM53	LIUYIFENG_20050127.0609-E38-31
EM55	LIUYIFENG_20050127.0609-E32-32
EM56	LIUYIFENG_20050127.0609-E32-33
EM57	LIUYIFENG_20050127.0609-E17-34
EM58	LIUYIFENG_20050127.0609-E17-35
EM59	LIUYIFENG_20050127.0609-E32-36
EM60	LIUYIFENG_20050127.0609-E32-37
EM61	LIUYIFENG_20050127.0609-E40-38
EM62	LIUYIFENG_20050127.0609-E40-39
EM63	LIUYIFENG_20050127.0609-E32-40
EM64	LIUYIFENG_20050127.0609-E40-41
EM65	LIUYIFENG_20050127.0609-E19-42
EM66	LIUYIFENG_20050127.0609-E20-43
EM67	LIUYIFENG_20050127.0609-E21-44
EM68	LIUYIFENG_20050127.0609-E42-45
EM69	LIUYIFENG_20050127.0609-E42-46
EM70	LIUYIFENG_20050127.0609-E40-47
EM71	LIUYIFENG_20050127.0609-E22-48
EM72	LIUYIFENG_20050127.0609-E32-49
EM73	LIUYIFENG_20050127.0609-E40-50
EM74	LIUYIFENG_20050127.0609-E32-51
EM75	LIUYIFENG_20050127.0609-E32-52
EM76	LIUYIFENG_20050127.0609-E23-53
EM78	LIUYIFENG_20050127.0609-E24-54
EM77	LIUYIFENG_20050127.0609-E25-55
EM9	LIUYIFENG_20050127.0609-E25-56
EM11	LIUYIFENG_20050127.0609-E25-57
EM79	LIUYIFENG_20050127.0609-E32-58
EM80	LIUYIFENG_20050127.0609-E32-59
EM81	LIUYIFENG_20050127.0609-E32-60
EM83	LIUYIFENG_20050127.0609-E26-61
EM84	LIUYIFENG_20050127.0609-E27-62
EM48	LIUYIFENG_20050127.0609-E28-63
EM47	LIUYIFENG_20050127.0609-E31-64
EM40	LIUYIFENG_20050127.0609-E30-65
EM2	LIUYIFENG_20050127.0609-E32-66
EM6	LIUYIFENG_20050127.0609-E32-67
EM3	LIUYIFENG_20050127.0609-E33-68
EM4	LIUYIFENG_20050127.0609-E34-69
EM5	LIUYIFENG_20050127.0609-E35-70
EM7	LIUYIFENG_20050127.0609-E36-71
EM8	LIUYIFENG_20050127.0609-E37-72
EM10	LIUYIFENG_20050127.0609-E32-73
EM12	LIUYIFENG_20050127.0609-E32-74
EM13	LIUYIFENG_20050127.0609-E38-75
EM15	LIUYIFENG_20050127.0609-E38-76
EM14	LIUYIFENG_20050127.0609-E39-77
EM54	LIUYIFENG_20050127.0609-E25-78
EM16	LIUYIFENG_20050127.0609-E40-79
EM18	LIUYIFENG_20050127.0609-E40-80
EM17	LIUYIFENG_20050127.0609-E41-81
EM19	LIUYIFENG_20050127.0609-E32-82
EM20	LIUYIFENG_20050127.0609-E42-83
EM21	LIUYIFENG_20050127.0609-E32-84
R1	LIUYIFENG_20050127.0609-R1
R2	LIUYIFENG_20050127.0609-R2
R3	LIUYIFENG_20050127.0609-R3
R8	LIUYIFENG_20050127.0609-R4
R9	LIUYIFENG_20050127.0609-R5
R10	LIUYIFENG_20050127.0609-R6
R11	LIUYIFENG_20050127.0609-R7
R12	LIUYIFENG_20050127.0609-R8
R13	LIUYIFENG_20050127.0609-R9
R14	LIUYIFENG_20050127.0609-R10
R18	LIUYIFENG_20050127.0609-R11
R16	LIUYIFENG_20050127.0609-R12
R17	LIUYIFENG_20050127.0609-R13
R19	LIUYIFENG_20050127.0609-R14
R20	LIUYIFENG_20050127.0609-R15
R4	LIUYIFENG_20050127.0609-R16
R5	LIUYIFENG_20050127.0609-R17
R6	LIUYIFENG_20050127.0609-R18
R7	LIUYIFENG_20050127.0609-R19
R15	LIUYIFENG_20050127.0609-R20
RM1	LIUYIFENG_20050127.0609-R1-1
RM2	LIUYIFENG_20050127.0609-R2-1
RM3	LIUYIFENG_20050127.0609-R3-1
RM8	LIUYIFENG_20050127.0609-R4-1
RM9	LIUYIFENG_20050127.0609-R5-1
RM10	LIUYIFENG_20050127.0609-R6-1
RM11	LIUYIFENG_20050127.0609-R7-1
RM12	LIUYIFENG_20050127.0609-R8-1
RM13	LIUYIFENG_20050127.0609-R9-1
RM14	LIUYIFENG_20050127.0609-R9-2
RM18	LIUYIFENG_20050127.0609-R3-2
RM16	LIUYIFENG_20050127.0609-R12-1
RM17	LIUYIFENG_20050127.0609-R13-1
RM19	LIUYIFENG_20050127.0609-R3-3
RM20	LIUYIFENG_20050127.0609-R3-4
RM4	LIUYIFENG_20050127.0609-R4-2
RM5	LIUYIFENG_20050127.0609-R17-1
RM6	LIUYIFENG_20050127.0609-R18-1
RM7	LIUYIFENG_20050127.0609-R19-1
RM15	LIUYIFENG_20050127.0609-R3-5
V1	LIUYIFENG_20050127.0609-EV1
V2	LIUYIFENG_20050127.0609-EV2
V3	LIUYIFENG_20050127.0609-EV3
VM1	LIUYIFENG_20050127.0609-EV1-1
VM3	LIUYIFENG_20050127.0609-EV2-1
VM2	LIUYIFENG_20050127.0609-EV1-2
VM4	LIUYIFENG_20050127.0609-EV3-1
Q1	LIUYIFENG_20050127.0609-T1
Q2	LIUYIFENG_20050127.0609-T2
Q6	LIUYIFENG_20050127.0609-T3
Q7	LIUYIFENG_20050127.0609-T4
Q8	LIUYIFENG_20050127.0609-T5
Q9	LIUYIFENG_20050127.0609-T6
Q10	LIUYIFENG_20050127.0609-T7
Q12	LIUYIFENG_20050127.0609-T8
Q13	LIUYIFENG_20050127.0609-T9
Q15	LIUYIFENG_20050127.0609-T10
Q3	LIUYIFENG_20050127.0609-T11
Q4	LIUYIFENG_20050127.0609-V1
Q5	LIUYIFENG_20050127.0609-V2
Q11	LIUYIFENG_20050127.0609-T12
Q14	LIUYIFENG_20050127.0609-T13
QM4	LIUYIFENG_20050127.0609-V1-1
QM5	LIUYIFENG_20050127.0609-V2-1
