CE10	DAVYZW_20050110.1249-CE1
CE24	DAVYZW_20050110.1249-CE2
CE11	DAVYZW_20050110.1249-CE3
CE12	DAVYZW_20050110.1249-CE4
CE13	DAVYZW_20050110.1249-CE5
CE14	DAVYZW_20050110.1249-CE6
CE15	DAVYZW_20050110.1249-CE7
CE16	DAVYZW_20050110.1249-CE8
CE17	DAVYZW_20050110.1249-CE9
CE18	DAVYZW_20050110.1249-CE10
CE19	DAVYZW_20050110.1249-CE11
CE25	DAVYZW_20050110.1249-CE12
CE20	DAVYZW_20050110.1249-CE13
CE21	DAVYZW_20050110.1249-CE14
CE1	DAVYZW_20050110.1249-CE15
CE23	DAVYZW_20050110.1249-CE16
CE22	DAVYZW_20050110.1249-CE17
CE2	DAVYZW_20050110.1249-CE18
CE3	DAVYZW_20050110.1249-CE19
CE4	DAVYZW_20050110.1249-CE20
CE5	DAVYZW_20050110.1249-CE21
CE6	DAVYZW_20050110.1249-CE22
CE7	DAVYZW_20050110.1249-CE23
CE8	DAVYZW_20050110.1249-CE24
CE9	DAVYZW_20050110.1249-CE25
E10	DAVYZW_20050110.1249-E1
E11	DAVYZW_20050110.1249-E2
E13	DAVYZW_20050110.1249-E3
E14	DAVYZW_20050110.1249-E4
E15	DAVYZW_20050110.1249-E5
E16	DAVYZW_20050110.1249-E6
E17	DAVYZW_20050110.1249-E7
E18	DAVYZW_20050110.1249-E8
E28	DAVYZW_20050110.1249-E9
E19	DAVYZW_20050110.1249-E10
E20	DAVYZW_20050110.1249-E11
E21	DAVYZW_20050110.1249-E12
E22	DAVYZW_20050110.1249-E13
E1	DAVYZW_20050110.1249-E14
E23	DAVYZW_20050110.1249-E15
E24	DAVYZW_20050110.1249-E16
E25	DAVYZW_20050110.1249-E17
E26	DAVYZW_20050110.1249-E18
E2	DAVYZW_20050110.1249-E19
E3	DAVYZW_20050110.1249-E20
E4	DAVYZW_20050110.1249-E21
E5	DAVYZW_20050110.1249-E22
E6	DAVYZW_20050110.1249-E23
E7	DAVYZW_20050110.1249-E24
E8	DAVYZW_20050110.1249-E25
E9	DAVYZW_20050110.1249-E26
E27	DAVYZW_20050110.1249-E27
EM1	DAVYZW_20050110.1249-E14-1
EM17	DAVYZW_20050110.1249-E1-2
EM20	DAVYZW_20050110.1249-E1-3
EM18	DAVYZW_20050110.1249-E2-4
EM81	DAVYZW_20050110.1249-E27-5
EM82	DAVYZW_20050110.1249-E9-6
EM21	DAVYZW_20050110.1249-E1-7
EM22	DAVYZW_20050110.1249-E3-8
EM23	DAVYZW_20050110.1249-E4-9
EM25	DAVYZW_20050110.1249-E22-10
EM24	DAVYZW_20050110.1249-E5-11
EM26	DAVYZW_20050110.1249-E6-12
EM27	DAVYZW_20050110.1249-E7-13
EM28	DAVYZW_20050110.1249-E6-14
EM29	DAVYZW_20050110.1249-E8-15
EM31	DAVYZW_20050110.1249-E10-16
EM32	DAVYZW_20050110.1249-E7-17
EM33	DAVYZW_20050110.1249-E4-18
EM34	DAVYZW_20050110.1249-E11-19
EM35	DAVYZW_20050110.1249-E11-20
EM36	DAVYZW_20050110.1249-E12-21
EM37	DAVYZW_20050110.1249-E12-22
EM38	DAVYZW_20050110.1249-E7-23
EM39	DAVYZW_20050110.1249-E13-24
EM40	DAVYZW_20050110.1249-E10-25
EM41	DAVYZW_20050110.1249-E11-26
EM42	DAVYZW_20050110.1249-E12-27
EM44	DAVYZW_20050110.1249-E21-28
EM43	DAVYZW_20050110.1249-E23-29
EM45	DAVYZW_20050110.1249-E21-30
EM46	DAVYZW_20050110.1249-E20-31
EM47	DAVYZW_20050110.1249-E21-32
EM49	DAVYZW_20050110.1249-E24-33
EM50	DAVYZW_20050110.1249-E25-34
EM51	DAVYZW_20050110.1249-E25-35
EM48	DAVYZW_20050110.1249-E24-36
EM52	DAVYZW_20050110.1249-E26-37
EM53	DAVYZW_20050110.1249-E19-38
EM54	DAVYZW_20050110.1249-E19-39
EM30	DAVYZW_20050110.1249-E19-40
EM19	DAVYZW_20050110.1249-E19-41
EM55	DAVYZW_20050110.1249-E20-42
EM56	DAVYZW_20050110.1249-E21-43
EM57	DAVYZW_20050110.1249-E22-44
