CE15	DAVYZW_20050124.1833-CE1
CE16	DAVYZW_20050124.1833-CE2
CE17	DAVYZW_20050124.1833-CE3
CE18	DAVYZW_20050124.1833-CE4
CE8	DAVYZW_20050124.1833-CE5
CE19	DAVYZW_20050124.1833-CE6
CE20	DAVYZW_20050124.1833-CE7
CE13	DAVYZW_20050124.1833-CE8
CE21	DAVYZW_20050124.1833-CE9
CE22	DAVYZW_20050124.1833-CE10
CE25	DAVYZW_20050124.1833-CE11
CE27	DAVYZW_20050124.1833-CE12
CE28	DAVYZW_20050124.1833-CE13
CE30	DAVYZW_20050124.1833-CE14
CE29	DAVYZW_20050124.1833-CE15
CE31	DAVYZW_20050124.1833-CE16
CE33	DAVYZW_20050124.1833-CE17
CE32	DAVYZW_20050124.1833-CE18
CE36	DAVYZW_20050124.1833-CE19
CE35	DAVYZW_20050124.1833-CE20
CE37	DAVYZW_20050124.1833-CE21
CE38	DAVYZW_20050124.1833-CE22
CE12	DAVYZW_20050124.1833-CE23
CE2	DAVYZW_20050124.1833-CE24
CE39	DAVYZW_20050124.1833-CE25
CE40	DAVYZW_20050124.1833-CE26
CE41	DAVYZW_20050124.1833-CE27
CE42	DAVYZW_20050124.1833-CE28
CE43	DAVYZW_20050124.1833-CE29
CE45	DAVYZW_20050124.1833-CE30
CE44	DAVYZW_20050124.1833-CE31
CE26	DAVYZW_20050124.1833-CE32
CE34	DAVYZW_20050124.1833-CE33
CE5	DAVYZW_20050124.1833-CE34
CE9	DAVYZW_20050124.1833-CE35
CE3	DAVYZW_20050124.1833-CE36
CE23	DAVYZW_20050124.1833-CE37
CE24	DAVYZW_20050124.1833-CE38
CE4	DAVYZW_20050124.1833-CE39
CE6	DAVYZW_20050124.1833-CE40
CE14	DAVYZW_20050124.1833-CE41
CE7	DAVYZW_20050124.1833-CE42
CE10	DAVYZW_20050124.1833-CE43
CE11	DAVYZW_20050124.1833-CE44
CE1	DAVYZW_20050124.1833-CE45
E13	DAVYZW_20050124.1833-E1
E14	DAVYZW_20050124.1833-E2
E15	DAVYZW_20050124.1833-E3
E16	DAVYZW_20050124.1833-E4
E37	DAVYZW_20050124.1833-E5
E18	DAVYZW_20050124.1833-E6
E19	DAVYZW_20050124.1833-E7
E20	DAVYZW_20050124.1833-E8
E21	DAVYZW_20050124.1833-E9
E22	DAVYZW_20050124.1833-E10
E23	DAVYZW_20050124.1833-E11
E24	DAVYZW_20050124.1833-E12
E25	DAVYZW_20050124.1833-E13
E26	DAVYZW_20050124.1833-E14
E27	DAVYZW_20050124.1833-E15
E28	DAVYZW_20050124.1833-E16
E30	DAVYZW_20050124.1833-E17
E31	DAVYZW_20050124.1833-E18
E1	DAVYZW_20050124.1833-E19
E33	DAVYZW_20050124.1833-E20
E35	DAVYZW_20050124.1833-E21
E40	DAVYZW_20050124.1833-E22
E42	DAVYZW_20050124.1833-E23
E44	DAVYZW_20050124.1833-E24
E46	DAVYZW_20050124.1833-E25
E48	DAVYZW_20050124.1833-E26
E49	DAVYZW_20050124.1833-E27
E50	DAVYZW_20050124.1833-E28
E51	DAVYZW_20050124.1833-E29
E52	DAVYZW_20050124.1833-E30
E55	DAVYZW_20050124.1833-E31
E53	DAVYZW_20050124.1833-E32
E54	DAVYZW_20050124.1833-E33
E58	DAVYZW_20050124.1833-E34
E57	DAVYZW_20050124.1833-E35
E62	DAVYZW_20050124.1833-E36
E63	DAVYZW_20050124.1833-E37
E64	DAVYZW_20050124.1833-E38
E2	DAVYZW_20050124.1833-E39
E65	DAVYZW_20050124.1833-E40
E66	DAVYZW_20050124.1833-E41
E3	DAVYZW_20050124.1833-E42
E4	DAVYZW_20050124.1833-E43
E6	DAVYZW_20050124.1833-E44
E7	DAVYZW_20050124.1833-E45
E9	DAVYZW_20050124.1833-E46
E10	DAVYZW_20050124.1833-E47
E36	DAVYZW_20050124.1833-E48
EM2	DAVYZW_20050124.1833-E19-1
EM20	DAVYZW_20050124.1833-E2-2
EM21	DAVYZW_20050124.1833-E3-3
EM22	DAVYZW_20050124.1833-E44-4
EM41	DAVYZW_20050124.1833-E31-5
EM24	DAVYZW_20050124.1833-E6-6
EM25	DAVYZW_20050124.1833-E42-7
EM26	DAVYZW_20050124.1833-E44-8
EM27	DAVYZW_20050124.1833-E7-9
EM28	DAVYZW_20050124.1833-E4-10
EM29	DAVYZW_20050124.1833-E8-11
EM30	DAVYZW_20050124.1833-E9-12
EM31	DAVYZW_20050124.1833-E10-13
EM32	DAVYZW_20050124.1833-E4-14
EM33	DAVYZW_20050124.1833-E4-15
EM34	DAVYZW_20050124.1833-E9-16
EM36	DAVYZW_20050124.1833-E8-17
EM37	DAVYZW_20050124.1833-E4-18
EM39	DAVYZW_20050124.1833-E9-19
EM40	DAVYZW_20050124.1833-E4-20
EM42	DAVYZW_20050124.1833-E11-21
EM43	DAVYZW_20050124.1833-E12-22
EM44	DAVYZW_20050124.1833-E13-23
EM48	DAVYZW_20050124.1833-E14-24
EM49	DAVYZW_20050124.1833-E15-25
