CE12	LIUYIFENG_20050124.1812-CE1
CE13	LIUYIFENG_20050124.1812-CE2
CE14	LIUYIFENG_20050124.1812-CE3
CE15	LIUYIFENG_20050124.1812-CE4
CE16	LIUYIFENG_20050124.1812-CE5
CE17	LIUYIFENG_20050124.1812-CE6
CE18	LIUYIFENG_20050124.1812-CE7
CE19	LIUYIFENG_20050124.1812-CE8
CE20	LIUYIFENG_20050124.1812-CE9
CE1	LIUYIFENG_20050124.1812-CE10
CE10	LIUYIFENG_20050124.1812-CE11
CE2	LIUYIFENG_20050124.1812-CE12
CE3	LIUYIFENG_20050124.1812-CE13
CE4	LIUYIFENG_20050124.1812-CE14
CE5	LIUYIFENG_20050124.1812-CE15
CE6	LIUYIFENG_20050124.1812-CE16
CE7	LIUYIFENG_20050124.1812-CE17
CE8	LIUYIFENG_20050124.1812-CE18
CE9	LIUYIFENG_20050124.1812-CE19
CE11	LIUYIFENG_20050124.1812-CE20
E11	LIUYIFENG_20050124.1812-E1
E12	LIUYIFENG_20050124.1812-E2
E14	LIUYIFENG_20050124.1812-E3
E15	LIUYIFENG_20050124.1812-E4
E16	LIUYIFENG_20050124.1812-E5
E17	LIUYIFENG_20050124.1812-E6
E18	LIUYIFENG_20050124.1812-E7
E19	LIUYIFENG_20050124.1812-E8
E21	LIUYIFENG_20050124.1812-E9
E1	LIUYIFENG_20050124.1812-E10
E20	LIUYIFENG_20050124.1812-E11
E2	LIUYIFENG_20050124.1812-E12
E3	LIUYIFENG_20050124.1812-E13
E4	LIUYIFENG_20050124.1812-E14
E5	LIUYIFENG_20050124.1812-E15
E6	LIUYIFENG_20050124.1812-E16
E7	LIUYIFENG_20050124.1812-E17
E8	LIUYIFENG_20050124.1812-E18
E9	LIUYIFENG_20050124.1812-E19
E10	LIUYIFENG_20050124.1812-E20
EM12	LIUYIFENG_20050124.1812-E11-1
EM18	LIUYIFENG_20050124.1812-E1-2
EM19	LIUYIFENG_20050124.1812-E14-3
EM20	LIUYIFENG_20050124.1812-E2-4
EM21	LIUYIFENG_20050124.1812-E3-5
EM22	LIUYIFENG_20050124.1812-E4-6
EM23	LIUYIFENG_20050124.1812-E14-7
