CE11	DAVYZW_20041227.1120-CE1
CE13	DAVYZW_20041227.1120-CE2
CE12	DAVYZW_20041227.1120-CE3
CE15	DAVYZW_20041227.1120-CE4
CE14	DAVYZW_20041227.1120-CE5
CE17	DAVYZW_20041227.1120-CE6
CE16	DAVYZW_20041227.1120-CE7
CE19	DAVYZW_20041227.1120-CE8
CE18	DAVYZW_20041227.1120-CE9
CE20	DAVYZW_20041227.1120-CE10
CE21	DAVYZW_20041227.1120-CE11
CE22	DAVYZW_20041227.1120-CE12
CE23	DAVYZW_20041227.1120-CE13
CE24	DAVYZW_20041227.1120-CE14
CE26	DAVYZW_20041227.1120-CE15
CE25	DAVYZW_20041227.1120-CE16
CE27	DAVYZW_20041227.1120-CE17
CE28	DAVYZW_20041227.1120-CE18
CE29	DAVYZW_20041227.1120-CE19
CE30	DAVYZW_20041227.1120-CE20
CE31	DAVYZW_20041227.1120-CE21
CE32	DAVYZW_20041227.1120-CE22
CE33	DAVYZW_20041227.1120-CE23
CE34	DAVYZW_20041227.1120-CE24
CE35	DAVYZW_20041227.1120-CE25
CE36	DAVYZW_20041227.1120-CE26
CE37	DAVYZW_20041227.1120-CE27
CE38	DAVYZW_20041227.1120-CE28
CE39	DAVYZW_20041227.1120-CE29
CE40	DAVYZW_20041227.1120-CE30
CE41	DAVYZW_20041227.1120-CE31
CE42	DAVYZW_20041227.1120-CE32
CE1	DAVYZW_20041227.1120-CE33
CE43	DAVYZW_20041227.1120-CE34
CE44	DAVYZW_20041227.1120-CE35
CE45	DAVYZW_20041227.1120-CE36
CE46	DAVYZW_20041227.1120-CE37
CE49	DAVYZW_20041227.1120-CE38
CE48	DAVYZW_20041227.1120-CE39
CE50	DAVYZW_20041227.1120-CE40
CE51	DAVYZW_20041227.1120-CE41
CE52	DAVYZW_20041227.1120-CE42
CE53	DAVYZW_20041227.1120-CE43
CE54	DAVYZW_20041227.1120-CE44
CE55	DAVYZW_20041227.1120-CE45
CE56	DAVYZW_20041227.1120-CE46
CE57	DAVYZW_20041227.1120-CE47
CE58	DAVYZW_20041227.1120-CE48
CE59	DAVYZW_20041227.1120-CE49
CE60	DAVYZW_20041227.1120-CE50
CE61	DAVYZW_20041227.1120-CE51
CE2	DAVYZW_20041227.1120-CE52
CE47	DAVYZW_20041227.1120-CE53
CE3	DAVYZW_20041227.1120-CE54
CE4	DAVYZW_20041227.1120-CE55
CE5	DAVYZW_20041227.1120-CE56
CE6	DAVYZW_20041227.1120-CE57
CE7	DAVYZW_20041227.1120-CE58
CE9	DAVYZW_20041227.1120-CE59
CE10	DAVYZW_20041227.1120-CE60
CE8	DAVYZW_20041227.1120-CE61
E11	DAVYZW_20041227.1120-E1
E12	DAVYZW_20041227.1120-E2
E13	DAVYZW_20041227.1120-E3
E14	DAVYZW_20041227.1120-E4
E15	DAVYZW_20041227.1120-E5
E16	DAVYZW_20041227.1120-E6
E17	DAVYZW_20041227.1120-E7
E18	DAVYZW_20041227.1120-E8
E19	DAVYZW_20041227.1120-E9
E20	DAVYZW_20041227.1120-E10
E21	DAVYZW_20041227.1120-E11
E22	DAVYZW_20041227.1120-E12
E23	DAVYZW_20041227.1120-E13
E24	DAVYZW_20041227.1120-E14
E25	DAVYZW_20041227.1120-E15
E26	DAVYZW_20041227.1120-E16
E27	DAVYZW_20041227.1120-E17
E28	DAVYZW_20041227.1120-E18
E29	DAVYZW_20041227.1120-E19
E30	DAVYZW_20041227.1120-E20
E31	DAVYZW_20041227.1120-E21
E1	DAVYZW_20041227.1120-E22
E32	DAVYZW_20041227.1120-E23
E33	DAVYZW_20041227.1120-E24
E34	DAVYZW_20041227.1120-E25
E35	DAVYZW_20041227.1120-E26
E36	DAVYZW_20041227.1120-E27
E37	DAVYZW_20041227.1120-E28
E38	DAVYZW_20041227.1120-E29
E39	DAVYZW_20041227.1120-E30
E40	DAVYZW_20041227.1120-E31
E41	DAVYZW_20041227.1120-E32
E42	DAVYZW_20041227.1120-E33
E43	DAVYZW_20041227.1120-E34
E44	DAVYZW_20041227.1120-E35
E45	DAVYZW_20041227.1120-E36
E46	DAVYZW_20041227.1120-E37
E47	DAVYZW_20041227.1120-E38
E48	DAVYZW_20041227.1120-E39
E49	DAVYZW_20041227.1120-E40
E50	DAVYZW_20041227.1120-E41
E51	DAVYZW_20041227.1120-E42
E62	DAVYZW_20041227.1120-E43
E52	DAVYZW_20041227.1120-E44
E53	DAVYZW_20041227.1120-E45
E54	DAVYZW_20041227.1120-E46
E55	DAVYZW_20041227.1120-E47
E56	DAVYZW_20041227.1120-E48
E57	DAVYZW_20041227.1120-E49
E58	DAVYZW_20041227.1120-E50
E59	DAVYZW_20041227.1120-E51
E60	DAVYZW_20041227.1120-E52
E61	DAVYZW_20041227.1120-E53
E2	DAVYZW_20041227.1120-E54
E3	DAVYZW_20041227.1120-E55
E4	DAVYZW_20041227.1120-E56
E5	DAVYZW_20041227.1120-E57
E6	DAVYZW_20041227.1120-E58
E7	DAVYZW_20041227.1120-E59
E8	DAVYZW_20041227.1120-E60
E9	DAVYZW_20041227.1120-E61
E10	DAVYZW_20041227.1120-E62
EM1	DAVYZW_20041227.1120-E22-1
EM21	DAVYZW_20041227.1120-E57-2
EM22	DAVYZW_20041227.1120-E58-3
EM23	DAVYZW_20041227.1120-E59-4
EM24	DAVYZW_20041227.1120-E60-5
EM82	DAVYZW_20041227.1120-E43-6
EM25	DAVYZW_20041227.1120-E61-7
EM26	DAVYZW_20041227.1120-E62-8
EM27	DAVYZW_20041227.1120-E55-9
EM28	DAVYZW_20041227.1120-E1-10
EM29	DAVYZW_20041227.1120-E55-11
EM30	DAVYZW_20041227.1120-E55-12
EM31	DAVYZW_20041227.1120-E2-13
EM32	DAVYZW_20041227.1120-E3-14
EM33	DAVYZW_20041227.1120-E55-15
EM34	DAVYZW_20041227.1120-E55-16
EM35	DAVYZW_20041227.1120-E55-17
EM36	DAVYZW_20041227.1120-E4-18
EM37	DAVYZW_20041227.1120-E5-19
EM38	DAVYZW_20041227.1120-E6-20
EM39	DAVYZW_20041227.1120-E7-21
EM40	DAVYZW_20041227.1120-E8-22
EM41	DAVYZW_20041227.1120-E9-23
EM42	DAVYZW_20041227.1120-E10-24
EM43	DAVYZW_20041227.1120-E11-25
EM44	DAVYZW_20041227.1120-E12-26
EM45	DAVYZW_20041227.1120-E13-27
EM46	DAVYZW_20041227.1120-E14-28
EM47	DAVYZW_20041227.1120-E61-29
EM48	DAVYZW_20041227.1120-E62-30
EM49	DAVYZW_20041227.1120-E15-31
EM50	DAVYZW_20041227.1120-E16-32
EM51	DAVYZW_20041227.1120-E11-33
EM52	DAVYZW_20041227.1120-E17-34
EM53	DAVYZW_20041227.1120-E18-35
EM56	DAVYZW_20041227.1120-E18-36
EM54	DAVYZW_20041227.1120-E19-37
EM55	DAVYZW_20041227.1120-E20-38
EM57	DAVYZW_20041227.1120-E21-39
EM58	DAVYZW_20041227.1120-E11-40
EM59	DAVYZW_20041227.1120-E10-41
EM60	DAVYZW_20041227.1120-E13-42
EM61	DAVYZW_20041227.1120-E12-43
EM62	DAVYZW_20041227.1120-E23-44
EM63	DAVYZW_20041227.1120-E24-45
EM64	DAVYZW_20041227.1120-E55-46
EM65	DAVYZW_20041227.1120-E61-47
EM66	DAVYZW_20041227.1120-E62-48
EM67	DAVYZW_20041227.1120-E25-49
EM68	DAVYZW_20041227.1120-E26-50
EM69	DAVYZW_20041227.1120-E27-51
EM70	DAVYZW_20041227.1120-E55-52
EM71	DAVYZW_20041227.1120-E28-53
EM72	DAVYZW_20041227.1120-E29-54
EM73	DAVYZW_20041227.1120-E30-55
EM74	DAVYZW_20041227.1120-E31-56
EM75	DAVYZW_20041227.1120-E32-57
EM76	DAVYZW_20041227.1120-E33-58
EM77	DAVYZW_20041227.1120-E34-59
EM78	DAVYZW_20041227.1120-E35-60
EM79	DAVYZW_20041227.1120-E36-61
EM80	DAVYZW_20041227.1120-E37-62
EM81	DAVYZW_20041227.1120-E36-63
EM83	DAVYZW_20041227.1120-E55-64
EM84	DAVYZW_20041227.1120-E55-65
EM85	DAVYZW_20041227.1120-E55-66
EM86	DAVYZW_20041227.1120-E38-67
EM87	DAVYZW_20041227.1120-E39-68
EM91	DAVYZW_20041227.1120-E38-69
EM88	DAVYZW_20041227.1120-E40-70
EM89	DAVYZW_20041227.1120-E54-71
EM90	DAVYZW_20041227.1120-E55-72
EM92	DAVYZW_20041227.1120-E29-73
EM93	DAVYZW_20041227.1120-E56-74
EM94	DAVYZW_20041227.1120-E6-75
