CE13	LIUYIFENG_20050129.1107-CE1
CE14	LIUYIFENG_20050129.1107-CE2
CE15	LIUYIFENG_20050129.1107-CE3
CE17	LIUYIFENG_20050129.1107-CE4
CE16	LIUYIFENG_20050129.1107-CE5
CE6	LIUYIFENG_20050129.1107-CE6
CE1	LIUYIFENG_20050129.1107-CE7
CE2	LIUYIFENG_20050129.1107-CE8
CE3	LIUYIFENG_20050129.1107-CE9
CE4	LIUYIFENG_20050129.1107-CE10
CE5	LIUYIFENG_20050129.1107-CE11
CE7	LIUYIFENG_20050129.1107-CE12
CE8	LIUYIFENG_20050129.1107-CE13
CE9	LIUYIFENG_20050129.1107-CE14
CE10	LIUYIFENG_20050129.1107-CE15
CE12	LIUYIFENG_20050129.1107-CE16
CE11	LIUYIFENG_20050129.1107-CE17
E13	LIUYIFENG_20050129.1107-E1
E14	LIUYIFENG_20050129.1107-E2
E28	LIUYIFENG_20050129.1107-E3
E16	LIUYIFENG_20050129.1107-E4
E19	LIUYIFENG_20050129.1107-E5
E20	LIUYIFENG_20050129.1107-E6
E1	LIUYIFENG_20050129.1107-E7
E26	LIUYIFENG_20050129.1107-E8
E2	LIUYIFENG_20050129.1107-E9
E3	LIUYIFENG_20050129.1107-E10
E4	LIUYIFENG_20050129.1107-E11
E5	LIUYIFENG_20050129.1107-E12
E6	LIUYIFENG_20050129.1107-E13
E7	LIUYIFENG_20050129.1107-E14
E8	LIUYIFENG_20050129.1107-E15
E9	LIUYIFENG_20050129.1107-E16
E27	LIUYIFENG_20050129.1107-E17
E21	LIUYIFENG_20050129.1107-E18
E12	LIUYIFENG_20050129.1107-E19
EM1	LIUYIFENG_20050129.1107-E7-1
EM20	LIUYIFENG_20050129.1107-E10-2
EM22	LIUYIFENG_20050129.1107-E2-3
EM23	LIUYIFENG_20050129.1107-E9-4
EM24	LIUYIFENG_20050129.1107-E10-5
EM25	LIUYIFENG_20050129.1107-E14-6
EM26	LIUYIFENG_20050129.1107-E10-7
EM27	LIUYIFENG_20050129.1107-E9-8
EM28	LIUYIFENG_20050129.1107-E4-9
EM31	LIUYIFENG_20050129.1107-E14-10
EM29	LIUYIFENG_20050129.1107-E14-11
EM30	LIUYIFENG_20050129.1107-E10-12
EM35	LIUYIFENG_20050129.1107-E4-13
EM33	LIUYIFENG_20050129.1107-E4-14
EM32	LIUYIFENG_20050129.1107-E5-15
EM34	LIUYIFENG_20050129.1107-E9-16
EM6	LIUYIFENG_20050129.1107-E6-17
EM17	LIUYIFENG_20050129.1107-E18-18
EM18	LIUYIFENG_20050129.1107-E18-19
EM14	LIUYIFENG_20050129.1107-E8-20
EM2	LIUYIFENG_20050129.1107-E9-21
EM3	LIUYIFENG_20050129.1107-E10-22
EM4	LIUYIFENG_20050129.1107-E11-23
EM5	LIUYIFENG_20050129.1107-E12-24
EM7	LIUYIFENG_20050129.1107-E13-25
EM8	LIUYIFENG_20050129.1107-E14-26
EM9	LIUYIFENG_20050129.1107-E9-27
EM10	LIUYIFENG_20050129.1107-E10-28
EM11	LIUYIFENG_20050129.1107-E15-29
EM12	LIUYIFENG_20050129.1107-E16-30
EM13	LIUYIFENG_20050129.1107-E18-31
EM36	LIUYIFENG_20050129.1107-E17-32
EM37	LIUYIFENG_20050129.1107-E3-33
EM15	LIUYIFENG_20050129.1107-E19-34
EM16	LIUYIFENG_20050129.1107-E9-35
EM19	LIUYIFENG_20050129.1107-E10-36
EM21	LIUYIFENG_20050129.1107-E1-37
R2	LIUYIFENG_20050129.1107-R1
R5	LIUYIFENG_20050129.1107-R2
R6	LIUYIFENG_20050129.1107-R3
R7	LIUYIFENG_20050129.1107-R4
R11	LIUYIFENG_20050129.1107-R5
R13	LIUYIFENG_20050129.1107-R6
R14	LIUYIFENG_20050129.1107-R7
R8	LIUYIFENG_20050129.1107-R8
R1	LIUYIFENG_20050129.1107-R9
R3	LIUYIFENG_20050129.1107-R10
R4	LIUYIFENG_20050129.1107-R11
R9	LIUYIFENG_20050129.1107-R12
R10	LIUYIFENG_20050129.1107-R13
R12	LIUYIFENG_20050129.1107-R14
RM2	LIUYIFENG_20050129.1107-R1-1
RM5	LIUYIFENG_20050129.1107-R2-1
RM6	LIUYIFENG_20050129.1107-R3-1
RM7	LIUYIFENG_20050129.1107-R4-1
RM11	LIUYIFENG_20050129.1107-R5-1
RM13	LIUYIFENG_20050129.1107-R6-1
RM14	LIUYIFENG_20050129.1107-R7-1
RM8	LIUYIFENG_20050129.1107-R8-1
RM1	LIUYIFENG_20050129.1107-R9-1
RM3	LIUYIFENG_20050129.1107-R10-1
RM4	LIUYIFENG_20050129.1107-R11-1
RM9	LIUYIFENG_20050129.1107-R12-1
RM10	LIUYIFENG_20050129.1107-R13-1
RM12	LIUYIFENG_20050129.1107-R12-2
V1	LIUYIFENG_20050129.1107-EV1
V2	LIUYIFENG_20050129.1107-EV2
V3	LIUYIFENG_20050129.1107-EV3
VM1	LIUYIFENG_20050129.1107-EV1-1
VM2	LIUYIFENG_20050129.1107-EV2-1
VM3	LIUYIFENG_20050129.1107-EV3-1
Q1	LIUYIFENG_20050129.1107-T1
Q2	LIUYIFENG_20050129.1107-T2
Q3	LIUYIFENG_20050129.1107-T3
Q4	LIUYIFENG_20050129.1107-T4
Q5	LIUYIFENG_20050129.1107-T5
Q6	LIUYIFENG_20050129.1107-T6
Q7	LIUYIFENG_20050129.1107-T7
