CE16	DAVYZW_20050114.1034-CE1
CE18	DAVYZW_20050114.1034-CE2
CE17	DAVYZW_20050114.1034-CE3
CE20	DAVYZW_20050114.1034-CE4
CE19	DAVYZW_20050114.1034-CE5
CE21	DAVYZW_20050114.1034-CE6
CE22	DAVYZW_20050114.1034-CE7
CE23	DAVYZW_20050114.1034-CE8
CE24	DAVYZW_20050114.1034-CE9
CE33	DAVYZW_20050114.1034-CE10
CE27	DAVYZW_20050114.1034-CE11
CE28	DAVYZW_20050114.1034-CE12
CE29	DAVYZW_20050114.1034-CE13
CE26	DAVYZW_20050114.1034-CE14
CE31	DAVYZW_20050114.1034-CE15
CE32	DAVYZW_20050114.1034-CE16
CE34	DAVYZW_20050114.1034-CE17
CE35	DAVYZW_20050114.1034-CE18
CE36	DAVYZW_20050114.1034-CE19
CE25	DAVYZW_20050114.1034-CE20
CE2	DAVYZW_20050114.1034-CE21
CE5	DAVYZW_20050114.1034-CE22
CE13	DAVYZW_20050114.1034-CE23
CE14	DAVYZW_20050114.1034-CE24
CE1	DAVYZW_20050114.1034-CE25
CE3	DAVYZW_20050114.1034-CE26
CE4	DAVYZW_20050114.1034-CE27
CE6	DAVYZW_20050114.1034-CE28
CE8	DAVYZW_20050114.1034-CE29
CE7	DAVYZW_20050114.1034-CE30
CE9	DAVYZW_20050114.1034-CE31
CE11	DAVYZW_20050114.1034-CE32
CE12	DAVYZW_20050114.1034-CE33
CE37	DAVYZW_20050114.1034-CE34
CE15	DAVYZW_20050114.1034-CE35
E14	DAVYZW_20050114.1034-E1
E15	DAVYZW_20050114.1034-E2
E16	DAVYZW_20050114.1034-E3
E17	DAVYZW_20050114.1034-E4
E18	DAVYZW_20050114.1034-E5
E19	DAVYZW_20050114.1034-E6
E20	DAVYZW_20050114.1034-E7
E21	DAVYZW_20050114.1034-E8
E22	DAVYZW_20050114.1034-E9
E23	DAVYZW_20050114.1034-E10
E24	DAVYZW_20050114.1034-E11
E25	DAVYZW_20050114.1034-E12
E26	DAVYZW_20050114.1034-E13
E27	DAVYZW_20050114.1034-E14
E28	DAVYZW_20050114.1034-E15
E29	DAVYZW_20050114.1034-E16
E30	DAVYZW_20050114.1034-E17
E31	DAVYZW_20050114.1034-E18
E32	DAVYZW_20050114.1034-E19
E33	DAVYZW_20050114.1034-E20
E34	DAVYZW_20050114.1034-E21
E36	DAVYZW_20050114.1034-E22
E37	DAVYZW_20050114.1034-E23
E38	DAVYZW_20050114.1034-E24
E2	DAVYZW_20050114.1034-E25
E3	DAVYZW_20050114.1034-E26
E4	DAVYZW_20050114.1034-E27
E5	DAVYZW_20050114.1034-E28
E6	DAVYZW_20050114.1034-E29
E7	DAVYZW_20050114.1034-E30
E8	DAVYZW_20050114.1034-E31
E9	DAVYZW_20050114.1034-E32
E11	DAVYZW_20050114.1034-E33
E39	DAVYZW_20050114.1034-E34
E12	DAVYZW_20050114.1034-E35
E13	DAVYZW_20050114.1034-E36
