CE11	DAVYZW_20041230.1024-CE1
CE12	DAVYZW_20041230.1024-CE2
CE13	DAVYZW_20041230.1024-CE3
CE14	DAVYZW_20041230.1024-CE4
CE15	DAVYZW_20041230.1024-CE5
CE16	DAVYZW_20041230.1024-CE6
CE17	DAVYZW_20041230.1024-CE7
CE18	DAVYZW_20041230.1024-CE8
CE19	DAVYZW_20041230.1024-CE9
CE20	DAVYZW_20041230.1024-CE10
CE21	DAVYZW_20041230.1024-CE11
CE22	DAVYZW_20041230.1024-CE12
CE23	DAVYZW_20041230.1024-CE13
CE24	DAVYZW_20041230.1024-CE14
CE25	DAVYZW_20041230.1024-CE15
CE26	DAVYZW_20041230.1024-CE16
CE27	DAVYZW_20041230.1024-CE17
CE28	DAVYZW_20041230.1024-CE18
CE29	DAVYZW_20041230.1024-CE19
CE30	DAVYZW_20041230.1024-CE20
CE31	DAVYZW_20041230.1024-CE21
CE33	DAVYZW_20041230.1024-CE22
CE32	DAVYZW_20041230.1024-CE23
CE35	DAVYZW_20041230.1024-CE24
CE36	DAVYZW_20041230.1024-CE25
CE37	DAVYZW_20041230.1024-CE26
CE38	DAVYZW_20041230.1024-CE27
CE39	DAVYZW_20041230.1024-CE28
CE2	DAVYZW_20041230.1024-CE29
CE40	DAVYZW_20041230.1024-CE30
CE41	DAVYZW_20041230.1024-CE31
CE42	DAVYZW_20041230.1024-CE32
CE43	DAVYZW_20041230.1024-CE33
CE44	DAVYZW_20041230.1024-CE34
CE45	DAVYZW_20041230.1024-CE35
CE47	DAVYZW_20041230.1024-CE36
CE46	DAVYZW_20041230.1024-CE37
CE48	DAVYZW_20041230.1024-CE38
CE49	DAVYZW_20041230.1024-CE39
CE51	DAVYZW_20041230.1024-CE40
CE50	DAVYZW_20041230.1024-CE41
CE52	DAVYZW_20041230.1024-CE42
CE54	DAVYZW_20041230.1024-CE43
CE55	DAVYZW_20041230.1024-CE44
CE56	DAVYZW_20041230.1024-CE45
CE34	DAVYZW_20041230.1024-CE46
CE1	DAVYZW_20041230.1024-CE47
CE3	DAVYZW_20041230.1024-CE48
CE5	DAVYZW_20041230.1024-CE49
CE53	DAVYZW_20041230.1024-CE50
CE4	DAVYZW_20041230.1024-CE51
CE6	DAVYZW_20041230.1024-CE52
CE7	DAVYZW_20041230.1024-CE53
CE8	DAVYZW_20041230.1024-CE54
CE9	DAVYZW_20041230.1024-CE55
CE10	DAVYZW_20041230.1024-CE56
E14	DAVYZW_20041230.1024-E1
E15	DAVYZW_20041230.1024-E2
E16	DAVYZW_20041230.1024-E3
E17	DAVYZW_20041230.1024-E4
E18	DAVYZW_20041230.1024-E5
E19	DAVYZW_20041230.1024-E6
E20	DAVYZW_20041230.1024-E7
E21	DAVYZW_20041230.1024-E8
E22	DAVYZW_20041230.1024-E9
E23	DAVYZW_20041230.1024-E10
E24	DAVYZW_20041230.1024-E11
E25	DAVYZW_20041230.1024-E12
E26	DAVYZW_20041230.1024-E13
E27	DAVYZW_20041230.1024-E14
E28	DAVYZW_20041230.1024-E15
E29	DAVYZW_20041230.1024-E16
