CE11	LIUYIFENG_20050127.0726-CE1
CE12	LIUYIFENG_20050127.0726-CE2
CE13	LIUYIFENG_20050127.0726-CE3
CE14	LIUYIFENG_20050127.0726-CE4
CE15	LIUYIFENG_20050127.0726-CE5
CE16	LIUYIFENG_20050127.0726-CE6
CE17	LIUYIFENG_20050127.0726-CE7
CE18	LIUYIFENG_20050127.0726-CE8
CE19	LIUYIFENG_20050127.0726-CE9
CE20	LIUYIFENG_20050127.0726-CE10
CE21	LIUYIFENG_20050127.0726-CE11
CE23	LIUYIFENG_20050127.0726-CE12
CE22	LIUYIFENG_20050127.0726-CE13
CE24	LIUYIFENG_20050127.0726-CE14
CE25	LIUYIFENG_20050127.0726-CE15
CE27	LIUYIFENG_20050127.0726-CE16
CE1	LIUYIFENG_20050127.0726-CE17
CE26	LIUYIFENG_20050127.0726-CE18
CE4	LIUYIFENG_20050127.0726-CE19
CE2	LIUYIFENG_20050127.0726-CE20
CE3	LIUYIFENG_20050127.0726-CE21
CE5	LIUYIFENG_20050127.0726-CE22
CE6	LIUYIFENG_20050127.0726-CE23
CE7	LIUYIFENG_20050127.0726-CE24
CE8	LIUYIFENG_20050127.0726-CE25
CE9	LIUYIFENG_20050127.0726-CE26
CE10	LIUYIFENG_20050127.0726-CE27
E14	LIUYIFENG_20050127.0726-E1
E15	LIUYIFENG_20050127.0726-E2
E16	LIUYIFENG_20050127.0726-E3
E17	LIUYIFENG_20050127.0726-E4
E18	LIUYIFENG_20050127.0726-E5
E20	LIUYIFENG_20050127.0726-E6
E21	LIUYIFENG_20050127.0726-E7
E22	LIUYIFENG_20050127.0726-E8
E23	LIUYIFENG_20050127.0726-E9
E24	LIUYIFENG_20050127.0726-E10
E25	LIUYIFENG_20050127.0726-E11
E26	LIUYIFENG_20050127.0726-E12
E27	LIUYIFENG_20050127.0726-E13
E28	LIUYIFENG_20050127.0726-E14
E30	LIUYIFENG_20050127.0726-E15
E31	LIUYIFENG_20050127.0726-E16
E33	LIUYIFENG_20050127.0726-E17
E35	LIUYIFENG_20050127.0726-E18
E1	LIUYIFENG_20050127.0726-E19
E36	LIUYIFENG_20050127.0726-E20
E37	LIUYIFENG_20050127.0726-E21
E2	LIUYIFENG_20050127.0726-E22
E3	LIUYIFENG_20050127.0726-E23
E4	LIUYIFENG_20050127.0726-E24
E5	LIUYIFENG_20050127.0726-E25
E6	LIUYIFENG_20050127.0726-E26
E7	LIUYIFENG_20050127.0726-E27
E8	LIUYIFENG_20050127.0726-E28
E9	LIUYIFENG_20050127.0726-E29
E12	LIUYIFENG_20050127.0726-E30
E13	LIUYIFENG_20050127.0726-E31
EM1	LIUYIFENG_20050127.0726-E19-1
EM17	LIUYIFENG_20050127.0726-E25-2
EM18	LIUYIFENG_20050127.0726-E2-3
EM19	LIUYIFENG_20050127.0726-E3-4
EM20	LIUYIFENG_20050127.0726-E4-5
EM21	LIUYIFENG_20050127.0726-E5-6
EM23	LIUYIFENG_20050127.0726-E31-7
EM22	LIUYIFENG_20050127.0726-E25-8
EM25	LIUYIFENG_20050127.0726-E6-9
EM26	LIUYIFENG_20050127.0726-E7-10
EM27	LIUYIFENG_20050127.0726-E8-11
EM28	LIUYIFENG_20050127.0726-E9-12
EM29	LIUYIFENG_20050127.0726-E10-13
EM30	LIUYIFENG_20050127.0726-E11-14
EM32	LIUYIFENG_20050127.0726-E12-15
EM31	LIUYIFENG_20050127.0726-E13-16
EM33	LIUYIFENG_20050127.0726-E14-17
EM34	LIUYIFENG_20050127.0726-E4-18
EM35	LIUYIFENG_20050127.0726-E5-19
EM36	LIUYIFENG_20050127.0726-E26-20
EM37	LIUYIFENG_20050127.0726-E23-21
EM38	LIUYIFENG_20050127.0726-E24-22
EM39	LIUYIFENG_20050127.0726-E15-23
EM40	LIUYIFENG_20050127.0726-E30-24
EM41	LIUYIFENG_20050127.0726-E16-25
EM42	LIUYIFENG_20050127.0726-E31-26
EM44	LIUYIFENG_20050127.0726-E25-27
EM45	LIUYIFENG_20050127.0726-E7-28
EM46	LIUYIFENG_20050127.0726-E17-29
EM47	LIUYIFENG_20050127.0726-E22-30
EM48	LIUYIFENG_20050127.0726-E22-31
EM49	LIUYIFENG_20050127.0726-E18-32
EM50	LIUYIFENG_20050127.0726-E25-33
EM51	LIUYIFENG_20050127.0726-E1-34
EM52	LIUYIFENG_20050127.0726-E25-35
EM53	LIUYIFENG_20050127.0726-E2-36
EM54	LIUYIFENG_20050127.0726-E5-37
EM55	LIUYIFENG_20050127.0726-E3-38
EM56	LIUYIFENG_20050127.0726-E20-39
EM58	LIUYIFENG_20050127.0726-E2-40
EM43	LIUYIFENG_20050127.0726-E21-41
EM59	LIUYIFENG_20050127.0726-E26-42
EM2	LIUYIFENG_20050127.0726-E22-43
EM3	LIUYIFENG_20050127.0726-E23-44
EM4	LIUYIFENG_20050127.0726-E24-45
EM5	LIUYIFENG_20050127.0726-E25-46
EM6	LIUYIFENG_20050127.0726-E26-47
EM7	LIUYIFENG_20050127.0726-E27-48
EM8	LIUYIFENG_20050127.0726-E28-49
EM9	LIUYIFENG_20050127.0726-E25-50
EM10	LIUYIFENG_20050127.0726-E29-51
EM11	LIUYIFENG_20050127.0726-E30-52
EM12	LIUYIFENG_20050127.0726-E30-53
EM13	LIUYIFENG_20050127.0726-E25-54
EM14	LIUYIFENG_20050127.0726-E31-55
EM15	LIUYIFENG_20050127.0726-E22-56
EM16	LIUYIFENG_20050127.0726-E1-57
R15	LIUYIFENG_20050127.0726-R1
R7	LIUYIFENG_20050127.0726-R2
R1	LIUYIFENG_20050127.0726-R3
R2	LIUYIFENG_20050127.0726-R4
R3	LIUYIFENG_20050127.0726-R5
R4	LIUYIFENG_20050127.0726-R6
R5	LIUYIFENG_20050127.0726-R7
R6	LIUYIFENG_20050127.0726-R8
R8	LIUYIFENG_20050127.0726-R9
R10	LIUYIFENG_20050127.0726-R10
R9	LIUYIFENG_20050127.0726-R11
R11	LIUYIFENG_20050127.0726-R12
R12	LIUYIFENG_20050127.0726-R13
R14	LIUYIFENG_20050127.0726-R14
RM15	LIUYIFENG_20050127.0726-R1-1
RM7	LIUYIFENG_20050127.0726-R2-1
RM1	LIUYIFENG_20050127.0726-R3-1
RM2	LIUYIFENG_20050127.0726-R4-1
RM3	LIUYIFENG_20050127.0726-R5-1
RM4	LIUYIFENG_20050127.0726-R6-1
RM5	LIUYIFENG_20050127.0726-R7-1
RM6	LIUYIFENG_20050127.0726-R1-2
RM8	LIUYIFENG_20050127.0726-R9-1
RM10	LIUYIFENG_20050127.0726-R9-2
RM9	LIUYIFENG_20050127.0726-R5-2
RM11	LIUYIFENG_20050127.0726-R12-1
RM12	LIUYIFENG_20050127.0726-R13-1
RM14	LIUYIFENG_20050127.0726-R14-1
V2	LIUYIFENG_20050127.0726-EV1
V7	LIUYIFENG_20050127.0726-EV2
V1	LIUYIFENG_20050127.0726-EV3
V3	LIUYIFENG_20050127.0726-EV4
V4	LIUYIFENG_20050127.0726-EV5
V5	LIUYIFENG_20050127.0726-EV6
V6	LIUYIFENG_20050127.0726-EV7
VM2	LIUYIFENG_20050127.0726-EV1-1
VM9	LIUYIFENG_20050127.0726-EV2-1
VM3	LIUYIFENG_20050127.0726-EV1-2
VM4	LIUYIFENG_20050127.0726-EV3-1
VM1	LIUYIFENG_20050127.0726-EV3-2
VM5	LIUYIFENG_20050127.0726-EV4-1
VM6	LIUYIFENG_20050127.0726-EV5-1
VM7	LIUYIFENG_20050127.0726-EV6-1
VM8	LIUYIFENG_20050127.0726-EV7-1
Q1	LIUYIFENG_20050127.0726-T1
Q2	LIUYIFENG_20050127.0726-T2
Q3	LIUYIFENG_20050127.0726-T3
Q6	LIUYIFENG_20050127.0726-T4
Q7	LIUYIFENG_20050127.0726-V1
Q8	LIUYIFENG_20050127.0726-V2
Q11	LIUYIFENG_20050127.0726-T5
Q12	LIUYIFENG_20050127.0726-T6
Q13	LIUYIFENG_20050127.0726-V3
Q14	LIUYIFENG_20050127.0726-T7
Q17	LIUYIFENG_20050127.0726-V4
Q19	LIUYIFENG_20050127.0726-V5
Q4	LIUYIFENG_20050127.0726-V6
Q5	LIUYIFENG_20050127.0726-V7
Q15	LIUYIFENG_20050127.0726-V8
Q16	LIUYIFENG_20050127.0726-V9
