CE14	LIUYIFENG_20050129.0957-CE1
CE15	LIUYIFENG_20050129.0957-CE2
CE9	LIUYIFENG_20050129.0957-CE3
CE17	LIUYIFENG_20050129.0957-CE4
CE18	LIUYIFENG_20050129.0957-CE5
CE19	LIUYIFENG_20050129.0957-CE6
CE20	LIUYIFENG_20050129.0957-CE7
CE21	LIUYIFENG_20050129.0957-CE8
CE22	LIUYIFENG_20050129.0957-CE9
CE12	LIUYIFENG_20050129.0957-CE10
CE8	LIUYIFENG_20050129.0957-CE11
CE23	LIUYIFENG_20050129.0957-CE12
CE25	LIUYIFENG_20050129.0957-CE13
CE27	LIUYIFENG_20050129.0957-CE14
CE26	LIUYIFENG_20050129.0957-CE15
CE28	LIUYIFENG_20050129.0957-CE16
CE29	LIUYIFENG_20050129.0957-CE17
CE16	LIUYIFENG_20050129.0957-CE18
CE31	LIUYIFENG_20050129.0957-CE19
CE1	LIUYIFENG_20050129.0957-CE20
CE24	LIUYIFENG_20050129.0957-CE21
CE2	LIUYIFENG_20050129.0957-CE22
CE3	LIUYIFENG_20050129.0957-CE23
CE4	LIUYIFENG_20050129.0957-CE24
CE5	LIUYIFENG_20050129.0957-CE25
CE6	LIUYIFENG_20050129.0957-CE26
CE7	LIUYIFENG_20050129.0957-CE27
CE13	LIUYIFENG_20050129.0957-CE28
CE10	LIUYIFENG_20050129.0957-CE29
CE11	LIUYIFENG_20050129.0957-CE30
E12	LIUYIFENG_20050129.0957-E1
E13	LIUYIFENG_20050129.0957-E2
E35	LIUYIFENG_20050129.0957-E3
E15	LIUYIFENG_20050129.0957-E4
E16	LIUYIFENG_20050129.0957-E5
E18	LIUYIFENG_20050129.0957-E6
E19	LIUYIFENG_20050129.0957-E7
E20	LIUYIFENG_20050129.0957-E8
E21	LIUYIFENG_20050129.0957-E9
E22	LIUYIFENG_20050129.0957-E10
E23	LIUYIFENG_20050129.0957-E11
E37	LIUYIFENG_20050129.0957-E12
E25	LIUYIFENG_20050129.0957-E13
E1	LIUYIFENG_20050129.0957-E14
E26	LIUYIFENG_20050129.0957-E15
E40	LIUYIFENG_20050129.0957-E16
E27	LIUYIFENG_20050129.0957-E17
E28	LIUYIFENG_20050129.0957-E18
E29	LIUYIFENG_20050129.0957-E19
E31	LIUYIFENG_20050129.0957-E20
E33	LIUYIFENG_20050129.0957-E21
E39	LIUYIFENG_20050129.0957-E22
E2	LIUYIFENG_20050129.0957-E23
E3	LIUYIFENG_20050129.0957-E24
E4	LIUYIFENG_20050129.0957-E25
E5	LIUYIFENG_20050129.0957-E26
E6	LIUYIFENG_20050129.0957-E27
E7	LIUYIFENG_20050129.0957-E28
E34	LIUYIFENG_20050129.0957-E29
E10	LIUYIFENG_20050129.0957-E30
E11	LIUYIFENG_20050129.0957-E31
E38	LIUYIFENG_20050129.0957-E32
EM1	LIUYIFENG_20050129.0957-E14-1
EM19	LIUYIFENG_20050129.0957-E25-2
EM20	LIUYIFENG_20050129.0957-E24-3
EM21	LIUYIFENG_20050129.0957-E1-4
EM25	LIUYIFENG_20050129.0957-E1-5
EM22	LIUYIFENG_20050129.0957-E2-6
EM26	LIUYIFENG_20050129.0957-E1-7
EM27	LIUYIFENG_20050129.0957-E24-8
EM28	LIUYIFENG_20050129.0957-E25-9
EM29	LIUYIFENG_20050129.0957-E1-10
EM30	LIUYIFENG_20050129.0957-E24-11
EM31	LIUYIFENG_20050129.0957-E25-12
EM32	LIUYIFENG_20050129.0957-E4-13
EM12	LIUYIFENG_20050129.0957-E4-14
EM33	LIUYIFENG_20050129.0957-E24-15
EM34	LIUYIFENG_20050129.0957-E24-16
EM35	LIUYIFENG_20050129.0957-E1-17
EM36	LIUYIFENG_20050129.0957-E24-18
EM37	LIUYIFENG_20050129.0957-E24-19
EM38	LIUYIFENG_20050129.0957-E25-20
EM40	LIUYIFENG_20050129.0957-E5-21
EM41	LIUYIFENG_20050129.0957-E24-22
EM42	LIUYIFENG_20050129.0957-E16-23
EM46	LIUYIFENG_20050129.0957-E16-24
EM43	LIUYIFENG_20050129.0957-E6-25
EM44	LIUYIFENG_20050129.0957-E7-26
EM45	LIUYIFENG_20050129.0957-E23-27
EM47	LIUYIFENG_20050129.0957-E24-28
EM48	LIUYIFENG_20050129.0957-E4-29
EM50	LIUYIFENG_20050129.0957-E30-30
EM51	LIUYIFENG_20050129.0957-E30-31
EM52	LIUYIFENG_20050129.0957-E24-32
EM53	LIUYIFENG_20050129.0957-E25-33
EM54	LIUYIFENG_20050129.0957-E31-34
EM57	LIUYIFENG_20050129.0957-E8-35
EM58	LIUYIFENG_20050129.0957-E9-36
EM59	LIUYIFENG_20050129.0957-E10-37
EM60	LIUYIFENG_20050129.0957-E11-38
EM17	LIUYIFENG_20050129.0957-E12-39
EM70	LIUYIFENG_20050129.0957-E12-40
EM63	LIUYIFENG_20050129.0957-E13-41
EM64	LIUYIFENG_20050129.0957-E8-42
EM65	LIUYIFENG_20050129.0957-E9-43
EM66	LIUYIFENG_20050129.0957-E10-44
EM68	LIUYIFENG_20050129.0957-E15-45
EM76	LIUYIFENG_20050129.0957-E20-46
EM39	LIUYIFENG_20050129.0957-E16-47
EM71	LIUYIFENG_20050129.0957-E17-48
EM72	LIUYIFENG_20050129.0957-E18-49
EM73	LIUYIFENG_20050129.0957-E19-50
EM74	LIUYIFENG_20050129.0957-E10-51
EM75	LIUYIFENG_20050129.0957-E20-52
EM15	LIUYIFENG_20050129.0957-E32-53
EM49	LIUYIFENG_20050129.0957-E12-54
EM69	LIUYIFENG_20050129.0957-E32-55
EM77	LIUYIFENG_20050129.0957-E21-56
EM55	LIUYIFENG_20050129.0957-E32-57
EM56	LIUYIFENG_20050129.0957-E12-58
EM61	LIUYIFENG_20050129.0957-E4-59
EM62	LIUYIFENG_20050129.0957-E12-60
EM67	LIUYIFENG_20050129.0957-E22-61
EM2	LIUYIFENG_20050129.0957-E23-62
EM3	LIUYIFENG_20050129.0957-E24-63
EM4	LIUYIFENG_20050129.0957-E25-64
EM5	LIUYIFENG_20050129.0957-E26-65
EM6	LIUYIFENG_20050129.0957-E27-66
EM7	LIUYIFENG_20050129.0957-E24-67
EM8	LIUYIFENG_20050129.0957-E25-68
EM9	LIUYIFENG_20050129.0957-E23-69
EM10	LIUYIFENG_20050129.0957-E28-70
EM11	LIUYIFENG_20050129.0957-E24-71
EM23	LIUYIFENG_20050129.0957-E29-72
EM24	LIUYIFENG_20050129.0957-E3-73
EM13	LIUYIFENG_20050129.0957-E12-74
EM14	LIUYIFENG_20050129.0957-E30-75
EM16	LIUYIFENG_20050129.0957-E31-76
EM18	LIUYIFENG_20050129.0957-E24-77
R7	LIUYIFENG_20050129.0957-R1
R9	LIUYIFENG_20050129.0957-R2
R10	LIUYIFENG_20050129.0957-R3
R1	LIUYIFENG_20050129.0957-R4
R2	LIUYIFENG_20050129.0957-R5
R6	LIUYIFENG_20050129.0957-R6
R4	LIUYIFENG_20050129.0957-R7
R11	LIUYIFENG_20050129.0957-R8
R12	LIUYIFENG_20050129.0957-R9
R13	LIUYIFENG_20050129.0957-R10
R14	LIUYIFENG_20050129.0957-R11
R5	LIUYIFENG_20050129.0957-R12
R15	LIUYIFENG_20050129.0957-R13
R16	LIUYIFENG_20050129.0957-R14
R17	LIUYIFENG_20050129.0957-R15
R3	LIUYIFENG_20050129.0957-R16
R19	LIUYIFENG_20050129.0957-R17
R20	LIUYIFENG_20050129.0957-R18
R21	LIUYIFENG_20050129.0957-R19
R22	LIUYIFENG_20050129.0957-R20
R23	LIUYIFENG_20050129.0957-R21
R18	LIUYIFENG_20050129.0957-R22
R8	LIUYIFENG_20050129.0957-R23
RM7	LIUYIFENG_20050129.0957-R1-1
RM1	LIUYIFENG_20050129.0957-R4-1
RM9	LIUYIFENG_20050129.0957-R2-1
RM10	LIUYIFENG_20050129.0957-R3-1
RM6	LIUYIFENG_20050129.0957-R4-2
RM13	LIUYIFENG_20050129.0957-R4-3
RM2	LIUYIFENG_20050129.0957-R4-4
RM4	LIUYIFENG_20050129.0957-R7-1
RM11	LIUYIFENG_20050129.0957-R8-1
RM12	LIUYIFENG_20050129.0957-R4-5
RM14	LIUYIFENG_20050129.0957-R4-6
RM5	LIUYIFENG_20050129.0957-R12-1
RM15	LIUYIFENG_20050129.0957-R13-1
RM16	LIUYIFENG_20050129.0957-R14-1
RM17	LIUYIFENG_20050129.0957-R12-2
RM3	LIUYIFENG_20050129.0957-R16-1
RM19	LIUYIFENG_20050129.0957-R17-1
RM20	LIUYIFENG_20050129.0957-R1-2
RM18	LIUYIFENG_20050129.0957-R4-7
RM21	LIUYIFENG_20050129.0957-R12-3
RM22	LIUYIFENG_20050129.0957-R20-1
RM23	LIUYIFENG_20050129.0957-R21-1
RM8	LIUYIFENG_20050129.0957-R17-2
