CE11	DAVYZW_20050125.1321-CE1
CE12	DAVYZW_20050125.1321-CE2
CE13	DAVYZW_20050125.1321-CE3
CE14	DAVYZW_20050125.1321-CE4
CE15	DAVYZW_20050125.1321-CE5
CE16	DAVYZW_20050125.1321-CE6
CE17	DAVYZW_20050125.1321-CE7
CE18	DAVYZW_20050125.1321-CE8
CE20	DAVYZW_20050125.1321-CE9
CE19	DAVYZW_20050125.1321-CE10
CE1	DAVYZW_20050125.1321-CE11
CE2	DAVYZW_20050125.1321-CE12
CE3	DAVYZW_20050125.1321-CE13
CE4	DAVYZW_20050125.1321-CE14
CE5	DAVYZW_20050125.1321-CE15
CE6	DAVYZW_20050125.1321-CE16
CE7	DAVYZW_20050125.1321-CE17
CE8	DAVYZW_20050125.1321-CE18
CE9	DAVYZW_20050125.1321-CE19
CE10	DAVYZW_20050125.1321-CE20
E12	DAVYZW_20050125.1321-E1
E13	DAVYZW_20050125.1321-E2
E14	DAVYZW_20050125.1321-E3
E15	DAVYZW_20050125.1321-E4
E16	DAVYZW_20050125.1321-E5
E17	DAVYZW_20050125.1321-E6
E18	DAVYZW_20050125.1321-E7
E19	DAVYZW_20050125.1321-E8
E20	DAVYZW_20050125.1321-E9
E21	DAVYZW_20050125.1321-E10
E22	DAVYZW_20050125.1321-E11
E23	DAVYZW_20050125.1321-E12
E1	DAVYZW_20050125.1321-E13
E2	DAVYZW_20050125.1321-E14
E3	DAVYZW_20050125.1321-E15
E4	DAVYZW_20050125.1321-E16
E5	DAVYZW_20050125.1321-E17
E6	DAVYZW_20050125.1321-E18
E7	DAVYZW_20050125.1321-E19
E8	DAVYZW_20050125.1321-E20
E9	DAVYZW_20050125.1321-E21
E10	DAVYZW_20050125.1321-E22
E11	DAVYZW_20050125.1321-E23
EM1	DAVYZW_20050125.1321-E13-1
EM19	DAVYZW_20050125.1321-E14-2
EM21	DAVYZW_20050125.1321-E14-3
EM22	DAVYZW_20050125.1321-E16-4
EM23	DAVYZW_20050125.1321-E17-5
EM24	DAVYZW_20050125.1321-E16-6
EM25	DAVYZW_20050125.1321-E2-7
EM26	DAVYZW_20050125.1321-E2-8
EM27	DAVYZW_20050125.1321-E2-9
EM28	DAVYZW_20050125.1321-E14-10
EM29	DAVYZW_20050125.1321-E3-11
EM30	DAVYZW_20050125.1321-E4-12
EM31	DAVYZW_20050125.1321-E14-13
EM32	DAVYZW_20050125.1321-E14-14
EM33	DAVYZW_20050125.1321-E16-15
EM34	DAVYZW_20050125.1321-E16-16
EM35	DAVYZW_20050125.1321-E2-17
EM36	DAVYZW_20050125.1321-E16-18
EM37	DAVYZW_20050125.1321-E5-19
EM38	DAVYZW_20050125.1321-E6-20
EM39	DAVYZW_20050125.1321-E2-21
EM40	DAVYZW_20050125.1321-E5-22
EM41	DAVYZW_20050125.1321-E16-23
EM42	DAVYZW_20050125.1321-E7-24
EM45	DAVYZW_20050125.1321-E7-25
EM43	DAVYZW_20050125.1321-E8-26
EM44	DAVYZW_20050125.1321-E16-27
EM46	DAVYZW_20050125.1321-E16-28
EM47	DAVYZW_20050125.1321-E14-29
EM48	DAVYZW_20050125.1321-E9-30
EM49	DAVYZW_20050125.1321-E17-31
EM50	DAVYZW_20050125.1321-E16-32
EM51	DAVYZW_20050125.1321-E10-33
EM52	DAVYZW_20050125.1321-E11-34
EM53	DAVYZW_20050125.1321-E12-35
EM54	DAVYZW_20050125.1321-E18-36
EM56	DAVYZW_20050125.1321-E16-37
EM57	DAVYZW_20050125.1321-E20-38
EM58	DAVYZW_20050125.1321-E21-39
EM2	DAVYZW_20050125.1321-E14-40
EM3	DAVYZW_20050125.1321-E15-41
EM4	DAVYZW_20050125.1321-E16-42
EM5	DAVYZW_20050125.1321-E16-43
EM6	DAVYZW_20050125.1321-E14-44
EM7	DAVYZW_20050125.1321-E16-45
EM8	DAVYZW_20050125.1321-E17-46
EM9	DAVYZW_20050125.1321-E18-47
EM10	DAVYZW_20050125.1321-E16-48
EM11	DAVYZW_20050125.1321-E19-49
EM12	DAVYZW_20050125.1321-E16-50
EM13	DAVYZW_20050125.1321-E20-51
EM14	DAVYZW_20050125.1321-E21-52
EM15	DAVYZW_20050125.1321-E22-53
EM16	DAVYZW_20050125.1321-E23-54
EM20	DAVYZW_20050125.1321-E22-55
EM17	DAVYZW_20050125.1321-E14-56
EM18	DAVYZW_20050125.1321-E1-57
R1	DAVYZW_20050125.1321-R1
R2	DAVYZW_20050125.1321-R2
R3	DAVYZW_20050125.1321-R3
R4	DAVYZW_20050125.1321-R4
R6	DAVYZW_20050125.1321-R5
R7	DAVYZW_20050125.1321-R6
R8	DAVYZW_20050125.1321-R7
R9	DAVYZW_20050125.1321-R8
R5	DAVYZW_20050125.1321-R9
RM1	DAVYZW_20050125.1321-R1-1
RM2	DAVYZW_20050125.1321-R2-1
RM3	DAVYZW_20050125.1321-R3-1
RM4	DAVYZW_20050125.1321-R4-1
RM6	DAVYZW_20050125.1321-R5-1
RM7	DAVYZW_20050125.1321-R6-1
RM8	DAVYZW_20050125.1321-R7-1
RM9	DAVYZW_20050125.1321-R3-2
RM5	DAVYZW_20050125.1321-R9-1
V1	DAVYZW_20050125.1321-EV1
V2	DAVYZW_20050125.1321-EV2
V4	DAVYZW_20050125.1321-EV3
VM1	DAVYZW_20050125.1321-EV1-1
VM2	DAVYZW_20050125.1321-EV2-1
VM4	DAVYZW_20050125.1321-EV3-1
VM5	DAVYZW_20050125.1321-EV3-2
Q1	DAVYZW_20050125.1321-T1
Q2	DAVYZW_20050125.1321-T2
Q4	DAVYZW_20050125.1321-T3
Q6	DAVYZW_20050125.1321-V1
Q7	DAVYZW_20050125.1321-V2
Q3	DAVYZW_20050125.1321-T4
Q9	DAVYZW_20050125.1321-T5
Q10	DAVYZW_20050125.1321-T6
Q11	DAVYZW_20050125.1321-T7
Q12	DAVYZW_20050125.1321-V3
Q13	DAVYZW_20050125.1321-T8
Q5	DAVYZW_20050125.1321-T9
Q8	DAVYZW_20050125.1321-V4
Q14	DAVYZW_20050125.1321-V5
QM6	DAVYZW_20050125.1321-V1-1
QM7	DAVYZW_20050125.1321-V2-1
QM12	DAVYZW_20050125.1321-V3-1
QM8	DAVYZW_20050125.1321-V4-1
QM14	DAVYZW_20050125.1321-V5-1
