CE13	LIUYIFENG_20050126.0840-CE1
CE12	LIUYIFENG_20050126.0840-CE2
CE15	LIUYIFENG_20050126.0840-CE3
CE14	LIUYIFENG_20050126.0840-CE4
CE16	LIUYIFENG_20050126.0840-CE5
CE17	LIUYIFENG_20050126.0840-CE6
CE18	LIUYIFENG_20050126.0840-CE7
CE19	LIUYIFENG_20050126.0840-CE8
CE20	LIUYIFENG_20050126.0840-CE9
CE1	LIUYIFENG_20050126.0840-CE10
CE2	LIUYIFENG_20050126.0840-CE11
CE3	LIUYIFENG_20050126.0840-CE12
CE4	LIUYIFENG_20050126.0840-CE13
CE5	LIUYIFENG_20050126.0840-CE14
CE7	LIUYIFENG_20050126.0840-CE15
CE8	LIUYIFENG_20050126.0840-CE16
CE10	LIUYIFENG_20050126.0840-CE17
CE9	LIUYIFENG_20050126.0840-CE18
CE6	LIUYIFENG_20050126.0840-CE19
CE11	LIUYIFENG_20050126.0840-CE20
E14	LIUYIFENG_20050126.0840-E1
E16	LIUYIFENG_20050126.0840-E2
E17	LIUYIFENG_20050126.0840-E3
E18	LIUYIFENG_20050126.0840-E4
E25	LIUYIFENG_20050126.0840-E5
E19	LIUYIFENG_20050126.0840-E6
E20	LIUYIFENG_20050126.0840-E7
E21	LIUYIFENG_20050126.0840-E8
E22	LIUYIFENG_20050126.0840-E9
E1	LIUYIFENG_20050126.0840-E10
E2	LIUYIFENG_20050126.0840-E11
E3	LIUYIFENG_20050126.0840-E12
E4	LIUYIFENG_20050126.0840-E13
E5	LIUYIFENG_20050126.0840-E14
E7	LIUYIFENG_20050126.0840-E15
E8	LIUYIFENG_20050126.0840-E16
E9	LIUYIFENG_20050126.0840-E17
E10	LIUYIFENG_20050126.0840-E18
E11	LIUYIFENG_20050126.0840-E19
E12	LIUYIFENG_20050126.0840-E20
E13	LIUYIFENG_20050126.0840-E21
EM1	LIUYIFENG_20050126.0840-E10-1
EM18	LIUYIFENG_20050126.0840-E1-2
