CE11	LIUYIFENG_20050112.1200-CE1
CE10	LIUYIFENG_20050112.1200-CE2
CE13	LIUYIFENG_20050112.1200-CE3
CE14	LIUYIFENG_20050112.1200-CE4
CE15	LIUYIFENG_20050112.1200-CE5
CE16	LIUYIFENG_20050112.1200-CE6
CE17	LIUYIFENG_20050112.1200-CE7
CE18	LIUYIFENG_20050112.1200-CE8
CE12	LIUYIFENG_20050112.1200-CE9
CE19	LIUYIFENG_20050112.1200-CE10
CE20	LIUYIFENG_20050112.1200-CE11
CE21	LIUYIFENG_20050112.1200-CE12
CE22	LIUYIFENG_20050112.1200-CE13
CE23	LIUYIFENG_20050112.1200-CE14
CE24	LIUYIFENG_20050112.1200-CE15
CE4	LIUYIFENG_20050112.1200-CE16
CE25	LIUYIFENG_20050112.1200-CE17
CE26	LIUYIFENG_20050112.1200-CE18
CE27	LIUYIFENG_20050112.1200-CE19
CE28	LIUYIFENG_20050112.1200-CE20
CE1	LIUYIFENG_20050112.1200-CE21
CE3	LIUYIFENG_20050112.1200-CE22
CE2	LIUYIFENG_20050112.1200-CE23
CE5	LIUYIFENG_20050112.1200-CE24
CE6	LIUYIFENG_20050112.1200-CE25
CE7	LIUYIFENG_20050112.1200-CE26
CE8	LIUYIFENG_20050112.1200-CE27
CE9	LIUYIFENG_20050112.1200-CE28
E11	LIUYIFENG_20050112.1200-E1
E12	LIUYIFENG_20050112.1200-E2
E14	LIUYIFENG_20050112.1200-E3
E15	LIUYIFENG_20050112.1200-E4
E39	LIUYIFENG_20050112.1200-E5
E16	LIUYIFENG_20050112.1200-E6
E17	LIUYIFENG_20050112.1200-E7
E18	LIUYIFENG_20050112.1200-E8
E19	LIUYIFENG_20050112.1200-E9
E20	LIUYIFENG_20050112.1200-E10
E21	LIUYIFENG_20050112.1200-E11
E22	LIUYIFENG_20050112.1200-E12
E23	LIUYIFENG_20050112.1200-E13
E24	LIUYIFENG_20050112.1200-E14
E25	LIUYIFENG_20050112.1200-E15
E30	LIUYIFENG_20050112.1200-E16
E1	LIUYIFENG_20050112.1200-E17
E31	LIUYIFENG_20050112.1200-E18
E32	LIUYIFENG_20050112.1200-E19
E33	LIUYIFENG_20050112.1200-E20
E34	LIUYIFENG_20050112.1200-E21
E2	LIUYIFENG_20050112.1200-E22
E3	LIUYIFENG_20050112.1200-E23
E4	LIUYIFENG_20050112.1200-E24
E5	LIUYIFENG_20050112.1200-E25
E6	LIUYIFENG_20050112.1200-E26
E7	LIUYIFENG_20050112.1200-E27
E38	LIUYIFENG_20050112.1200-E28
E8	LIUYIFENG_20050112.1200-E29
E9	LIUYIFENG_20050112.1200-E30
EM1	LIUYIFENG_20050112.1200-E17-1
EM22	LIUYIFENG_20050112.1200-E30-2
EM15	LIUYIFENG_20050112.1200-E27-3
EM64	LIUYIFENG_20050112.1200-E30-4
EM12	LIUYIFENG_20050112.1200-E27-5
EM23	LIUYIFENG_20050112.1200-E1-6
EM24	LIUYIFENG_20050112.1200-E2-7
EM25	LIUYIFENG_20050112.1200-E22-8
EM26	LIUYIFENG_20050112.1200-E1-9
EM27	LIUYIFENG_20050112.1200-E23-10
EM28	LIUYIFENG_20050112.1200-E5-11
EM29	LIUYIFENG_20050112.1200-E2-12
EM30	LIUYIFENG_20050112.1200-E30-13
EM31	LIUYIFENG_20050112.1200-E30-14
EM32	LIUYIFENG_20050112.1200-E30-15
EM33	LIUYIFENG_20050112.1200-E3-16
EM34	LIUYIFENG_20050112.1200-E4-17
EM35	LIUYIFENG_20050112.1200-E6-18
EM36	LIUYIFENG_20050112.1200-E7-19
EM37	LIUYIFENG_20050112.1200-E8-20
EM38	LIUYIFENG_20050112.1200-E9-21
EM40	LIUYIFENG_20050112.1200-E9-22
EM41	LIUYIFENG_20050112.1200-E10-23
EM39	LIUYIFENG_20050112.1200-E8-24
EM42	LIUYIFENG_20050112.1200-E11-25
EM43	LIUYIFENG_20050112.1200-E12-26
EM44	LIUYIFENG_20050112.1200-E13-27
EM45	LIUYIFENG_20050112.1200-E14-28
EM46	LIUYIFENG_20050112.1200-E15-29
EM47	LIUYIFENG_20050112.1200-E30-30
EM48	LIUYIFENG_20050112.1200-E30-31
EM49	LIUYIFENG_20050112.1200-E16-32
EM6	LIUYIFENG_20050112.1200-E16-33
EM51	LIUYIFENG_20050112.1200-E30-34
EM52	LIUYIFENG_20050112.1200-E30-35
EM53	LIUYIFENG_20050112.1200-E2-36
EM54	LIUYIFENG_20050112.1200-E30-37
EM55	LIUYIFENG_20050112.1200-E1-38
EM56	LIUYIFENG_20050112.1200-E18-39
EM57	LIUYIFENG_20050112.1200-E19-40
EM58	LIUYIFENG_20050112.1200-E16-41
EM59	LIUYIFENG_20050112.1200-E20-42
EM60	LIUYIFENG_20050112.1200-E21-43
EM61	LIUYIFENG_20050112.1200-E22-44
EM62	LIUYIFENG_20050112.1200-E27-45
EM63	LIUYIFENG_20050112.1200-E22-46
EM65	LIUYIFENG_20050112.1200-E22-47
EM66	LIUYIFENG_20050112.1200-E22-48
EM67	LIUYIFENG_20050112.1200-E30-49
EM68	LIUYIFENG_20050112.1200-E23-50
EM69	LIUYIFENG_20050112.1200-E22-51
EM70	LIUYIFENG_20050112.1200-E22-52
