CE15	DAVYZW_20050114.1634-CE1
CE17	DAVYZW_20050114.1634-CE2
CE18	DAVYZW_20050114.1634-CE3
CE16	DAVYZW_20050114.1634-CE4
CE19	DAVYZW_20050114.1634-CE5
CE11	DAVYZW_20050114.1634-CE6
CE6	DAVYZW_20050114.1634-CE7
CE14	DAVYZW_20050114.1634-CE8
CE1	DAVYZW_20050114.1634-CE9
CE2	DAVYZW_20050114.1634-CE10
CE4	DAVYZW_20050114.1634-CE11
CE3	DAVYZW_20050114.1634-CE12
CE5	DAVYZW_20050114.1634-CE13
CE8	DAVYZW_20050114.1634-CE14
CE7	DAVYZW_20050114.1634-CE15
CE9	DAVYZW_20050114.1634-CE16
CE10	DAVYZW_20050114.1634-CE17
CE12	DAVYZW_20050114.1634-CE18
CE13	DAVYZW_20050114.1634-CE19
E13	DAVYZW_20050114.1634-E1
E14	DAVYZW_20050114.1634-E2
E15	DAVYZW_20050114.1634-E3
E16	DAVYZW_20050114.1634-E4
E17	DAVYZW_20050114.1634-E5
E18	DAVYZW_20050114.1634-E6
E20	DAVYZW_20050114.1634-E7
E21	DAVYZW_20050114.1634-E8
E22	DAVYZW_20050114.1634-E9
E1	DAVYZW_20050114.1634-E10
E2	DAVYZW_20050114.1634-E11
E3	DAVYZW_20050114.1634-E12
E4	DAVYZW_20050114.1634-E13
E5	DAVYZW_20050114.1634-E14
E6	DAVYZW_20050114.1634-E15
E7	DAVYZW_20050114.1634-E16
E8	DAVYZW_20050114.1634-E17
E9	DAVYZW_20050114.1634-E18
E10	DAVYZW_20050114.1634-E19
E11	DAVYZW_20050114.1634-E20
E12	DAVYZW_20050114.1634-E21
EM1	DAVYZW_20050114.1634-E10-1
EM23	DAVYZW_20050114.1634-E11-2
EM24	DAVYZW_20050114.1634-E11-3
EM25	DAVYZW_20050114.1634-E21-4
EM26	DAVYZW_20050114.1634-E2-5
EM27	DAVYZW_20050114.1634-E3-6
EM30	DAVYZW_20050114.1634-E4-7
EM28	DAVYZW_20050114.1634-E5-8
EM29	DAVYZW_20050114.1634-E5-9
EM31	DAVYZW_20050114.1634-E5-10
EM32	DAVYZW_20050114.1634-E11-11
EM33	DAVYZW_20050114.1634-E6-12
EM15	DAVYZW_20050114.1634-E7-13
EM9	DAVYZW_20050114.1634-E8-14
EM22	DAVYZW_20050114.1634-E9-15
EM2	DAVYZW_20050114.1634-E11-16
EM3	DAVYZW_20050114.1634-E11-17
EM4	DAVYZW_20050114.1634-E12-18
EM7	DAVYZW_20050114.1634-E11-19
EM6	DAVYZW_20050114.1634-E13-20
EM5	DAVYZW_20050114.1634-E14-21
EM8	DAVYZW_20050114.1634-E15-22
EM10	DAVYZW_20050114.1634-E16-23
EM11	DAVYZW_20050114.1634-E17-24
EM12	DAVYZW_20050114.1634-E18-25
EM13	DAVYZW_20050114.1634-E19-26
EM14	DAVYZW_20050114.1634-E11-27
EM16	DAVYZW_20050114.1634-E18-28
EM17	DAVYZW_20050114.1634-E11-29
EM18	DAVYZW_20050114.1634-E18-30
EM19	DAVYZW_20050114.1634-E20-31
EM20	DAVYZW_20050114.1634-E21-32
EM21	DAVYZW_20050114.1634-E1-33
R7	DAVYZW_20050114.1634-R1
R2	DAVYZW_20050114.1634-R2
R1	DAVYZW_20050114.1634-R3
R3	DAVYZW_20050114.1634-R4
R4	DAVYZW_20050114.1634-R5
R6	DAVYZW_20050114.1634-R6
R8	DAVYZW_20050114.1634-R7
R5	DAVYZW_20050114.1634-R8
R9	DAVYZW_20050114.1634-R9
R10	DAVYZW_20050114.1634-R10
RM2	DAVYZW_20050114.1634-R2-1
RM1	DAVYZW_20050114.1634-R3-1
RM3	DAVYZW_20050114.1634-R4-1
RM6	DAVYZW_20050114.1634-R6-1
RM4	DAVYZW_20050114.1634-R5-1
RM5	DAVYZW_20050114.1634-R8-1
RM7	DAVYZW_20050114.1634-R9-1
RM8	DAVYZW_20050114.1634-R10-1
V5	DAVYZW_20050114.1634-EV1
V1	DAVYZW_20050114.1634-EV2
V2	DAVYZW_20050114.1634-EV3
V3	DAVYZW_20050114.1634-EV4
V4	DAVYZW_20050114.1634-EV5
VM6	DAVYZW_20050114.1634-EV1-1
VM1	DAVYZW_20050114.1634-EV2-1
VM2	DAVYZW_20050114.1634-EV3-1
VM3	DAVYZW_20050114.1634-EV4-1
VM4	DAVYZW_20050114.1634-EV3-2
VM5	DAVYZW_20050114.1634-EV5-1
Q1	DAVYZW_20050114.1634-T1
Q2	DAVYZW_20050114.1634-T2
Q3	DAVYZW_20050114.1634-T3
Q4	DAVYZW_20050114.1634-T4
