CE11	DAVYZW_20041223.1020-CE1
CE12	DAVYZW_20041223.1020-CE2
CE13	DAVYZW_20041223.1020-CE3
CE14	DAVYZW_20041223.1020-CE4
CE15	DAVYZW_20041223.1020-CE5
CE16	DAVYZW_20041223.1020-CE6
CE8	DAVYZW_20041223.1020-CE7
CE18	DAVYZW_20041223.1020-CE8
CE19	DAVYZW_20041223.1020-CE9
CE20	DAVYZW_20041223.1020-CE10
CE21	DAVYZW_20041223.1020-CE11
CE22	DAVYZW_20041223.1020-CE12
CE23	DAVYZW_20041223.1020-CE13
CE24	DAVYZW_20041223.1020-CE14
CE25	DAVYZW_20041223.1020-CE15
CE3	DAVYZW_20041223.1020-CE16
CE26	DAVYZW_20041223.1020-CE17
CE27	DAVYZW_20041223.1020-CE18
CE28	DAVYZW_20041223.1020-CE19
CE29	DAVYZW_20041223.1020-CE20
CE31	DAVYZW_20041223.1020-CE21
CE33	DAVYZW_20041223.1020-CE22
CE34	DAVYZW_20041223.1020-CE23
CE35	DAVYZW_20041223.1020-CE24
CE36	DAVYZW_20041223.1020-CE25
CE32	DAVYZW_20041223.1020-CE26
CE17	DAVYZW_20041223.1020-CE27
CE30	DAVYZW_20041223.1020-CE28
CE2	DAVYZW_20041223.1020-CE29
CE4	DAVYZW_20041223.1020-CE30
CE5	DAVYZW_20041223.1020-CE31
CE6	DAVYZW_20041223.1020-CE32
CE7	DAVYZW_20041223.1020-CE33
CE9	DAVYZW_20041223.1020-CE34
CE10	DAVYZW_20041223.1020-CE35
CE1	DAVYZW_20041223.1020-CE36
E11	DAVYZW_20041223.1020-E1
E12	DAVYZW_20041223.1020-E2
E14	DAVYZW_20041223.1020-E3
E15	DAVYZW_20041223.1020-E4
E16	DAVYZW_20041223.1020-E5
E18	DAVYZW_20041223.1020-E6
E19	DAVYZW_20041223.1020-E7
E20	DAVYZW_20041223.1020-E8
E21	DAVYZW_20041223.1020-E9
E22	DAVYZW_20041223.1020-E10
E24	DAVYZW_20041223.1020-E11
E25	DAVYZW_20041223.1020-E12
E1	DAVYZW_20041223.1020-E13
E26	DAVYZW_20041223.1020-E14
E27	DAVYZW_20041223.1020-E15
E28	DAVYZW_20041223.1020-E16
E29	DAVYZW_20041223.1020-E17
E30	DAVYZW_20041223.1020-E18
E31	DAVYZW_20041223.1020-E19
E32	DAVYZW_20041223.1020-E20
E33	DAVYZW_20041223.1020-E21
E34	DAVYZW_20041223.1020-E22
E35	DAVYZW_20041223.1020-E23
E36	DAVYZW_20041223.1020-E24
E37	DAVYZW_20041223.1020-E25
E38	DAVYZW_20041223.1020-E26
E39	DAVYZW_20041223.1020-E27
E41	DAVYZW_20041223.1020-E28
E42	DAVYZW_20041223.1020-E29
E43	DAVYZW_20041223.1020-E30
E44	DAVYZW_20041223.1020-E31
E45	DAVYZW_20041223.1020-E32
E46	DAVYZW_20041223.1020-E33
E47	DAVYZW_20041223.1020-E34
E2	DAVYZW_20041223.1020-E35
E62	DAVYZW_20041223.1020-E36
E65	DAVYZW_20041223.1020-E37
E66	DAVYZW_20041223.1020-E38
E3	DAVYZW_20041223.1020-E39
E4	DAVYZW_20041223.1020-E40
E5	DAVYZW_20041223.1020-E41
E6	DAVYZW_20041223.1020-E42
E7	DAVYZW_20041223.1020-E43
E8	DAVYZW_20041223.1020-E44
E48	DAVYZW_20041223.1020-E45
E9	DAVYZW_20041223.1020-E46
E10	DAVYZW_20041223.1020-E47
EM2	DAVYZW_20041223.1020-E13-1
EM26	DAVYZW_20041223.1020-E1-2
EM27	DAVYZW_20041223.1020-E39-3
EM31	DAVYZW_20041223.1020-E40-4
EM32	DAVYZW_20041223.1020-E39-5
EM33	DAVYZW_20041223.1020-E41-6
EM34	DAVYZW_20041223.1020-E42-7
EM36	DAVYZW_20041223.1020-E13-8
EM37	DAVYZW_20041223.1020-E41-9
EM38	DAVYZW_20041223.1020-E43-10
EM39	DAVYZW_20041223.1020-E41-11
EM40	DAVYZW_20041223.1020-E43-12
EM41	DAVYZW_20041223.1020-E13-13
EM42	DAVYZW_20041223.1020-E13-14
EM43	DAVYZW_20041223.1020-E2-15
EM6	DAVYZW_20041223.1020-E13-16
EM44	DAVYZW_20041223.1020-E3-17
EM45	DAVYZW_20041223.1020-E39-18
EM46	DAVYZW_20041223.1020-E43-19
EM47	DAVYZW_20041223.1020-E41-20
EM48	DAVYZW_20041223.1020-E43-21
EM49	DAVYZW_20041223.1020-E4-22
EM50	DAVYZW_20041223.1020-E2-23
EM51	DAVYZW_20041223.1020-E43-24
EM52	DAVYZW_20041223.1020-E5-25
EM1	DAVYZW_20041223.1020-E45-26
EM53	DAVYZW_20041223.1020-E6-27
EM57	DAVYZW_20041223.1020-E6-28
EM56	DAVYZW_20041223.1020-E7-29
EM54	DAVYZW_20041223.1020-E8-30
EM55	DAVYZW_20041223.1020-E39-31
EM59	DAVYZW_20041223.1020-E9-32
EM60	DAVYZW_20041223.1020-E39-33
EM11	DAVYZW_20041223.1020-E42-34
EM19	DAVYZW_20041223.1020-E10-35
EM61	DAVYZW_20041223.1020-E10-36
EM62	DAVYZW_20041223.1020-E2-37
EM64	DAVYZW_20041223.1020-E39-38
EM65	DAVYZW_20041223.1020-E4-39
EM66	DAVYZW_20041223.1020-E13-40
EM67	DAVYZW_20041223.1020-E11-41
EM68	DAVYZW_20041223.1020-E12-42
EM69	DAVYZW_20041223.1020-E42-43
EM70	DAVYZW_20041223.1020-E13-44
EM71	DAVYZW_20041223.1020-E12-45
EM72	DAVYZW_20041223.1020-E12-46
