CE10	DAVYZW_20050104.1048-CE1
CE11	DAVYZW_20050104.1048-CE2
CE12	DAVYZW_20050104.1048-CE3
CE13	DAVYZW_20050104.1048-CE4
CE14	DAVYZW_20050104.1048-CE5
CE15	DAVYZW_20050104.1048-CE6
CE16	DAVYZW_20050104.1048-CE7
CE17	DAVYZW_20050104.1048-CE8
CE18	DAVYZW_20050104.1048-CE9
CE19	DAVYZW_20050104.1048-CE10
CE20	DAVYZW_20050104.1048-CE11
CE21	DAVYZW_20050104.1048-CE12
CE1	DAVYZW_20050104.1048-CE13
CE3	DAVYZW_20050104.1048-CE14
CE2	DAVYZW_20050104.1048-CE15
CE4	DAVYZW_20050104.1048-CE16
CE6	DAVYZW_20050104.1048-CE17
CE5	DAVYZW_20050104.1048-CE18
CE7	DAVYZW_20050104.1048-CE19
CE8	DAVYZW_20050104.1048-CE20
CE9	DAVYZW_20050104.1048-CE21
E11	DAVYZW_20050104.1048-E1
E12	DAVYZW_20050104.1048-E2
E13	DAVYZW_20050104.1048-E3
E14	DAVYZW_20050104.1048-E4
E16	DAVYZW_20050104.1048-E5
E17	DAVYZW_20050104.1048-E6
E18	DAVYZW_20050104.1048-E7
E19	DAVYZW_20050104.1048-E8
E20	DAVYZW_20050104.1048-E9
E21	DAVYZW_20050104.1048-E10
E22	DAVYZW_20050104.1048-E11
E23	DAVYZW_20050104.1048-E12
E1	DAVYZW_20050104.1048-E13
E24	DAVYZW_20050104.1048-E14
E25	DAVYZW_20050104.1048-E15
E26	DAVYZW_20050104.1048-E16
E27	DAVYZW_20050104.1048-E17
E28	DAVYZW_20050104.1048-E18
E2	DAVYZW_20050104.1048-E19
E3	DAVYZW_20050104.1048-E20
E4	DAVYZW_20050104.1048-E21
E5	DAVYZW_20050104.1048-E22
E6	DAVYZW_20050104.1048-E23
E7	DAVYZW_20050104.1048-E24
E8	DAVYZW_20050104.1048-E25
E9	DAVYZW_20050104.1048-E26
E10	DAVYZW_20050104.1048-E27
EM1	DAVYZW_20050104.1048-E13-1
EM23	DAVYZW_20050104.1048-E27-2
EM20	DAVYZW_20050104.1048-E20-3
EM11	DAVYZW_20050104.1048-E19-4
EM25	DAVYZW_20050104.1048-E21-5
EM26	DAVYZW_20050104.1048-E19-6
EM27	DAVYZW_20050104.1048-E21-7
EM28	DAVYZW_20050104.1048-E2-8
EM29	DAVYZW_20050104.1048-E19-9
EM30	DAVYZW_20050104.1048-E2-10
EM17	DAVYZW_20050104.1048-E19-11
EM31	DAVYZW_20050104.1048-E19-12
EM32	DAVYZW_20050104.1048-E21-13
EM33	DAVYZW_20050104.1048-E22-14
EM34	DAVYZW_20050104.1048-E24-15
EM35	DAVYZW_20050104.1048-E22-16
EM36	DAVYZW_20050104.1048-E3-17
EM37	DAVYZW_20050104.1048-E22-18
EM38	DAVYZW_20050104.1048-E19-19
EM39	DAVYZW_20050104.1048-E22-20
EM40	DAVYZW_20050104.1048-E22-21
EM41	DAVYZW_20050104.1048-E4-22
EM42	DAVYZW_20050104.1048-E22-23
EM43	DAVYZW_20050104.1048-E19-24
EM24	DAVYZW_20050104.1048-E19-25
EM44	DAVYZW_20050104.1048-E5-26
EM45	DAVYZW_20050104.1048-E22-27
EM46	DAVYZW_20050104.1048-E25-28
EM47	DAVYZW_20050104.1048-E6-29
EM48	DAVYZW_20050104.1048-E22-30
EM49	DAVYZW_20050104.1048-E19-31
EM51	DAVYZW_20050104.1048-E22-32
EM52	DAVYZW_20050104.1048-E7-33
EM53	DAVYZW_20050104.1048-E24-34
EM54	DAVYZW_20050104.1048-E21-35
EM55	DAVYZW_20050104.1048-E20-36
EM56	DAVYZW_20050104.1048-E8-37
EM57	DAVYZW_20050104.1048-E9-38
EM60	DAVYZW_20050104.1048-E8-39
EM58	DAVYZW_20050104.1048-E10-40
EM59	DAVYZW_20050104.1048-E11-41
EM61	DAVYZW_20050104.1048-E8-42
EM62	DAVYZW_20050104.1048-E19-43
EM63	DAVYZW_20050104.1048-E22-44
EM64	DAVYZW_20050104.1048-E12-45
EM67	DAVYZW_20050104.1048-E12-46
EM65	DAVYZW_20050104.1048-E14-47
EM66	DAVYZW_20050104.1048-E15-48
EM68	DAVYZW_20050104.1048-E22-49
EM69	DAVYZW_20050104.1048-E24-50
EM70	DAVYZW_20050104.1048-E20-51
EM71	DAVYZW_20050104.1048-E16-52
EM72	DAVYZW_20050104.1048-E25-53
EM73	DAVYZW_20050104.1048-E17-54
EM74	DAVYZW_20050104.1048-E19-55
EM75	DAVYZW_20050104.1048-E19-56
EM76	DAVYZW_20050104.1048-E18-57
EM77	DAVYZW_20050104.1048-E17-58
EM78	DAVYZW_20050104.1048-E17-59
EM50	DAVYZW_20050104.1048-E6-60
EM2	DAVYZW_20050104.1048-E19-61
EM4	DAVYZW_20050104.1048-E19-62
EM3	DAVYZW_20050104.1048-E20-63
EM5	DAVYZW_20050104.1048-E19-64
EM6	DAVYZW_20050104.1048-E21-65
EM7	DAVYZW_20050104.1048-E22-66
EM8	DAVYZW_20050104.1048-E23-67
EM10	DAVYZW_20050104.1048-E22-68
EM9	DAVYZW_20050104.1048-E24-69
EM12	DAVYZW_20050104.1048-E25-70
EM13	DAVYZW_20050104.1048-E22-71
EM14	DAVYZW_20050104.1048-E22-72
EM15	DAVYZW_20050104.1048-E19-73
EM16	DAVYZW_20050104.1048-E26-74
EM18	DAVYZW_20050104.1048-E21-75
EM19	DAVYZW_20050104.1048-E21-76
EM21	DAVYZW_20050104.1048-E27-77
EM22	DAVYZW_20050104.1048-E1-78
R1	DAVYZW_20050104.1048-R1
R2	DAVYZW_20050104.1048-R2
R4	DAVYZW_20050104.1048-R3
R3	DAVYZW_20050104.1048-R4
R6	DAVYZW_20050104.1048-R5
R7	DAVYZW_20050104.1048-R6
R8	DAVYZW_20050104.1048-R7
R9	DAVYZW_20050104.1048-R8
R11	DAVYZW_20050104.1048-R9
R12	DAVYZW_20050104.1048-R10
R13	DAVYZW_20050104.1048-R11
R14	DAVYZW_20050104.1048-R12
R15	DAVYZW_20050104.1048-R13
R16	DAVYZW_20050104.1048-R14
R17	DAVYZW_20050104.1048-R15
R18	DAVYZW_20050104.1048-R16
R19	DAVYZW_20050104.1048-R17
R5	DAVYZW_20050104.1048-R18
R20	DAVYZW_20050104.1048-R19
RM1	DAVYZW_20050104.1048-R1-1
RM2	DAVYZW_20050104.1048-R2-1
RM4	DAVYZW_20050104.1048-R3-1
RM3	DAVYZW_20050104.1048-R4-1
RM6	DAVYZW_20050104.1048-R5-1
RM7	DAVYZW_20050104.1048-R2-2
RM8	DAVYZW_20050104.1048-R7-1
RM9	DAVYZW_20050104.1048-R8-1
RM11	DAVYZW_20050104.1048-R4-2
RM12	DAVYZW_20050104.1048-R10-1
RM13	DAVYZW_20050104.1048-R11-1
RM14	DAVYZW_20050104.1048-R12-1
RM15	DAVYZW_20050104.1048-R13-1
RM16	DAVYZW_20050104.1048-R14-1
RM17	DAVYZW_20050104.1048-R15-1
RM18	DAVYZW_20050104.1048-R16-1
RM19	DAVYZW_20050104.1048-R10-2
RM5	DAVYZW_20050104.1048-R2-3
RM20	DAVYZW_20050104.1048-R19-1
V1	DAVYZW_20050104.1048-EV1
V2	DAVYZW_20050104.1048-EV2
VM7	DAVYZW_20050104.1048-EV1-1
VM8	DAVYZW_20050104.1048-EV2-1
VM1	DAVYZW_20050104.1048-EV1-2
VM3	DAVYZW_20050104.1048-EV1-3
VM4	DAVYZW_20050104.1048-EV1-4
VM5	DAVYZW_20050104.1048-EV1-5
VM6	DAVYZW_20050104.1048-EV2-2
Q1	DAVYZW_20050104.1048-T1
Q2	DAVYZW_20050104.1048-T2
Q3	DAVYZW_20050104.1048-T3
Q5	DAVYZW_20050104.1048-T4
Q6	DAVYZW_20050104.1048-T5
Q7	DAVYZW_20050104.1048-T6
Q11	DAVYZW_20050104.1048-T7
Q12	DAVYZW_20050104.1048-T8
Q10	DAVYZW_20050104.1048-V1
Q13	DAVYZW_20050104.1048-V2
Q14	DAVYZW_20050104.1048-T9
Q15	DAVYZW_20050104.1048-V3
Q16	DAVYZW_20050104.1048-T10
Q17	DAVYZW_20050104.1048-V4
Q19	DAVYZW_20050104.1048-T11
Q20	DAVYZW_20050104.1048-V5
Q22	DAVYZW_20050104.1048-T12
Q23	DAVYZW_20050104.1048-T13
Q8	DAVYZW_20050104.1048-T14
Q9	DAVYZW_20050104.1048-T15
Q4	DAVYZW_20050104.1048-T16
Q18	DAVYZW_20050104.1048-T17
Q21	DAVYZW_20050104.1048-T18
QM10	DAVYZW_20050104.1048-V1-1
QM13	DAVYZW_20050104.1048-V2-1
QM15	DAVYZW_20050104.1048-V3-1
QM17	DAVYZW_20050104.1048-V4-1
QM20	DAVYZW_20050104.1048-V5-1
