CE9	LIUYIFENG_20050128.1005-CE1
CE10	LIUYIFENG_20050128.1005-CE2
CE11	LIUYIFENG_20050128.1005-CE3
CE12	LIUYIFENG_20050128.1005-CE4
CE13	LIUYIFENG_20050128.1005-CE5
CE1	LIUYIFENG_20050128.1005-CE6
CE2	LIUYIFENG_20050128.1005-CE7
CE3	LIUYIFENG_20050128.1005-CE8
CE4	LIUYIFENG_20050128.1005-CE9
CE5	LIUYIFENG_20050128.1005-CE10
CE6	LIUYIFENG_20050128.1005-CE11
CE8	LIUYIFENG_20050128.1005-CE12
CE7	LIUYIFENG_20050128.1005-CE13
E13	LIUYIFENG_20050128.1005-E1
E14	LIUYIFENG_20050128.1005-E2
E15	LIUYIFENG_20050128.1005-E3
E16	LIUYIFENG_20050128.1005-E4
E17	LIUYIFENG_20050128.1005-E5
E18	LIUYIFENG_20050128.1005-E6
E19	LIUYIFENG_20050128.1005-E7
E2	LIUYIFENG_20050128.1005-E8
E3	LIUYIFENG_20050128.1005-E9
E4	LIUYIFENG_20050128.1005-E10
E5	LIUYIFENG_20050128.1005-E11
E6	LIUYIFENG_20050128.1005-E12
E7	LIUYIFENG_20050128.1005-E13
E8	LIUYIFENG_20050128.1005-E14
E10	LIUYIFENG_20050128.1005-E15
E11	LIUYIFENG_20050128.1005-E16
E12	LIUYIFENG_20050128.1005-E17
EM15	LIUYIFENG_20050128.1005-E11-1
EM20	LIUYIFENG_20050128.1005-E1-2
EM23	LIUYIFENG_20050128.1005-E1-3
EM21	LIUYIFENG_20050128.1005-E2-4
EM22	LIUYIFENG_20050128.1005-E3-5
EM24	LIUYIFENG_20050128.1005-E4-6
EM25	LIUYIFENG_20050128.1005-E5-7
EM26	LIUYIFENG_20050128.1005-E6-8
EM27	LIUYIFENG_20050128.1005-E4-9
EM28	LIUYIFENG_20050128.1005-E4-10
EM29	LIUYIFENG_20050128.1005-E12-11
EM30	LIUYIFENG_20050128.1005-E14-12
EM31	LIUYIFENG_20050128.1005-E7-13
EM1	LIUYIFENG_20050128.1005-E8-14
EM5	LIUYIFENG_20050128.1005-E8-15
EM2	LIUYIFENG_20050128.1005-E9-16
EM3	LIUYIFENG_20050128.1005-E10-17
EM4	LIUYIFENG_20050128.1005-E11-18
EM6	LIUYIFENG_20050128.1005-E12-19
EM7	LIUYIFENG_20050128.1005-E11-20
EM8	LIUYIFENG_20050128.1005-E13-21
EM9	LIUYIFENG_20050128.1005-E12-22
EM10	LIUYIFENG_20050128.1005-E14-23
EM11	LIUYIFENG_20050128.1005-E8-24
EM12	LIUYIFENG_20050128.1005-E12-25
EM13	LIUYIFENG_20050128.1005-E10-26
EM14	LIUYIFENG_20050128.1005-E8-27
EM16	LIUYIFENG_20050128.1005-E15-28
EM17	LIUYIFENG_20050128.1005-E16-29
EM18	LIUYIFENG_20050128.1005-E17-30
EM19	LIUYIFENG_20050128.1005-E16-31
R1	LIUYIFENG_20050128.1005-R1
R2	LIUYIFENG_20050128.1005-R2
R3	LIUYIFENG_20050128.1005-R3
R4	LIUYIFENG_20050128.1005-R4
R5	LIUYIFENG_20050128.1005-R5
RM3	LIUYIFENG_20050128.1005-R3-1
RM1	LIUYIFENG_20050128.1005-R2-1
RM4	LIUYIFENG_20050128.1005-R4-1
RM5	LIUYIFENG_20050128.1005-R5-1
RM2	LIUYIFENG_20050128.1005-R1-1
V1	LIUYIFENG_20050128.1005-EV1
VM1	LIUYIFENG_20050128.1005-EV1-1
Q1	LIUYIFENG_20050128.1005-T1
Q2	LIUYIFENG_20050128.1005-T2
Q5	LIUYIFENG_20050128.1005-T3
Q6	LIUYIFENG_20050128.1005-T4
Q3	LIUYIFENG_20050128.1005-T5
Q4	LIUYIFENG_20050128.1005-T6
