CE24	DAVYZW_20050228.1136-CE1
CE10	DAVYZW_20050228.1136-CE2
CE25	DAVYZW_20050228.1136-CE3
CE13	DAVYZW_20050228.1136-CE4
CE17	DAVYZW_20050228.1136-CE5
CE16	DAVYZW_20050228.1136-CE6
CE34	DAVYZW_20050228.1136-CE7
CE12	DAVYZW_20050228.1136-CE8
CE19	DAVYZW_20050228.1136-CE9
CE23	DAVYZW_20050228.1136-CE10
CE4	DAVYZW_20050228.1136-CE11
CE26	DAVYZW_20050228.1136-CE12
CE28	DAVYZW_20050228.1136-CE13
CE21	DAVYZW_20050228.1136-CE14
CE27	DAVYZW_20050228.1136-CE15
CE30	DAVYZW_20050228.1136-CE16
CE31	DAVYZW_20050228.1136-CE17
CE35	DAVYZW_20050228.1136-CE18
CE1	DAVYZW_20050228.1136-CE19
CE29	DAVYZW_20050228.1136-CE20
CE2	DAVYZW_20050228.1136-CE21
CE36	DAVYZW_20050228.1136-CE22
CE18	DAVYZW_20050228.1136-CE23
CE37	DAVYZW_20050228.1136-CE24
CE49	DAVYZW_20050228.1136-CE25
CE32	DAVYZW_20050228.1136-CE26
CE41	DAVYZW_20050228.1136-CE27
CE40	DAVYZW_20050228.1136-CE28
CE42	DAVYZW_20050228.1136-CE29
CE43	DAVYZW_20050228.1136-CE30
CE44	DAVYZW_20050228.1136-CE31
CE45	DAVYZW_20050228.1136-CE32
CE39	DAVYZW_20050228.1136-CE33
CE48	DAVYZW_20050228.1136-CE34
CE33	DAVYZW_20050228.1136-CE35
CE14	DAVYZW_20050228.1136-CE36
CE15	DAVYZW_20050228.1136-CE37
CE20	DAVYZW_20050228.1136-CE38
CE3	DAVYZW_20050228.1136-CE39
CE6	DAVYZW_20050228.1136-CE40
CE7	DAVYZW_20050228.1136-CE41
CE8	DAVYZW_20050228.1136-CE42
CE9	DAVYZW_20050228.1136-CE43
CE22	DAVYZW_20050228.1136-CE44
CE5	DAVYZW_20050228.1136-CE45
CE46	DAVYZW_20050228.1136-CE46
CE11	DAVYZW_20050228.1136-CE47
CE47	DAVYZW_20050228.1136-CE48
E35	DAVYZW_20050228.1136-E1
E16	DAVYZW_20050228.1136-E2
E38	DAVYZW_20050228.1136-E3
E21	DAVYZW_20050228.1136-E4
E22	DAVYZW_20050228.1136-E5
E23	DAVYZW_20050228.1136-E6
E24	DAVYZW_20050228.1136-E7
E25	DAVYZW_20050228.1136-E8
E28	DAVYZW_20050228.1136-E9
E74	DAVYZW_20050228.1136-E10
E70	DAVYZW_20050228.1136-E11
E75	DAVYZW_20050228.1136-E12
E39	DAVYZW_20050228.1136-E13
E31	DAVYZW_20050228.1136-E14
E67	DAVYZW_20050228.1136-E15
E40	DAVYZW_20050228.1136-E16
E41	DAVYZW_20050228.1136-E17
E42	DAVYZW_20050228.1136-E18
E43	DAVYZW_20050228.1136-E19
E71	DAVYZW_20050228.1136-E20
E76	DAVYZW_20050228.1136-E21
E72	DAVYZW_20050228.1136-E22
E47	DAVYZW_20050228.1136-E23
E48	DAVYZW_20050228.1136-E24
E77	DAVYZW_20050228.1136-E25
E85	DAVYZW_20050228.1136-E26
E50	DAVYZW_20050228.1136-E27
E51	DAVYZW_20050228.1136-E28
E52	DAVYZW_20050228.1136-E29
E53	DAVYZW_20050228.1136-E30
E54	DAVYZW_20050228.1136-E31
E55	DAVYZW_20050228.1136-E32
E56	DAVYZW_20050228.1136-E33
E58	DAVYZW_20050228.1136-E34
E60	DAVYZW_20050228.1136-E35
E78	DAVYZW_20050228.1136-E36
E64	DAVYZW_20050228.1136-E37
E65	DAVYZW_20050228.1136-E38
E66	DAVYZW_20050228.1136-E39
E2	DAVYZW_20050228.1136-E40
E82	DAVYZW_20050228.1136-E41
E83	DAVYZW_20050228.1136-E42
E84	DAVYZW_20050228.1136-E43
E5	DAVYZW_20050228.1136-E44
E6	DAVYZW_20050228.1136-E45
E7	DAVYZW_20050228.1136-E46
E8	DAVYZW_20050228.1136-E47
E32	DAVYZW_20050228.1136-E48
E68	DAVYZW_20050228.1136-E49
E11	DAVYZW_20050228.1136-E50
E12	DAVYZW_20050228.1136-E51
E69	DAVYZW_20050228.1136-E52
EM35	DAVYZW_20050228.1136-E15-1
EM53	DAVYZW_20050228.1136-E1-2
EM54	DAVYZW_20050228.1136-E40-3
EM56	DAVYZW_20050228.1136-E9-4
EM17	DAVYZW_20050228.1136-E45-5
EM18	DAVYZW_20050228.1136-E51-6
EM57	DAVYZW_20050228.1136-E40-7
EM58	DAVYZW_20050228.1136-E48-8
EM60	DAVYZW_20050228.1136-E3-9
EM11	DAVYZW_20050228.1136-E44-10
EM13	DAVYZW_20050228.1136-E2-11
EM14	DAVYZW_20050228.1136-E51-12
EM59	DAVYZW_20050228.1136-E40-13
EM16	DAVYZW_20050228.1136-E4-14
EM21	DAVYZW_20050228.1136-E5-15
EM22	DAVYZW_20050228.1136-E6-16
EM23	DAVYZW_20050228.1136-E40-17
EM15	DAVYZW_20050228.1136-E8-18
EM62	DAVYZW_20050228.1136-E9-19
EM63	DAVYZW_20050228.1136-E9-20
EM6	DAVYZW_20050228.1136-E44-21
EM30	DAVYZW_20050228.1136-E5-22
EM50	DAVYZW_20050228.1136-E10-23
EM64	DAVYZW_20050228.1136-E40-24
EM37	DAVYZW_20050228.1136-E9-25
EM61	DAVYZW_20050228.1136-E12-26
EM65	DAVYZW_20050228.1136-E13-27
EM4	DAVYZW_20050228.1136-E11-28
EM42	DAVYZW_20050228.1136-E44-29
EM67	DAVYZW_20050228.1136-E21-30
EM44	DAVYZW_20050228.1136-E14-31
EM1	DAVYZW_20050228.1136-E20-32
EM39	DAVYZW_20050228.1136-E40-33
EM43	DAVYZW_20050228.1136-E40-34
EM66	DAVYZW_20050228.1136-E16-35
EM68	DAVYZW_20050228.1136-E9-36
EM69	DAVYZW_20050228.1136-E17-37
EM70	DAVYZW_20050228.1136-E18-38
EM71	DAVYZW_20050228.1136-E40-39
EM72	DAVYZW_20050228.1136-E48-40
EM73	DAVYZW_20050228.1136-E9-41
EM75	DAVYZW_20050228.1136-E9-42
EM77	DAVYZW_20050228.1136-E40-43
EM78	DAVYZW_20050228.1136-E40-44
EM79	DAVYZW_20050228.1136-E18-45
EM80	DAVYZW_20050228.1136-E18-46
EM81	DAVYZW_20050228.1136-E7-47
EM82	DAVYZW_20050228.1136-E19-48
EM83	DAVYZW_20050228.1136-E18-49
EM2	DAVYZW_20050228.1136-E22-50
EM74	DAVYZW_20050228.1136-E25-51
EM84	DAVYZW_20050228.1136-E23-52
EM86	DAVYZW_20050228.1136-E18-53
EM87	DAVYZW_20050228.1136-E40-54
EM88	DAVYZW_20050228.1136-E24-55
EM3	DAVYZW_20050228.1136-E40-56
EM89	DAVYZW_20050228.1136-E40-57
EM90	DAVYZW_20050228.1136-E18-58
EM123	DAVYZW_20050228.1136-E26-59
EM76	DAVYZW_20050228.1136-E36-60
EM94	DAVYZW_20050228.1136-E14-61
EM95	DAVYZW_20050228.1136-E27-62
EM99	DAVYZW_20050228.1136-E27-63
EM96	DAVYZW_20050228.1136-E28-64
EM97	DAVYZW_20050228.1136-E29-65
EM100	DAVYZW_20050228.1136-E40-66
EM103	DAVYZW_20050228.1136-E30-67
EM104	DAVYZW_20050228.1136-E31-68
EM105	DAVYZW_20050228.1136-E40-69
EM106	DAVYZW_20050228.1136-E32-70
EM36	DAVYZW_20050228.1136-E40-71
EM107	DAVYZW_20050228.1136-E33-72
EM93	DAVYZW_20050228.1136-E34-73
EM110	DAVYZW_20050228.1136-E48-74
EM113	DAVYZW_20050228.1136-E39-75
EM115	DAVYZW_20050228.1136-E35-76
EM116	DAVYZW_20050228.1136-E51-77
EM117	DAVYZW_20050228.1136-E18-78
EM118	DAVYZW_20050228.1136-E40-79
EM120	DAVYZW_20050228.1136-E47-80
EM121	DAVYZW_20050228.1136-E44-81
EM122	DAVYZW_20050228.1136-E4-82
EM10	DAVYZW_20050228.1136-E50-83
EM19	DAVYZW_20050228.1136-E37-84
EM20	DAVYZW_20050228.1136-E38-85
EM24	DAVYZW_20050228.1136-E37-86
EM25	DAVYZW_20050228.1136-E38-87
EM26	DAVYZW_20050228.1136-E38-88
EM28	DAVYZW_20050228.1136-E38-89
EM27	DAVYZW_20050228.1136-E37-90
EM29	DAVYZW_20050228.1136-E37-91
EM38	DAVYZW_20050228.1136-E39-92
EM40	DAVYZW_20050228.1136-E37-93
EM41	DAVYZW_20050228.1136-E38-94
EM114	DAVYZW_20050228.1136-E14-95
EM108	DAVYZW_20050228.1136-E34-96
EM98	DAVYZW_20050228.1136-E40-97
EM92	DAVYZW_20050228.1136-E38-98
EM102	DAVYZW_20050228.1136-E38-99
EM32	DAVYZW_20050228.1136-E38-100
EM31	DAVYZW_20050228.1136-E37-101
EM33	DAVYZW_20050228.1136-E41-102
EM109	DAVYZW_20050228.1136-E42-103
EM119	DAVYZW_20050228.1136-E43-104
EM85	DAVYZW_20050228.1136-E40-105
EM91	DAVYZW_20050228.1136-E37-106
EM101	DAVYZW_20050228.1136-E37-107
EM34	DAVYZW_20050228.1136-E6-108
EM5	DAVYZW_20050228.1136-E40-109
EM45	DAVYZW_20050228.1136-E14-110
EM46	DAVYZW_20050228.1136-E44-111
EM47	DAVYZW_20050228.1136-E48-112
EM8	DAVYZW_20050228.1136-E45-113
EM9	DAVYZW_20050228.1136-E46-114
EM12	DAVYZW_20050228.1136-E47-115
EM55	DAVYZW_20050228.1136-E15-116
EM111	DAVYZW_20050228.1136-E49-117
EM7	DAVYZW_20050228.1136-E50-118
EM112	DAVYZW_20050228.1136-E52-119
EM48	DAVYZW_20050228.1136-E40-120
EM49	DAVYZW_20050228.1136-E14-121
EM51	DAVYZW_20050228.1136-E40-122
EM52	DAVYZW_20050228.1136-E14-123
R24	DAVYZW_20050228.1136-R1
R7	DAVYZW_20050228.1136-R2
R9	DAVYZW_20050228.1136-R3
R8	DAVYZW_20050228.1136-R4
R10	DAVYZW_20050228.1136-R5
R11	DAVYZW_20050228.1136-R6
R12	DAVYZW_20050228.1136-R7
R16	DAVYZW_20050228.1136-R8
R22	DAVYZW_20050228.1136-R9
R1	DAVYZW_20050228.1136-R10
R2	DAVYZW_20050228.1136-R11
R4	DAVYZW_20050228.1136-R12
R3	DAVYZW_20050228.1136-R13
R5	DAVYZW_20050228.1136-R14
R6	DAVYZW_20050228.1136-R15
R14	DAVYZW_20050228.1136-R16
R15	DAVYZW_20050228.1136-R17
R17	DAVYZW_20050228.1136-R18
R18	DAVYZW_20050228.1136-R19
R19	DAVYZW_20050228.1136-R20
R20	DAVYZW_20050228.1136-R21
R21	DAVYZW_20050228.1136-R22
R23	DAVYZW_20050228.1136-R23
RM24	DAVYZW_20050228.1136-R1-1
RM7	DAVYZW_20050228.1136-R2-1
RM9	DAVYZW_20050228.1136-R3-1
RM8	DAVYZW_20050228.1136-R4-1
RM10	DAVYZW_20050228.1136-R5-1
RM12	DAVYZW_20050228.1136-R6-1
RM11	DAVYZW_20050228.1136-R3-2
RM16	DAVYZW_20050228.1136-R8-1
RM22	DAVYZW_20050228.1136-R9-1
RM1	DAVYZW_20050228.1136-R10-1
RM2	DAVYZW_20050228.1136-R11-1
RM4	DAVYZW_20050228.1136-R12-1
RM3	DAVYZW_20050228.1136-R13-1
RM5	DAVYZW_20050228.1136-R14-1
RM6	DAVYZW_20050228.1136-R15-1
RM14	DAVYZW_20050228.1136-R16-1
RM15	DAVYZW_20050228.1136-R17-1
RM17	DAVYZW_20050228.1136-R18-1
RM19	DAVYZW_20050228.1136-R19-1
RM20	DAVYZW_20050228.1136-R20-1
RM18	DAVYZW_20050228.1136-R21-1
RM21	DAVYZW_20050228.1136-R22-1
RM23	DAVYZW_20050228.1136-R12-2
V1	DAVYZW_20050228.1136-EV1
V2	DAVYZW_20050228.1136-EV2
VM1	DAVYZW_20050228.1136-EV1-1
VM2	DAVYZW_20050228.1136-EV2-1
