CE8	LIUYIFENG_20050111.1137-CE1
CE9	LIUYIFENG_20050111.1137-CE2
CE10	LIUYIFENG_20050111.1137-CE3
CE11	LIUYIFENG_20050111.1137-CE4
CE12	LIUYIFENG_20050111.1137-CE5
CE13	LIUYIFENG_20050111.1137-CE6
CE14	LIUYIFENG_20050111.1137-CE7
CE15	LIUYIFENG_20050111.1137-CE8
CE16	LIUYIFENG_20050111.1137-CE9
CE17	LIUYIFENG_20050111.1137-CE10
CE18	LIUYIFENG_20050111.1137-CE11
CE19	LIUYIFENG_20050111.1137-CE12
CE20	LIUYIFENG_20050111.1137-CE13
CE21	LIUYIFENG_20050111.1137-CE14
CE22	LIUYIFENG_20050111.1137-CE15
CE2	LIUYIFENG_20050111.1137-CE16
CE3	LIUYIFENG_20050111.1137-CE17
CE4	LIUYIFENG_20050111.1137-CE18
CE5	LIUYIFENG_20050111.1137-CE19
CE6	LIUYIFENG_20050111.1137-CE20
CE7	LIUYIFENG_20050111.1137-CE21
CE1	LIUYIFENG_20050111.1137-CE22
E14	LIUYIFENG_20050111.1137-E1
E15	LIUYIFENG_20050111.1137-E2
E16	LIUYIFENG_20050111.1137-E3
E17	LIUYIFENG_20050111.1137-E4
E18	LIUYIFENG_20050111.1137-E5
E19	LIUYIFENG_20050111.1137-E6
E20	LIUYIFENG_20050111.1137-E7
E21	LIUYIFENG_20050111.1137-E8
E22	LIUYIFENG_20050111.1137-E9
E23	LIUYIFENG_20050111.1137-E10
E24	LIUYIFENG_20050111.1137-E11
E25	LIUYIFENG_20050111.1137-E12
E26	LIUYIFENG_20050111.1137-E13
E27	LIUYIFENG_20050111.1137-E14
E28	LIUYIFENG_20050111.1137-E15
E1	LIUYIFENG_20050111.1137-E16
E29	LIUYIFENG_20050111.1137-E17
E30	LIUYIFENG_20050111.1137-E18
E2	LIUYIFENG_20050111.1137-E19
E3	LIUYIFENG_20050111.1137-E20
E4	LIUYIFENG_20050111.1137-E21
E5	LIUYIFENG_20050111.1137-E22
E6	LIUYIFENG_20050111.1137-E23
E7	LIUYIFENG_20050111.1137-E24
E8	LIUYIFENG_20050111.1137-E25
E9	LIUYIFENG_20050111.1137-E26
E10	LIUYIFENG_20050111.1137-E27
E11	LIUYIFENG_20050111.1137-E28
EM2	LIUYIFENG_20050111.1137-E16-1
EM20	LIUYIFENG_20050111.1137-E16-2
EM21	LIUYIFENG_20050111.1137-E21-3
EM22	LIUYIFENG_20050111.1137-E21-4
EM62	LIUYIFENG_20050111.1137-E10-5
EM23	LIUYIFENG_20050111.1137-E1-6
