CE11	XIN20001124.0200.0001-CE1
CE12	XIN20001124.0200.0001-CE2
CE13	XIN20001124.0200.0001-CE3
CE14	XIN20001124.0200.0001-CE4
CE15	XIN20001124.0200.0001-CE5
CE16	XIN20001124.0200.0001-CE6
CE17	XIN20001124.0200.0001-CE7
CE18	XIN20001124.0200.0001-CE8
CE19	XIN20001124.0200.0001-CE9
CE20	XIN20001124.0200.0001-CE10
CE21	XIN20001124.0200.0001-CE11
CE22	XIN20001124.0200.0001-CE12
CE1	XIN20001124.0200.0001-CE13
CE2	XIN20001124.0200.0001-CE14
CE3	XIN20001124.0200.0001-CE15
CE4	XIN20001124.0200.0001-CE16
CE5	XIN20001124.0200.0001-CE17
CE6	XIN20001124.0200.0001-CE18
CE7	XIN20001124.0200.0001-CE19
CE8	XIN20001124.0200.0001-CE20
CE9	XIN20001124.0200.0001-CE21
CE10	XIN20001124.0200.0001-CE22
E14	XIN20001124.0200.0001-E1
E15	XIN20001124.0200.0001-E2
E16	XIN20001124.0200.0001-E3
E17	XIN20001124.0200.0001-E4
E18	XIN20001124.0200.0001-E5
E19	XIN20001124.0200.0001-E6
E20	XIN20001124.0200.0001-E7
E21	XIN20001124.0200.0001-E8
E22	XIN20001124.0200.0001-E9
E23	XIN20001124.0200.0001-E10
E24	XIN20001124.0200.0001-E11
E25	XIN20001124.0200.0001-E12
E1	XIN20001124.0200.0001-E13
E2	XIN20001124.0200.0001-E14
E3	XIN20001124.0200.0001-E15
E4	XIN20001124.0200.0001-E16
E5	XIN20001124.0200.0001-E17
E6	XIN20001124.0200.0001-E18
E7	XIN20001124.0200.0001-E19
E8	XIN20001124.0200.0001-E20
E9	XIN20001124.0200.0001-E21
E10	XIN20001124.0200.0001-E22
E11	XIN20001124.0200.0001-E23
E12	XIN20001124.0200.0001-E24
E13	XIN20001124.0200.0001-E25
EM1	XIN20001124.0200.0001-E13-1
EM19	XIN20001124.0200.0001-E18-2
EM20	XIN20001124.0200.0001-E2-3
EM21	XIN20001124.0200.0001-E20-4
EM22	XIN20001124.0200.0001-E14-5
EM23	XIN20001124.0200.0001-E2-6
EM24	XIN20001124.0200.0001-E3-7
EM25	XIN20001124.0200.0001-E4-8
EM26	XIN20001124.0200.0001-E18-9
EM27	XIN20001124.0200.0001-E14-10
EM28	XIN20001124.0200.0001-E4-11
EM29	XIN20001124.0200.0001-E5-12
EM30	XIN20001124.0200.0001-E14-13
EM31	XIN20001124.0200.0001-E2-14
EM32	XIN20001124.0200.0001-E20-15
EM33	XIN20001124.0200.0001-E2-16
EM34	XIN20001124.0200.0001-E2-17
EM35	XIN20001124.0200.0001-E20-18
EM36	XIN20001124.0200.0001-E6-19
EM37	XIN20001124.0200.0001-E5-20
EM38	XIN20001124.0200.0001-E7-21
EM39	XIN20001124.0200.0001-E14-22
EM40	XIN20001124.0200.0001-E8-23
EM41	XIN20001124.0200.0001-E13-24
EM42	XIN20001124.0200.0001-E4-25
EM43	XIN20001124.0200.0001-E19-26
EM44	XIN20001124.0200.0001-E20-27
EM45	XIN20001124.0200.0001-E9-28
EM46	XIN20001124.0200.0001-E10-29
EM47	XIN20001124.0200.0001-E11-30
EM48	XIN20001124.0200.0001-E4-31
EM49	XIN20001124.0200.0001-E18-32
EM50	XIN20001124.0200.0001-E21-33
EM51	XIN20001124.0200.0001-E12-34
EM52	XIN20001124.0200.0001-E4-35
EM54	XIN20001124.0200.0001-E18-36
EM55	XIN20001124.0200.0001-E9-37
EM56	XIN20001124.0200.0001-E20-38
EM2	XIN20001124.0200.0001-E14-39
EM3	XIN20001124.0200.0001-E15-40
EM4	XIN20001124.0200.0001-E16-41
EM5	XIN20001124.0200.0001-E15-42
EM6	XIN20001124.0200.0001-E14-43
EM7	XIN20001124.0200.0001-E17-44
EM8	XIN20001124.0200.0001-E14-45
EM9	XIN20001124.0200.0001-E18-46
EM10	XIN20001124.0200.0001-E19-47
EM11	XIN20001124.0200.0001-E20-48
EM12	XIN20001124.0200.0001-E21-49
EM13	XIN20001124.0200.0001-E20-50
EM14	XIN20001124.0200.0001-E22-51
EM15	XIN20001124.0200.0001-E23-52
EM16	XIN20001124.0200.0001-E24-53
EM17	XIN20001124.0200.0001-E25-54
EM18	XIN20001124.0200.0001-E1-55
R1	XIN20001124.0200.0001-R1
R2	XIN20001124.0200.0001-R2
R3	XIN20001124.0200.0001-R3
R4	XIN20001124.0200.0001-R4
R5	XIN20001124.0200.0001-R5
R6	XIN20001124.0200.0001-R6
R7	XIN20001124.0200.0001-R7
R8	XIN20001124.0200.0001-R8
R9	XIN20001124.0200.0001-R9
R10	XIN20001124.0200.0001-R10
R11	XIN20001124.0200.0001-R11
R12	XIN20001124.0200.0001-R12
R13	XIN20001124.0200.0001-R13
R14	XIN20001124.0200.0001-R14
R15	XIN20001124.0200.0001-R15
R16	XIN20001124.0200.0001-R16
R17	XIN20001124.0200.0001-R17
R18	XIN20001124.0200.0001-R18
R19	XIN20001124.0200.0001-R19
R20	XIN20001124.0200.0001-R20
R21	XIN20001124.0200.0001-R21
R22	XIN20001124.0200.0001-R22
R23	XIN20001124.0200.0001-R23
R24	XIN20001124.0200.0001-R24
RM1	XIN20001124.0200.0001-R1-1
RM2	XIN20001124.0200.0001-R2-1
RM3	XIN20001124.0200.0001-R3-1
RM4	XIN20001124.0200.0001-R4-1
RM5	XIN20001124.0200.0001-R5-1
RM6	XIN20001124.0200.0001-R6-1
RM7	XIN20001124.0200.0001-R7-1
RM8	XIN20001124.0200.0001-R8-1
RM9	XIN20001124.0200.0001-R9-1
RM10	XIN20001124.0200.0001-R10-1
RM11	XIN20001124.0200.0001-R6-2
RM12	XIN20001124.0200.0001-R12-1
RM13	XIN20001124.0200.0001-R13-1
RM14	XIN20001124.0200.0001-R6-3
RM15	XIN20001124.0200.0001-R15-1
RM16	XIN20001124.0200.0001-R16-1
RM17	XIN20001124.0200.0001-R3-2
RM18	XIN20001124.0200.0001-R18-1
RM19	XIN20001124.0200.0001-R19-1
RM20	XIN20001124.0200.0001-R9-2
