CE11	XIN20001215.0200.0008-CE1
CE12	XIN20001215.0200.0008-CE2
CE13	XIN20001215.0200.0008-CE3
CE14	XIN20001215.0200.0008-CE4
CE15	XIN20001215.0200.0008-CE5
CE16	XIN20001215.0200.0008-CE6
CE17	XIN20001215.0200.0008-CE7
CE18	XIN20001215.0200.0008-CE8
CE19	XIN20001215.0200.0008-CE9
CE20	XIN20001215.0200.0008-CE10
CE1	XIN20001215.0200.0008-CE11
CE2	XIN20001215.0200.0008-CE12
CE3	XIN20001215.0200.0008-CE13
CE4	XIN20001215.0200.0008-CE14
CE5	XIN20001215.0200.0008-CE15
CE6	XIN20001215.0200.0008-CE16
CE8	XIN20001215.0200.0008-CE17
CE9	XIN20001215.0200.0008-CE18
CE10	XIN20001215.0200.0008-CE19
E12	XIN20001215.0200.0008-E1
E13	XIN20001215.0200.0008-E2
E14	XIN20001215.0200.0008-E3
E15	XIN20001215.0200.0008-E4
E16	XIN20001215.0200.0008-E5
E17	XIN20001215.0200.0008-E6
E18	XIN20001215.0200.0008-E7
E19	XIN20001215.0200.0008-E8
E20	XIN20001215.0200.0008-E9
E21	XIN20001215.0200.0008-E10
E1	XIN20001215.0200.0008-E11
E2	XIN20001215.0200.0008-E12
E3	XIN20001215.0200.0008-E13
E4	XIN20001215.0200.0008-E14
E5	XIN20001215.0200.0008-E15
E6	XIN20001215.0200.0008-E16
E7	XIN20001215.0200.0008-E17
E22	XIN20001215.0200.0008-E18
E9	XIN20001215.0200.0008-E19
E10	XIN20001215.0200.0008-E20
E11	XIN20001215.0200.0008-E21
EM20	XIN20001215.0200.0008-E11-1
EM21	XIN20001215.0200.0008-E11-2
EM22	XIN20001215.0200.0008-E17-3
EM23	XIN20001215.0200.0008-E11-4
EM24	XIN20001215.0200.0008-E2-5
EM25	XIN20001215.0200.0008-E19-6
EM26	XIN20001215.0200.0008-E11-7
EM27	XIN20001215.0200.0008-E3-8
EM28	XIN20001215.0200.0008-E11-9
EM29	XIN20001215.0200.0008-E20-10
EM30	XIN20001215.0200.0008-E21-11
EM31	XIN20001215.0200.0008-E11-12
EM32	XIN20001215.0200.0008-E2-13
EM33	XIN20001215.0200.0008-E4-14
EM34	XIN20001215.0200.0008-E5-15
EM35	XIN20001215.0200.0008-E1-16
EM36	XIN20001215.0200.0008-E11-17
EM37	XIN20001215.0200.0008-E6-18
EM38	XIN20001215.0200.0008-E6-19
EM39	XIN20001215.0200.0008-E7-20
EM40	XIN20001215.0200.0008-E11-21
EM41	XIN20001215.0200.0008-E8-22
EM42	XIN20001215.0200.0008-E11-23
EM43	XIN20001215.0200.0008-E9-24
EM44	XIN20001215.0200.0008-E10-25
EM45	XIN20001215.0200.0008-E11-26
EM46	XIN20001215.0200.0008-E8-27
EM47	XIN20001215.0200.0008-E11-28
EM48	XIN20001215.0200.0008-E11-29
EM49	XIN20001215.0200.0008-E1-30
EM50	XIN20001215.0200.0008-E21-31
EM51	XIN20001215.0200.0008-E17-32
EM52	XIN20001215.0200.0008-E19-33
EM3	XIN20001215.0200.0008-E13-34
EM4	XIN20001215.0200.0008-E11-35
EM5	XIN20001215.0200.0008-E14-36
EM6	XIN20001215.0200.0008-E14-37
EM7	XIN20001215.0200.0008-E15-38
EM8	XIN20001215.0200.0008-E16-39
EM9	XIN20001215.0200.0008-E11-40
EM10	XIN20001215.0200.0008-E12-41
EM11	XIN20001215.0200.0008-E17-42
EM12	XIN20001215.0200.0008-E11-43
EM58	XIN20001215.0200.0008-E18-44
EM14	XIN20001215.0200.0008-E19-45
EM15	XIN20001215.0200.0008-E11-46
EM16	XIN20001215.0200.0008-E20-47
EM17	XIN20001215.0200.0008-E21-48
EM18	XIN20001215.0200.0008-E11-49
EM19	XIN20001215.0200.0008-E1-50
R1	XIN20001215.0200.0008-R1
R3	XIN20001215.0200.0008-R2
R4	XIN20001215.0200.0008-R3
R6	XIN20001215.0200.0008-R4
R7	XIN20001215.0200.0008-R5
R9	XIN20001215.0200.0008-R6
R10	XIN20001215.0200.0008-R7
R11	XIN20001215.0200.0008-R8
R12	XIN20001215.0200.0008-R9
R13	XIN20001215.0200.0008-R10
R14	XIN20001215.0200.0008-R11
R15	XIN20001215.0200.0008-R12
R16	XIN20001215.0200.0008-R13
R18	XIN20001215.0200.0008-R14
R20	XIN20001215.0200.0008-R15
R21	XIN20001215.0200.0008-R16
RM1	XIN20001215.0200.0008-R1-1
RM3	XIN20001215.0200.0008-R2-1
RM4	XIN20001215.0200.0008-R3-1
RM6	XIN20001215.0200.0008-R4-1
RM7	XIN20001215.0200.0008-R5-1
RM9	XIN20001215.0200.0008-R6-1
RM10	XIN20001215.0200.0008-R2-2
RM11	XIN20001215.0200.0008-R3-2
RM12	XIN20001215.0200.0008-R9-1
RM13	XIN20001215.0200.0008-R4-2
RM14	XIN20001215.0200.0008-R5-2
RM15	XIN20001215.0200.0008-R12-1
RM16	XIN20001215.0200.0008-R6-2
RM18	XIN20001215.0200.0008-R14-1
RM20	XIN20001215.0200.0008-R15-1
RM21	XIN20001215.0200.0008-R16-1
V2	XIN20001215.0200.0008-EV1
V1	XIN20001215.0200.0008-EV2
VM1	XIN20001215.0200.0008-EV2-1
VM2	XIN20001215.0200.0008-EV2-2
VM3	XIN20001215.0200.0008-EV2-3
VM4	XIN20001215.0200.0008-EV1-1
VM5	XIN20001215.0200.0008-EV2-4
Q1	XIN20001215.0200.0008-T1
Q2	XIN20001215.0200.0008-T2
Q3	XIN20001215.0200.0008-T3
Q4	XIN20001215.0200.0008-T4
Q5	XIN20001215.0200.0008-T5
Q6	XIN20001215.0200.0008-T6
Q7	XIN20001215.0200.0008-V1
Q8	XIN20001215.0200.0008-T7
Q9	XIN20001215.0200.0008-T8
QM7	XIN20001215.0200.0008-V1-1
