CE12	ZBN20001218.0400.0005-CE1
CE13	ZBN20001218.0400.0005-CE2
CE14	ZBN20001218.0400.0005-CE3
CE15	ZBN20001218.0400.0005-CE4
CE16	ZBN20001218.0400.0005-CE5
CE17	ZBN20001218.0400.0005-CE6
CE18	ZBN20001218.0400.0005-CE7
CE19	ZBN20001218.0400.0005-CE8
CE20	ZBN20001218.0400.0005-CE9
CE21	ZBN20001218.0400.0005-CE10
CE22	ZBN20001218.0400.0005-CE11
CE23	ZBN20001218.0400.0005-CE12
CE24	ZBN20001218.0400.0005-CE13
CE25	ZBN20001218.0400.0005-CE14
CE26	ZBN20001218.0400.0005-CE15
CE27	ZBN20001218.0400.0005-CE16
CE28	ZBN20001218.0400.0005-CE17
CE29	ZBN20001218.0400.0005-CE18
CE30	ZBN20001218.0400.0005-CE19
CE31	ZBN20001218.0400.0005-CE20
CE32	ZBN20001218.0400.0005-CE21
CE33	ZBN20001218.0400.0005-CE22
CE34	ZBN20001218.0400.0005-CE23
CE35	ZBN20001218.0400.0005-CE24
CE36	ZBN20001218.0400.0005-CE25
CE37	ZBN20001218.0400.0005-CE26
CE38	ZBN20001218.0400.0005-CE27
CE1	ZBN20001218.0400.0005-CE28
CE2	ZBN20001218.0400.0005-CE29
CE3	ZBN20001218.0400.0005-CE30
CE4	ZBN20001218.0400.0005-CE31
CE5	ZBN20001218.0400.0005-CE32
CE6	ZBN20001218.0400.0005-CE33
CE7	ZBN20001218.0400.0005-CE34
CE8	ZBN20001218.0400.0005-CE35
CE9	ZBN20001218.0400.0005-CE36
CE10	ZBN20001218.0400.0005-CE37
CE11	ZBN20001218.0400.0005-CE38
E12	ZBN20001218.0400.0005-E1
E13	ZBN20001218.0400.0005-E2
E14	ZBN20001218.0400.0005-E3
E15	ZBN20001218.0400.0005-E4
E16	ZBN20001218.0400.0005-E5
E17	ZBN20001218.0400.0005-E6
E18	ZBN20001218.0400.0005-E7
E19	ZBN20001218.0400.0005-E8
E20	ZBN20001218.0400.0005-E9
E21	ZBN20001218.0400.0005-E10
E22	ZBN20001218.0400.0005-E11
E23	ZBN20001218.0400.0005-E12
E24	ZBN20001218.0400.0005-E13
E25	ZBN20001218.0400.0005-E14
E26	ZBN20001218.0400.0005-E15
E27	ZBN20001218.0400.0005-E16
E28	ZBN20001218.0400.0005-E17
E29	ZBN20001218.0400.0005-E18
E30	ZBN20001218.0400.0005-E19
E31	ZBN20001218.0400.0005-E20
E32	ZBN20001218.0400.0005-E21
E33	ZBN20001218.0400.0005-E22
E1	ZBN20001218.0400.0005-E23
E34	ZBN20001218.0400.0005-E24
E35	ZBN20001218.0400.0005-E25
E36	ZBN20001218.0400.0005-E26
E37	ZBN20001218.0400.0005-E27
E38	ZBN20001218.0400.0005-E28
E39	ZBN20001218.0400.0005-E29
E40	ZBN20001218.0400.0005-E30
E2	ZBN20001218.0400.0005-E31
E3	ZBN20001218.0400.0005-E32
E4	ZBN20001218.0400.0005-E33
E5	ZBN20001218.0400.0005-E34
E6	ZBN20001218.0400.0005-E35
E7	ZBN20001218.0400.0005-E36
E8	ZBN20001218.0400.0005-E37
E9	ZBN20001218.0400.0005-E38
E10	ZBN20001218.0400.0005-E39
E11	ZBN20001218.0400.0005-E40
EM1	ZBN20001218.0400.0005-E23-1
EM19	ZBN20001218.0400.0005-E2-2
EM20	ZBN20001218.0400.0005-E2-3
EM21	ZBN20001218.0400.0005-E35-4
EM22	ZBN20001218.0400.0005-E3-5
EM23	ZBN20001218.0400.0005-E4-6
EM24	ZBN20001218.0400.0005-E5-7
EM25	ZBN20001218.0400.0005-E6-8
EM26	ZBN20001218.0400.0005-E6-9
EM27	ZBN20001218.0400.0005-E7-10
EM28	ZBN20001218.0400.0005-E8-11
EM29	ZBN20001218.0400.0005-E9-12
EM30	ZBN20001218.0400.0005-E10-13
EM31	ZBN20001218.0400.0005-E34-14
EM32	ZBN20001218.0400.0005-E32-15
EM33	ZBN20001218.0400.0005-E34-16
EM34	ZBN20001218.0400.0005-E9-17
EM35	ZBN20001218.0400.0005-E34-18
EM36	ZBN20001218.0400.0005-E9-19
EM37	ZBN20001218.0400.0005-E37-20
EM38	ZBN20001218.0400.0005-E33-21
EM39	ZBN20001218.0400.0005-E32-22
EM40	ZBN20001218.0400.0005-E11-23
EM41	ZBN20001218.0400.0005-E23-24
EM42	ZBN20001218.0400.0005-E12-25
EM43	ZBN20001218.0400.0005-E13-26
EM44	ZBN20001218.0400.0005-E12-27
EM45	ZBN20001218.0400.0005-E12-28
EM46	ZBN20001218.0400.0005-E14-29
EM47	ZBN20001218.0400.0005-E15-30
EM48	ZBN20001218.0400.0005-E15-31
EM49	ZBN20001218.0400.0005-E16-32
EM50	ZBN20001218.0400.0005-E17-33
EM51	ZBN20001218.0400.0005-E18-34
EM52	ZBN20001218.0400.0005-E17-35
EM53	ZBN20001218.0400.0005-E19-36
EM54	ZBN20001218.0400.0005-E20-37
EM55	ZBN20001218.0400.0005-E21-38
EM56	ZBN20001218.0400.0005-E22-39
EM57	ZBN20001218.0400.0005-E24-40
EM58	ZBN20001218.0400.0005-E25-41
EM59	ZBN20001218.0400.0005-E26-42
EM60	ZBN20001218.0400.0005-E27-43
EM61	ZBN20001218.0400.0005-E24-44
EM62	ZBN20001218.0400.0005-E28-45
EM63	ZBN20001218.0400.0005-E29-46
EM64	ZBN20001218.0400.0005-E30-47
EM2	ZBN20001218.0400.0005-E31-48
EM3	ZBN20001218.0400.0005-E32-49
EM4	ZBN20001218.0400.0005-E33-50
EM5	ZBN20001218.0400.0005-E32-51
EM6	ZBN20001218.0400.0005-E23-52
EM7	ZBN20001218.0400.0005-E34-53
EM8	ZBN20001218.0400.0005-E35-54
EM9	ZBN20001218.0400.0005-E36-55
EM10	ZBN20001218.0400.0005-E37-56
EM11	ZBN20001218.0400.0005-E34-57
EM12	ZBN20001218.0400.0005-E38-58
EM13	ZBN20001218.0400.0005-E23-59
EM14	ZBN20001218.0400.0005-E36-60
EM15	ZBN20001218.0400.0005-E39-61
EM16	ZBN20001218.0400.0005-E34-62
EM17	ZBN20001218.0400.0005-E40-63
EM18	ZBN20001218.0400.0005-E1-64
R1	ZBN20001218.0400.0005-R1
R2	ZBN20001218.0400.0005-R2
R3	ZBN20001218.0400.0005-R3
R4	ZBN20001218.0400.0005-R4
R5	ZBN20001218.0400.0005-R5
R6	ZBN20001218.0400.0005-R6
R7	ZBN20001218.0400.0005-R7
R8	ZBN20001218.0400.0005-R8
R9	ZBN20001218.0400.0005-R9
R10	ZBN20001218.0400.0005-R10
R11	ZBN20001218.0400.0005-R11
