CE11	XIN20001103.0800.0078-CE1
CE12	XIN20001103.0800.0078-CE2
CE13	XIN20001103.0800.0078-CE3
CE15	XIN20001103.0800.0078-CE4
CE16	XIN20001103.0800.0078-CE5
CE17	XIN20001103.0800.0078-CE6
CE18	XIN20001103.0800.0078-CE7
CE19	XIN20001103.0800.0078-CE8
CE20	XIN20001103.0800.0078-CE9
CE22	XIN20001103.0800.0078-CE10
CE23	XIN20001103.0800.0078-CE11
CE25	XIN20001103.0800.0078-CE12
CE27	XIN20001103.0800.0078-CE13
CE33	XIN20001103.0800.0078-CE14
CE34	XIN20001103.0800.0078-CE15
CE35	XIN20001103.0800.0078-CE16
CE36	XIN20001103.0800.0078-CE17
CE37	XIN20001103.0800.0078-CE18
CE38	XIN20001103.0800.0078-CE19
CE39	XIN20001103.0800.0078-CE20
CE40	XIN20001103.0800.0078-CE21
CE41	XIN20001103.0800.0078-CE22
CE42	XIN20001103.0800.0078-CE23
CE45	XIN20001103.0800.0078-CE24
CE1	XIN20001103.0800.0078-CE25
CE46	XIN20001103.0800.0078-CE26
CE47	XIN20001103.0800.0078-CE27
CE2	XIN20001103.0800.0078-CE28
CE3	XIN20001103.0800.0078-CE29
CE4	XIN20001103.0800.0078-CE30
CE5	XIN20001103.0800.0078-CE31
CE7	XIN20001103.0800.0078-CE32
CE8	XIN20001103.0800.0078-CE33
CE9	XIN20001103.0800.0078-CE34
CE10	XIN20001103.0800.0078-CE35
E13	XIN20001103.0800.0078-E1
E14	XIN20001103.0800.0078-E2
E15	XIN20001103.0800.0078-E3
E17	XIN20001103.0800.0078-E4
E18	XIN20001103.0800.0078-E5
E19	XIN20001103.0800.0078-E6
E20	XIN20001103.0800.0078-E7
E21	XIN20001103.0800.0078-E8
E22	XIN20001103.0800.0078-E9
E24	XIN20001103.0800.0078-E10
E25	XIN20001103.0800.0078-E11
E27	XIN20001103.0800.0078-E12
E31	XIN20001103.0800.0078-E13
E37	XIN20001103.0800.0078-E14
E38	XIN20001103.0800.0078-E15
E39	XIN20001103.0800.0078-E16
E1	XIN20001103.0800.0078-E17
E40	XIN20001103.0800.0078-E18
E41	XIN20001103.0800.0078-E19
E42	XIN20001103.0800.0078-E20
E43	XIN20001103.0800.0078-E21
E44	XIN20001103.0800.0078-E22
E45	XIN20001103.0800.0078-E23
E46	XIN20001103.0800.0078-E24
E49	XIN20001103.0800.0078-E25
E50	XIN20001103.0800.0078-E26
E51	XIN20001103.0800.0078-E27
E2	XIN20001103.0800.0078-E28
E3	XIN20001103.0800.0078-E29
E4	XIN20001103.0800.0078-E30
E5	XIN20001103.0800.0078-E31
E6	XIN20001103.0800.0078-E32
E8	XIN20001103.0800.0078-E33
E9	XIN20001103.0800.0078-E34
E10	XIN20001103.0800.0078-E35
E11	XIN20001103.0800.0078-E36
E12	XIN20001103.0800.0078-E37
EM1	XIN20001103.0800.0078-E17-1
EM20	XIN20001103.0800.0078-E2-2
EM21	XIN20001103.0800.0078-E3-3
EM22	XIN20001103.0800.0078-E35-4
EM23	XIN20001103.0800.0078-E35-5
EM25	XIN20001103.0800.0078-E4-6
EM26	XIN20001103.0800.0078-E5-7
EM27	XIN20001103.0800.0078-E6-8
EM28	XIN20001103.0800.0078-E7-9
EM29	XIN20001103.0800.0078-E8-10
EM30	XIN20001103.0800.0078-E28-11
EM31	XIN20001103.0800.0078-E9-12
EM33	XIN20001103.0800.0078-E10-13
EM34	XIN20001103.0800.0078-E11-14
EM36	XIN20001103.0800.0078-E12-15
EM37	XIN20001103.0800.0078-E28-16
EM38	XIN20001103.0800.0078-E35-17
EM39	XIN20001103.0800.0078-E35-18
EM40	XIN20001103.0800.0078-E1-19
EM61	XIN20001103.0800.0078-E1-20
EM62	XIN20001103.0800.0078-E35-21
EM46	XIN20001103.0800.0078-E13-22
EM47	XIN20001103.0800.0078-E35-23
EM48	XIN20001103.0800.0078-E35-24
EM49	XIN20001103.0800.0078-E13-25
EM50	XIN20001103.0800.0078-E2-26
EM51	XIN20001103.0800.0078-E3-27
EM52	XIN20001103.0800.0078-E35-28
EM53	XIN20001103.0800.0078-E35-29
EM54	XIN20001103.0800.0078-E35-30
EM65	XIN20001103.0800.0078-E14-31
EM66	XIN20001103.0800.0078-E15-32
EM67	XIN20001103.0800.0078-E28-33
EM68	XIN20001103.0800.0078-E14-34
EM69	XIN20001103.0800.0078-E16-35
EM70	XIN20001103.0800.0078-E18-36
EM71	XIN20001103.0800.0078-E19-37
EM72	XIN20001103.0800.0078-E20-38
EM73	XIN20001103.0800.0078-E1-39
EM74	XIN20001103.0800.0078-E21-40
EM75	XIN20001103.0800.0078-E22-41
EM76	XIN20001103.0800.0078-E13-42
EM77	XIN20001103.0800.0078-E35-43
EM78	XIN20001103.0800.0078-E13-44
EM79	XIN20001103.0800.0078-E5-45
EM80	XIN20001103.0800.0078-E28-46
EM82	XIN20001103.0800.0078-E13-47
EM83	XIN20001103.0800.0078-E23-48
EM84	XIN20001103.0800.0078-E24-49
EM85	XIN20001103.0800.0078-E23-50
EM88	XIN20001103.0800.0078-E25-51
EM89	XIN20001103.0800.0078-E35-52
EM90	XIN20001103.0800.0078-E26-53
EM91	XIN20001103.0800.0078-E27-54
EM92	XIN20001103.0800.0078-E5-55
EM93	XIN20001103.0800.0078-E13-56
EM2	XIN20001103.0800.0078-E28-57
EM3	XIN20001103.0800.0078-E29-58
EM4	XIN20001103.0800.0078-E30-59
EM5	XIN20001103.0800.0078-E31-60
EM6	XIN20001103.0800.0078-E31-61
EM7	XIN20001103.0800.0078-E32-62
EM55	XIN20001103.0800.0078-E5-63
EM56	XIN20001103.0800.0078-E28-64
EM9	XIN20001103.0800.0078-E28-65
EM10	XIN20001103.0800.0078-E33-66
EM11	XIN20001103.0800.0078-E33-67
EM12	XIN20001103.0800.0078-E34-68
EM13	XIN20001103.0800.0078-E35-69
EM14	XIN20001103.0800.0078-E35-70
EM15	XIN20001103.0800.0078-E28-71
EM16	XIN20001103.0800.0078-E36-72
EM17	XIN20001103.0800.0078-E37-73
EM18	XIN20001103.0800.0078-E35-74
EM19	XIN20001103.0800.0078-E1-75
R1	XIN20001103.0800.0078-R1
R2	XIN20001103.0800.0078-R2
R3	XIN20001103.0800.0078-R3
R4	XIN20001103.0800.0078-R4
R5	XIN20001103.0800.0078-R5
R6	XIN20001103.0800.0078-R6
R7	XIN20001103.0800.0078-R7
R9	XIN20001103.0800.0078-R8
R10	XIN20001103.0800.0078-R9
R13	XIN20001103.0800.0078-R10
R14	XIN20001103.0800.0078-R11
R15	XIN20001103.0800.0078-R12
R16	XIN20001103.0800.0078-R13
R17	XIN20001103.0800.0078-R14
R18	XIN20001103.0800.0078-R15
R19	XIN20001103.0800.0078-R16
R20	XIN20001103.0800.0078-R17
R21	XIN20001103.0800.0078-R18
R22	XIN20001103.0800.0078-R19
R23	XIN20001103.0800.0078-R20
R24	XIN20001103.0800.0078-R21
R27	XIN20001103.0800.0078-R22
RM1	XIN20001103.0800.0078-R1-1
RM2	XIN20001103.0800.0078-R2-1
RM3	XIN20001103.0800.0078-R3-1
RM5	XIN20001103.0800.0078-R4-1
RM6	XIN20001103.0800.0078-R5-1
RM7	XIN20001103.0800.0078-R6-1
RM8	XIN20001103.0800.0078-R7-1
RM10	XIN20001103.0800.0078-R8-1
RM11	XIN20001103.0800.0078-R9-1
RM14	XIN20001103.0800.0078-R10-1
RM15	XIN20001103.0800.0078-R11-1
RM16	XIN20001103.0800.0078-R12-1
RM17	XIN20001103.0800.0078-R13-1
RM18	XIN20001103.0800.0078-R14-1
RM19	XIN20001103.0800.0078-R15-1
RM20	XIN20001103.0800.0078-R16-1
RM21	XIN20001103.0800.0078-R8-2
RM22	XIN20001103.0800.0078-R18-1
RM23	XIN20001103.0800.0078-R6-2
RM24	XIN20001103.0800.0078-R20-1
