CE11	XIN20001110.0200.0029-CE1
CE12	XIN20001110.0200.0029-CE2
CE13	XIN20001110.0200.0029-CE3
CE15	XIN20001110.0200.0029-CE4
CE16	XIN20001110.0200.0029-CE5
CE17	XIN20001110.0200.0029-CE6
CE18	XIN20001110.0200.0029-CE7
CE19	XIN20001110.0200.0029-CE8
CE20	XIN20001110.0200.0029-CE9
CE21	XIN20001110.0200.0029-CE10
CE22	XIN20001110.0200.0029-CE11
CE1	XIN20001110.0200.0029-CE12
CE2	XIN20001110.0200.0029-CE13
CE3	XIN20001110.0200.0029-CE14
CE4	XIN20001110.0200.0029-CE15
CE5	XIN20001110.0200.0029-CE16
CE6	XIN20001110.0200.0029-CE17
CE7	XIN20001110.0200.0029-CE18
CE8	XIN20001110.0200.0029-CE19
CE9	XIN20001110.0200.0029-CE20
CE10	XIN20001110.0200.0029-CE21
E13	XIN20001110.0200.0029-E1
E14	XIN20001110.0200.0029-E2
E15	XIN20001110.0200.0029-E3
E16	XIN20001110.0200.0029-E4
E18	XIN20001110.0200.0029-E5
E19	XIN20001110.0200.0029-E6
E20	XIN20001110.0200.0029-E7
E21	XIN20001110.0200.0029-E8
E22	XIN20001110.0200.0029-E9
E23	XIN20001110.0200.0029-E10
E24	XIN20001110.0200.0029-E11
E25	XIN20001110.0200.0029-E12
E26	XIN20001110.0200.0029-E13
E1	XIN20001110.0200.0029-E14
E2	XIN20001110.0200.0029-E15
E3	XIN20001110.0200.0029-E16
E4	XIN20001110.0200.0029-E17
E5	XIN20001110.0200.0029-E18
E6	XIN20001110.0200.0029-E19
E7	XIN20001110.0200.0029-E20
E8	XIN20001110.0200.0029-E21
E9	XIN20001110.0200.0029-E22
E10	XIN20001110.0200.0029-E23
E11	XIN20001110.0200.0029-E24
E12	XIN20001110.0200.0029-E25
EM1	XIN20001110.0200.0029-E14-1
EM20	XIN20001110.0200.0029-E25-2
EM21	XIN20001110.0200.0029-E25-3
EM22	XIN20001110.0200.0029-E25-4
EM23	XIN20001110.0200.0029-E22-5
EM24	XIN20001110.0200.0029-E20-6
EM25	XIN20001110.0200.0029-E25-7
EM26	XIN20001110.0200.0029-E2-8
EM27	XIN20001110.0200.0029-E22-9
EM28	XIN20001110.0200.0029-E22-10
EM29	XIN20001110.0200.0029-E3-11
EM30	XIN20001110.0200.0029-E20-12
EM31	XIN20001110.0200.0029-E4-13
EM32	XIN20001110.0200.0029-E22-14
EM33	XIN20001110.0200.0029-E20-15
EM34	XIN20001110.0200.0029-E5-16
EM35	XIN20001110.0200.0029-E20-17
EM36	XIN20001110.0200.0029-E6-18
EM37	XIN20001110.0200.0029-E20-19
EM38	XIN20001110.0200.0029-E7-20
EM39	XIN20001110.0200.0029-E8-21
EM40	XIN20001110.0200.0029-E9-22
EM41	XIN20001110.0200.0029-E15-23
EM42	XIN20001110.0200.0029-E10-24
EM43	XIN20001110.0200.0029-E20-25
EM44	XIN20001110.0200.0029-E11-26
EM45	XIN20001110.0200.0029-E12-27
EM46	XIN20001110.0200.0029-E20-28
EM47	XIN20001110.0200.0029-E13-29
EM2	XIN20001110.0200.0029-E15-30
EM3	XIN20001110.0200.0029-E16-31
EM4	XIN20001110.0200.0029-E17-32
EM5	XIN20001110.0200.0029-E16-33
EM6	XIN20001110.0200.0029-E18-34
EM7	XIN20001110.0200.0029-E19-35
EM8	XIN20001110.0200.0029-E20-36
EM9	XIN20001110.0200.0029-E21-37
EM10	XIN20001110.0200.0029-E20-38
EM11	XIN20001110.0200.0029-E22-39
EM12	XIN20001110.0200.0029-E23-40
EM13	XIN20001110.0200.0029-E23-41
EM14	XIN20001110.0200.0029-E22-42
EM15	XIN20001110.0200.0029-E22-43
EM16	XIN20001110.0200.0029-E24-44
EM17	XIN20001110.0200.0029-E20-45
EM18	XIN20001110.0200.0029-E25-46
EM19	XIN20001110.0200.0029-E1-47
R1	XIN20001110.0200.0029-R1
R2	XIN20001110.0200.0029-R2
R3	XIN20001110.0200.0029-R3
R4	XIN20001110.0200.0029-R4
R5	XIN20001110.0200.0029-R5
R7	XIN20001110.0200.0029-R6
R8	XIN20001110.0200.0029-R7
R9	XIN20001110.0200.0029-R8
RM1	XIN20001110.0200.0029-R1-1
RM2	XIN20001110.0200.0029-R2-1
RM3	XIN20001110.0200.0029-R3-1
RM4	XIN20001110.0200.0029-R4-1
RM5	XIN20001110.0200.0029-R5-1
RM7	XIN20001110.0200.0029-R6-1
RM8	XIN20001110.0200.0029-R7-1
RM9	XIN20001110.0200.0029-R8-1
V1	XIN20001110.0200.0029-EV1
V2	XIN20001110.0200.0029-EV2
V3	XIN20001110.0200.0029-EV3
V4	XIN20001110.0200.0029-EV4
V5	XIN20001110.0200.0029-EV5
VM1	XIN20001110.0200.0029-EV1-1
VM2	XIN20001110.0200.0029-EV2-1
VM3	XIN20001110.0200.0029-EV3-1
VM4	XIN20001110.0200.0029-EV4-1
VM5	XIN20001110.0200.0029-EV5-1
Q1	XIN20001110.0200.0029-T1
Q2	XIN20001110.0200.0029-T2
Q3	XIN20001110.0200.0029-T3
Q4	XIN20001110.0200.0029-V1
Q5	XIN20001110.0200.0029-T4
Q6	XIN20001110.0200.0029-T5
Q7	XIN20001110.0200.0029-T6
Q8	XIN20001110.0200.0029-T7
Q9	XIN20001110.0200.0029-V2
Q10	XIN20001110.0200.0029-T8
Q11	XIN20001110.0200.0029-V3
Q12	XIN20001110.0200.0029-T9
Q13	XIN20001110.0200.0029-V4
Q14	XIN20001110.0200.0029-T10
QM4	XIN20001110.0200.0029-V1-1
QM9	XIN20001110.0200.0029-V2-1
QM11	XIN20001110.0200.0029-V3-1
QM13	XIN20001110.0200.0029-V4-1
