CE10	ZBN20001201.1300.0048-CE1
CE11	ZBN20001201.1300.0048-CE2
CE21	ZBN20001201.1300.0048-CE3
CE13	ZBN20001201.1300.0048-CE4
CE14	ZBN20001201.1300.0048-CE5
CE15	ZBN20001201.1300.0048-CE6
CE16	ZBN20001201.1300.0048-CE7
CE17	ZBN20001201.1300.0048-CE8
CE19	ZBN20001201.1300.0048-CE9
CE20	ZBN20001201.1300.0048-CE10
CE22	ZBN20001201.1300.0048-CE11
CE23	ZBN20001201.1300.0048-CE12
CE1	ZBN20001201.1300.0048-CE13
CE24	ZBN20001201.1300.0048-CE14
CE25	ZBN20001201.1300.0048-CE15
CE26	ZBN20001201.1300.0048-CE16
CE27	ZBN20001201.1300.0048-CE17
CE28	ZBN20001201.1300.0048-CE18
CE29	ZBN20001201.1300.0048-CE19
CE30	ZBN20001201.1300.0048-CE20
CE32	ZBN20001201.1300.0048-CE21
CE33	ZBN20001201.1300.0048-CE22
CE34	ZBN20001201.1300.0048-CE23
CE35	ZBN20001201.1300.0048-CE24
CE36	ZBN20001201.1300.0048-CE25
CE37	ZBN20001201.1300.0048-CE26
CE38	ZBN20001201.1300.0048-CE27
CE2	ZBN20001201.1300.0048-CE28
CE3	ZBN20001201.1300.0048-CE29
CE4	ZBN20001201.1300.0048-CE30
CE5	ZBN20001201.1300.0048-CE31
CE7	ZBN20001201.1300.0048-CE32
CE8	ZBN20001201.1300.0048-CE33
CE9	ZBN20001201.1300.0048-CE34
E11	ZBN20001201.1300.0048-E1
E12	ZBN20001201.1300.0048-E2
E13	ZBN20001201.1300.0048-E3
E14	ZBN20001201.1300.0048-E4
E15	ZBN20001201.1300.0048-E5
E16	ZBN20001201.1300.0048-E6
E17	ZBN20001201.1300.0048-E7
E28	ZBN20001201.1300.0048-E8
E19	ZBN20001201.1300.0048-E9
E20	ZBN20001201.1300.0048-E10
E21	ZBN20001201.1300.0048-E11
E22	ZBN20001201.1300.0048-E12
E23	ZBN20001201.1300.0048-E13
E25	ZBN20001201.1300.0048-E14
E26	ZBN20001201.1300.0048-E15
E27	ZBN20001201.1300.0048-E16
E29	ZBN20001201.1300.0048-E17
E1	ZBN20001201.1300.0048-E18
E30	ZBN20001201.1300.0048-E19
E32	ZBN20001201.1300.0048-E20
E33	ZBN20001201.1300.0048-E21
E34	ZBN20001201.1300.0048-E22
E35	ZBN20001201.1300.0048-E23
E36	ZBN20001201.1300.0048-E24
E37	ZBN20001201.1300.0048-E25
E38	ZBN20001201.1300.0048-E26
E39	ZBN20001201.1300.0048-E27
E40	ZBN20001201.1300.0048-E28
E42	ZBN20001201.1300.0048-E29
E43	ZBN20001201.1300.0048-E30
E44	ZBN20001201.1300.0048-E31
E45	ZBN20001201.1300.0048-E32
E46	ZBN20001201.1300.0048-E33
E47	ZBN20001201.1300.0048-E34
E48	ZBN20001201.1300.0048-E35
E2	ZBN20001201.1300.0048-E36
E3	ZBN20001201.1300.0048-E37
E4	ZBN20001201.1300.0048-E38
E5	ZBN20001201.1300.0048-E39
E6	ZBN20001201.1300.0048-E40
E8	ZBN20001201.1300.0048-E41
E9	ZBN20001201.1300.0048-E42
E10	ZBN20001201.1300.0048-E43
EM1	ZBN20001201.1300.0048-E18-1
EM22	ZBN20001201.1300.0048-E43-2
EM23	ZBN20001201.1300.0048-E43-3
EM24	ZBN20001201.1300.0048-E43-4
EM25	ZBN20001201.1300.0048-E37-5
EM26	ZBN20001201.1300.0048-E38-6
EM27	ZBN20001201.1300.0048-E2-7
EM28	ZBN20001201.1300.0048-E38-8
EM29	ZBN20001201.1300.0048-E38-9
EM30	ZBN20001201.1300.0048-E38-10
EM31	ZBN20001201.1300.0048-E37-11
EM32	ZBN20001201.1300.0048-E43-12
EM33	ZBN20001201.1300.0048-E43-13
EM34	ZBN20001201.1300.0048-E3-14
EM35	ZBN20001201.1300.0048-E4-15
EM36	ZBN20001201.1300.0048-E4-16
EM37	ZBN20001201.1300.0048-E5-17
EM38	ZBN20001201.1300.0048-E43-18
EM39	ZBN20001201.1300.0048-E43-19
EM40	ZBN20001201.1300.0048-E6-20
EM41	ZBN20001201.1300.0048-E7-21
EM43	ZBN20001201.1300.0048-E9-22
EM44	ZBN20001201.1300.0048-E10-23
EM45	ZBN20001201.1300.0048-E11-24
EM46	ZBN20001201.1300.0048-E12-25
EM47	ZBN20001201.1300.0048-E13-26
EM60	ZBN20001201.1300.0048-E43-27
EM61	ZBN20001201.1300.0048-E43-28
EM48	ZBN20001201.1300.0048-E14-29
EM49	ZBN20001201.1300.0048-E43-30
EM50	ZBN20001201.1300.0048-E40-31
EM51	ZBN20001201.1300.0048-E43-32
EM52	ZBN20001201.1300.0048-E15-33
EM53	ZBN20001201.1300.0048-E16-34
EM54	ZBN20001201.1300.0048-E9-35
EM62	ZBN20001201.1300.0048-E17-36
EM55	ZBN20001201.1300.0048-E43-37
EM56	ZBN20001201.1300.0048-E43-38
EM57	ZBN20001201.1300.0048-E43-39
EM58	ZBN20001201.1300.0048-E43-40
EM63	ZBN20001201.1300.0048-E43-41
EM64	ZBN20001201.1300.0048-E19-42
EM65	ZBN20001201.1300.0048-E43-43
EM66	ZBN20001201.1300.0048-E19-44
