CE10	XIN20001231.0200.0010-CE1
CE11	XIN20001231.0200.0010-CE2
CE12	XIN20001231.0200.0010-CE3
CE1	XIN20001231.0200.0010-CE4
CE2	XIN20001231.0200.0010-CE5
CE3	XIN20001231.0200.0010-CE6
CE4	XIN20001231.0200.0010-CE7
CE5	XIN20001231.0200.0010-CE8
CE6	XIN20001231.0200.0010-CE9
CE7	XIN20001231.0200.0010-CE10
CE8	XIN20001231.0200.0010-CE11
CE9	XIN20001231.0200.0010-CE12
E13	XIN20001231.0200.0010-E1
E14	XIN20001231.0200.0010-E2
E15	XIN20001231.0200.0010-E3
E16	XIN20001231.0200.0010-E4
E17	XIN20001231.0200.0010-E5
E1	XIN20001231.0200.0010-E6
E2	XIN20001231.0200.0010-E7
E3	XIN20001231.0200.0010-E8
E4	XIN20001231.0200.0010-E9
E5	XIN20001231.0200.0010-E10
E6	XIN20001231.0200.0010-E11
E7	XIN20001231.0200.0010-E12
E8	XIN20001231.0200.0010-E13
E9	XIN20001231.0200.0010-E14
E10	XIN20001231.0200.0010-E15
E11	XIN20001231.0200.0010-E16
E12	XIN20001231.0200.0010-E17
EM1	XIN20001231.0200.0010-E6-1
EM20	XIN20001231.0200.0010-E2-2
EM21	XIN20001231.0200.0010-E12-3
EM22	XIN20001231.0200.0010-E3-4
EM23	XIN20001231.0200.0010-E12-5
EM24	XIN20001231.0200.0010-E11-6
EM25	XIN20001231.0200.0010-E4-7
EM26	XIN20001231.0200.0010-E5-8
EM27	XIN20001231.0200.0010-E10-9
EM28	XIN20001231.0200.0010-E5-10
EM29	XIN20001231.0200.0010-E5-11
EM30	XIN20001231.0200.0010-E5-12
EM2	XIN20001231.0200.0010-E7-13
EM3	XIN20001231.0200.0010-E8-14
EM4	XIN20001231.0200.0010-E8-15
EM5	XIN20001231.0200.0010-E9-16
EM6	XIN20001231.0200.0010-E10-17
EM7	XIN20001231.0200.0010-E11-18
EM8	XIN20001231.0200.0010-E12-19
EM9	XIN20001231.0200.0010-E10-20
EM10	XIN20001231.0200.0010-E13-21
EM11	XIN20001231.0200.0010-E14-22
EM12	XIN20001231.0200.0010-E10-23
EM13	XIN20001231.0200.0010-E15-24
EM14	XIN20001231.0200.0010-E15-25
EM15	XIN20001231.0200.0010-E16-26
EM16	XIN20001231.0200.0010-E17-27
EM17	XIN20001231.0200.0010-E17-28
EM18	XIN20001231.0200.0010-E17-29
EM19	XIN20001231.0200.0010-E1-30
R1	XIN20001231.0200.0010-R1
R2	XIN20001231.0200.0010-R2
R3	XIN20001231.0200.0010-R3
R5	XIN20001231.0200.0010-R4
R6	XIN20001231.0200.0010-R5
R7	XIN20001231.0200.0010-R6
R8	XIN20001231.0200.0010-R7
R9	XIN20001231.0200.0010-R8
RM1	XIN20001231.0200.0010-R1-1
RM2	XIN20001231.0200.0010-R2-1
RM3	XIN20001231.0200.0010-R3-1
RM5	XIN20001231.0200.0010-R4-1
RM6	XIN20001231.0200.0010-R5-1
RM7	XIN20001231.0200.0010-R6-1
RM8	XIN20001231.0200.0010-R7-1
RM9	XIN20001231.0200.0010-R8-1
V1	XIN20001231.0200.0010-EV1
VM1	XIN20001231.0200.0010-EV1-1
Q1	XIN20001231.0200.0010-T1
Q2	XIN20001231.0200.0010-T2
Q3	XIN20001231.0200.0010-T3
Q4	XIN20001231.0200.0010-T4
Q5	XIN20001231.0200.0010-T5
Q6	XIN20001231.0200.0010-T6
Q7	XIN20001231.0200.0010-T7
Q8	XIN20001231.0200.0010-T8
Q9	XIN20001231.0200.0010-T9
Q10	XIN20001231.0200.0010-T10
