CE9	XIN20001001.2000.0152-CE1
CE10	XIN20001001.2000.0152-CE2
CE11	XIN20001001.2000.0152-CE3
CE12	XIN20001001.2000.0152-CE4
CE13	XIN20001001.2000.0152-CE5
CE14	XIN20001001.2000.0152-CE6
CE15	XIN20001001.2000.0152-CE7
CE16	XIN20001001.2000.0152-CE8
CE17	XIN20001001.2000.0152-CE9
CE18	XIN20001001.2000.0152-CE10
CE19	XIN20001001.2000.0152-CE11
CE1	XIN20001001.2000.0152-CE12
CE2	XIN20001001.2000.0152-CE13
CE3	XIN20001001.2000.0152-CE14
CE4	XIN20001001.2000.0152-CE15
CE6	XIN20001001.2000.0152-CE16
CE7	XIN20001001.2000.0152-CE17
CE8	XIN20001001.2000.0152-CE18
E11	XIN20001001.2000.0152-E1
E12	XIN20001001.2000.0152-E2
E13	XIN20001001.2000.0152-E3
E14	XIN20001001.2000.0152-E4
E15	XIN20001001.2000.0152-E5
E16	XIN20001001.2000.0152-E6
E17	XIN20001001.2000.0152-E7
E18	XIN20001001.2000.0152-E8
E19	XIN20001001.2000.0152-E9
E20	XIN20001001.2000.0152-E10
E1	XIN20001001.2000.0152-E11
E2	XIN20001001.2000.0152-E12
E3	XIN20001001.2000.0152-E13
E4	XIN20001001.2000.0152-E14
E6	XIN20001001.2000.0152-E15
E7	XIN20001001.2000.0152-E16
E8	XIN20001001.2000.0152-E17
E9	XIN20001001.2000.0152-E18
E10	XIN20001001.2000.0152-E19
EM1	XIN20001001.2000.0152-E11-1
EM21	XIN20001001.2000.0152-E1-2
EM22	XIN20001001.2000.0152-E14-3
EM23	XIN20001001.2000.0152-E2-4
EM24	XIN20001001.2000.0152-E3-5
EM25	XIN20001001.2000.0152-E16-6
EM26	XIN20001001.2000.0152-E16-7
EM27	XIN20001001.2000.0152-E3-8
EM28	XIN20001001.2000.0152-E3-9
EM3	XIN20001001.2000.0152-E3-10
EM29	XIN20001001.2000.0152-E16-11
EM30	XIN20001001.2000.0152-E17-12
EM31	XIN20001001.2000.0152-E4-13
EM32	XIN20001001.2000.0152-E16-14
EM33	XIN20001001.2000.0152-E16-15
EM34	XIN20001001.2000.0152-E16-16
EM35	XIN20001001.2000.0152-E17-17
EM36	XIN20001001.2000.0152-E17-18
EM37	XIN20001001.2000.0152-E5-19
EM38	XIN20001001.2000.0152-E6-20
EM39	XIN20001001.2000.0152-E6-21
EM40	XIN20001001.2000.0152-E6-22
EM41	XIN20001001.2000.0152-E6-23
EM42	XIN20001001.2000.0152-E6-24
EM43	XIN20001001.2000.0152-E6-25
EM44	XIN20001001.2000.0152-E7-26
EM45	XIN20001001.2000.0152-E8-27
EM46	XIN20001001.2000.0152-E8-28
EM47	XIN20001001.2000.0152-E3-29
EM48	XIN20001001.2000.0152-E9-30
EM49	XIN20001001.2000.0152-E9-31
EM50	XIN20001001.2000.0152-E7-32
EM51	XIN20001001.2000.0152-E10-33
EM2	XIN20001001.2000.0152-E12-34
EM4	XIN20001001.2000.0152-E14-35
EM5	XIN20001001.2000.0152-E13-36
EM6	XIN20001001.2000.0152-E15-37
EM7	XIN20001001.2000.0152-E13-38
EM8	XIN20001001.2000.0152-E13-39
EM9	XIN20001001.2000.0152-E13-40
EM10	XIN20001001.2000.0152-E16-41
EM11	XIN20001001.2000.0152-E17-42
EM12	XIN20001001.2000.0152-E13-43
EM13	XIN20001001.2000.0152-E13-44
EM14	XIN20001001.2000.0152-E13-45
EM15	XIN20001001.2000.0152-E13-46
EM16	XIN20001001.2000.0152-E16-47
EM17	XIN20001001.2000.0152-E18-48
EM18	XIN20001001.2000.0152-E14-49
EM19	XIN20001001.2000.0152-E14-50
EM20	XIN20001001.2000.0152-E19-51
R1	XIN20001001.2000.0152-R1
R2	XIN20001001.2000.0152-R2
R3	XIN20001001.2000.0152-R3
R4	XIN20001001.2000.0152-R4
R5	XIN20001001.2000.0152-R5
RM1	XIN20001001.2000.0152-R1-1
RM2	XIN20001001.2000.0152-R2-1
RM3	XIN20001001.2000.0152-R3-1
RM4	XIN20001001.2000.0152-R2-2
RM5	XIN20001001.2000.0152-R2-3
Q1	XIN20001001.2000.0152-T1
Q2	XIN20001001.2000.0152-T2
Q3	XIN20001001.2000.0152-T3
