CE10	ZBN20001206.0400.0005-CE1
CE11	ZBN20001206.0400.0005-CE2
CE12	ZBN20001206.0400.0005-CE3
CE13	ZBN20001206.0400.0005-CE4
CE14	ZBN20001206.0400.0005-CE5
CE15	ZBN20001206.0400.0005-CE6
CE16	ZBN20001206.0400.0005-CE7
CE17	ZBN20001206.0400.0005-CE8
CE18	ZBN20001206.0400.0005-CE9
CE19	ZBN20001206.0400.0005-CE10
CE20	ZBN20001206.0400.0005-CE11
CE21	ZBN20001206.0400.0005-CE12
CE22	ZBN20001206.0400.0005-CE13
CE23	ZBN20001206.0400.0005-CE14
CE25	ZBN20001206.0400.0005-CE15
CE26	ZBN20001206.0400.0005-CE16
CE27	ZBN20001206.0400.0005-CE17
CE28	ZBN20001206.0400.0005-CE18
CE29	ZBN20001206.0400.0005-CE19
CE30	ZBN20001206.0400.0005-CE20
CE32	ZBN20001206.0400.0005-CE21
CE33	ZBN20001206.0400.0005-CE22
CE34	ZBN20001206.0400.0005-CE23
CE35	ZBN20001206.0400.0005-CE24
CE36	ZBN20001206.0400.0005-CE25
CE37	ZBN20001206.0400.0005-CE26
CE38	ZBN20001206.0400.0005-CE27
CE39	ZBN20001206.0400.0005-CE28
CE1	ZBN20001206.0400.0005-CE29
CE2	ZBN20001206.0400.0005-CE30
CE3	ZBN20001206.0400.0005-CE31
CE4	ZBN20001206.0400.0005-CE32
CE5	ZBN20001206.0400.0005-CE33
CE6	ZBN20001206.0400.0005-CE34
CE7	ZBN20001206.0400.0005-CE35
CE8	ZBN20001206.0400.0005-CE36
CE9	ZBN20001206.0400.0005-CE37
E11	ZBN20001206.0400.0005-E1
E12	ZBN20001206.0400.0005-E2
E13	ZBN20001206.0400.0005-E3
E14	ZBN20001206.0400.0005-E4
E15	ZBN20001206.0400.0005-E5
E16	ZBN20001206.0400.0005-E6
E17	ZBN20001206.0400.0005-E7
E18	ZBN20001206.0400.0005-E8
E19	ZBN20001206.0400.0005-E9
E20	ZBN20001206.0400.0005-E10
E21	ZBN20001206.0400.0005-E11
E22	ZBN20001206.0400.0005-E12
E23	ZBN20001206.0400.0005-E13
E24	ZBN20001206.0400.0005-E14
E25	ZBN20001206.0400.0005-E15
E26	ZBN20001206.0400.0005-E16
E27	ZBN20001206.0400.0005-E17
E28	ZBN20001206.0400.0005-E18
E30	ZBN20001206.0400.0005-E19
E31	ZBN20001206.0400.0005-E20
E32	ZBN20001206.0400.0005-E21
E33	ZBN20001206.0400.0005-E22
E34	ZBN20001206.0400.0005-E23
E35	ZBN20001206.0400.0005-E24
E37	ZBN20001206.0400.0005-E25
E38	ZBN20001206.0400.0005-E26
E39	ZBN20001206.0400.0005-E27
E40	ZBN20001206.0400.0005-E28
E1	ZBN20001206.0400.0005-E29
E41	ZBN20001206.0400.0005-E30
E42	ZBN20001206.0400.0005-E31
E43	ZBN20001206.0400.0005-E32
E44	ZBN20001206.0400.0005-E33
E45	ZBN20001206.0400.0005-E34
E2	ZBN20001206.0400.0005-E35
E3	ZBN20001206.0400.0005-E36
E4	ZBN20001206.0400.0005-E37
E5	ZBN20001206.0400.0005-E38
E6	ZBN20001206.0400.0005-E39
E7	ZBN20001206.0400.0005-E40
E8	ZBN20001206.0400.0005-E41
E9	ZBN20001206.0400.0005-E42
E10	ZBN20001206.0400.0005-E43
EM20	ZBN20001206.0400.0005-E41-1
EM21	ZBN20001206.0400.0005-E41-2
EM22	ZBN20001206.0400.0005-E41-3
EM23	ZBN20001206.0400.0005-E41-4
EM24	ZBN20001206.0400.0005-E36-5
EM25	ZBN20001206.0400.0005-E36-6
EM26	ZBN20001206.0400.0005-E36-7
EM27	ZBN20001206.0400.0005-E36-8
EM28	ZBN20001206.0400.0005-E36-9
EM29	ZBN20001206.0400.0005-E41-10
EM30	ZBN20001206.0400.0005-E36-11
EM31	ZBN20001206.0400.0005-E36-12
EM32	ZBN20001206.0400.0005-E36-13
EM33	ZBN20001206.0400.0005-E36-14
EM34	ZBN20001206.0400.0005-E36-15
EM35	ZBN20001206.0400.0005-E36-16
EM36	ZBN20001206.0400.0005-E36-17
EM37	ZBN20001206.0400.0005-E36-18
EM38	ZBN20001206.0400.0005-E36-19
EM39	ZBN20001206.0400.0005-E1-20
EM40	ZBN20001206.0400.0005-E36-21
EM41	ZBN20001206.0400.0005-E43-22
EM42	ZBN20001206.0400.0005-E2-23
EM43	ZBN20001206.0400.0005-E3-24
EM44	ZBN20001206.0400.0005-E4-25
EM45	ZBN20001206.0400.0005-E3-26
EM46	ZBN20001206.0400.0005-E5-27
EM47	ZBN20001206.0400.0005-E6-28
EM48	ZBN20001206.0400.0005-E5-29
EM49	ZBN20001206.0400.0005-E1-30
EM50	ZBN20001206.0400.0005-E3-31
EM51	ZBN20001206.0400.0005-E7-32
EM52	ZBN20001206.0400.0005-E8-33
EM53	ZBN20001206.0400.0005-E8-34
EM54	ZBN20001206.0400.0005-E2-35
EM55	ZBN20001206.0400.0005-E3-36
EM56	ZBN20001206.0400.0005-E3-37
EM57	ZBN20001206.0400.0005-E9-38
EM58	ZBN20001206.0400.0005-E8-39
EM59	ZBN20001206.0400.0005-E10-40
EM60	ZBN20001206.0400.0005-E11-41
EM61	ZBN20001206.0400.0005-E10-42
EM62	ZBN20001206.0400.0005-E12-43
EM63	ZBN20001206.0400.0005-E13-44
EM64	ZBN20001206.0400.0005-E14-45
EM65	ZBN20001206.0400.0005-E15-46
EM66	ZBN20001206.0400.0005-E16-47
EM1	ZBN20001206.0400.0005-E29-48
EM67	ZBN20001206.0400.0005-E17-49
EM68	ZBN20001206.0400.0005-E17-50
EM69	ZBN20001206.0400.0005-E18-51
EM70	ZBN20001206.0400.0005-E16-52
EM71	ZBN20001206.0400.0005-E35-53
EM72	ZBN20001206.0400.0005-E12-54
EM86	ZBN20001206.0400.0005-E20-55
EM73	ZBN20001206.0400.0005-E10-56
EM74	ZBN20001206.0400.0005-E10-57
EM75	ZBN20001206.0400.0005-E19-58
EM76	ZBN20001206.0400.0005-E10-59
EM77	ZBN20001206.0400.0005-E12-60
EM78	ZBN20001206.0400.0005-E13-61
EM79	ZBN20001206.0400.0005-E13-62
EM80	ZBN20001206.0400.0005-E3-63
EM81	ZBN20001206.0400.0005-E10-64
EM82	ZBN20001206.0400.0005-E10-65
EM83	ZBN20001206.0400.0005-E10-66
EM84	ZBN20001206.0400.0005-E10-67
EM85	ZBN20001206.0400.0005-E13-68
EM87	ZBN20001206.0400.0005-E21-69
EM88	ZBN20001206.0400.0005-E16-70
EM89	ZBN20001206.0400.0005-E16-71
EM90	ZBN20001206.0400.0005-E16-72
EM91	ZBN20001206.0400.0005-E16-73
EM92	ZBN20001206.0400.0005-E43-74
EM93	ZBN20001206.0400.0005-E22-75
EM94	ZBN20001206.0400.0005-E23-76
EM95	ZBN20001206.0400.0005-E24-77
EM96	ZBN20001206.0400.0005-E40-78
EM97	ZBN20001206.0400.0005-E2-79
EM98	ZBN20001206.0400.0005-E10-80
EM99	ZBN20001206.0400.0005-E40-81
EM100	ZBN20001206.0400.0005-E40-82
EM101	ZBN20001206.0400.0005-E37-83
