CE10	XIN20001125.0800.0032-CE1
CE11	XIN20001125.0800.0032-CE2
CE12	XIN20001125.0800.0032-CE3
CE13	XIN20001125.0800.0032-CE4
CE14	XIN20001125.0800.0032-CE5
CE15	XIN20001125.0800.0032-CE6
CE16	XIN20001125.0800.0032-CE7
CE17	XIN20001125.0800.0032-CE8
CE18	XIN20001125.0800.0032-CE9
CE19	XIN20001125.0800.0032-CE10
CE20	XIN20001125.0800.0032-CE11
CE21	XIN20001125.0800.0032-CE12
CE22	XIN20001125.0800.0032-CE13
CE23	XIN20001125.0800.0032-CE14
CE24	XIN20001125.0800.0032-CE15
CE2	XIN20001125.0800.0032-CE16
CE3	XIN20001125.0800.0032-CE17
CE4	XIN20001125.0800.0032-CE18
CE5	XIN20001125.0800.0032-CE19
CE6	XIN20001125.0800.0032-CE20
CE7	XIN20001125.0800.0032-CE21
CE8	XIN20001125.0800.0032-CE22
CE9	XIN20001125.0800.0032-CE23
E10	XIN20001125.0800.0032-E1
E11	XIN20001125.0800.0032-E2
E12	XIN20001125.0800.0032-E3
E13	XIN20001125.0800.0032-E4
E14	XIN20001125.0800.0032-E5
E15	XIN20001125.0800.0032-E6
E16	XIN20001125.0800.0032-E7
E17	XIN20001125.0800.0032-E8
E18	XIN20001125.0800.0032-E9
E19	XIN20001125.0800.0032-E10
E20	XIN20001125.0800.0032-E11
E21	XIN20001125.0800.0032-E12
E22	XIN20001125.0800.0032-E13
E23	XIN20001125.0800.0032-E14
E24	XIN20001125.0800.0032-E15
E25	XIN20001125.0800.0032-E16
E26	XIN20001125.0800.0032-E17
E2	XIN20001125.0800.0032-E18
E3	XIN20001125.0800.0032-E19
E4	XIN20001125.0800.0032-E20
E5	XIN20001125.0800.0032-E21
E6	XIN20001125.0800.0032-E22
E7	XIN20001125.0800.0032-E23
E8	XIN20001125.0800.0032-E24
E9	XIN20001125.0800.0032-E25
EM13	XIN20001125.0800.0032-E2-1
EM14	XIN20001125.0800.0032-E3-2
EM15	XIN20001125.0800.0032-E4-3
EM16	XIN20001125.0800.0032-E5-4
EM17	XIN20001125.0800.0032-E6-5
EM18	XIN20001125.0800.0032-E4-6
EM19	XIN20001125.0800.0032-E7-7
EM20	XIN20001125.0800.0032-E19-8
EM21	XIN20001125.0800.0032-E21-9
EM22	XIN20001125.0800.0032-E4-10
EM23	XIN20001125.0800.0032-E21-11
EM24	XIN20001125.0800.0032-E21-12
EM25	XIN20001125.0800.0032-E8-13
EM26	XIN20001125.0800.0032-E19-14
EM27	XIN20001125.0800.0032-E21-15
EM28	XIN20001125.0800.0032-E21-16
EM29	XIN20001125.0800.0032-E9-17
EM30	XIN20001125.0800.0032-E4-18
EM31	XIN20001125.0800.0032-E21-19
EM32	XIN20001125.0800.0032-E19-20
EM33	XIN20001125.0800.0032-E10-21
EM34	XIN20001125.0800.0032-E21-22
EM35	XIN20001125.0800.0032-E11-23
EM36	XIN20001125.0800.0032-E19-24
EM37	XIN20001125.0800.0032-E21-25
EM38	XIN20001125.0800.0032-E12-26
EM39	XIN20001125.0800.0032-E13-27
EM40	XIN20001125.0800.0032-E14-28
EM41	XIN20001125.0800.0032-E15-29
EM42	XIN20001125.0800.0032-E16-30
EM43	XIN20001125.0800.0032-E17-31
EM44	XIN20001125.0800.0032-E17-32
EM2	XIN20001125.0800.0032-E18-33
EM3	XIN20001125.0800.0032-E19-34
EM4	XIN20001125.0800.0032-E20-35
EM5	XIN20001125.0800.0032-E20-36
EM6	XIN20001125.0800.0032-E21-37
EM7	XIN20001125.0800.0032-E19-38
EM8	XIN20001125.0800.0032-E22-39
EM9	XIN20001125.0800.0032-E23-40
EM10	XIN20001125.0800.0032-E24-41
EM12	XIN20001125.0800.0032-E25-42
EM11	XIN20001125.0800.0032-E1-43
R1	XIN20001125.0800.0032-R1
R2	XIN20001125.0800.0032-R2
R3	XIN20001125.0800.0032-R3
R4	XIN20001125.0800.0032-R4
R5	XIN20001125.0800.0032-R5
R6	XIN20001125.0800.0032-R6
R7	XIN20001125.0800.0032-R7
R8	XIN20001125.0800.0032-R8
R9	XIN20001125.0800.0032-R9
R10	XIN20001125.0800.0032-R10
R11	XIN20001125.0800.0032-R11
R12	XIN20001125.0800.0032-R12
R13	XIN20001125.0800.0032-R13
