CE10	XIN20001229.1400.0101-CE1
CE1	XIN20001229.1400.0101-CE2
CE2	XIN20001229.1400.0101-CE3
CE3	XIN20001229.1400.0101-CE4
CE4	XIN20001229.1400.0101-CE5
CE5	XIN20001229.1400.0101-CE6
CE6	XIN20001229.1400.0101-CE7
CE7	XIN20001229.1400.0101-CE8
CE8	XIN20001229.1400.0101-CE9
CE9	XIN20001229.1400.0101-CE10
E13	XIN20001229.1400.0101-E1
E14	XIN20001229.1400.0101-E2
E15	XIN20001229.1400.0101-E3
E1	XIN20001229.1400.0101-E4
E2	XIN20001229.1400.0101-E5
E3	XIN20001229.1400.0101-E6
E4	XIN20001229.1400.0101-E7
E5	XIN20001229.1400.0101-E8
E6	XIN20001229.1400.0101-E9
E7	XIN20001229.1400.0101-E10
E8	XIN20001229.1400.0101-E11
E9	XIN20001229.1400.0101-E12
E10	XIN20001229.1400.0101-E13
E11	XIN20001229.1400.0101-E14
E12	XIN20001229.1400.0101-E15
EM1	XIN20001229.1400.0101-E4-1
EM20	XIN20001229.1400.0101-E10-2
EM21	XIN20001229.1400.0101-E1-3
EM22	XIN20001229.1400.0101-E12-4
EM23	XIN20001229.1400.0101-E12-5
EM24	XIN20001229.1400.0101-E6-6
EM25	XIN20001229.1400.0101-E9-7
EM26	XIN20001229.1400.0101-E9-8
EM27	XIN20001229.1400.0101-E6-9
EM28	XIN20001229.1400.0101-E6-10
EM29	XIN20001229.1400.0101-E10-11
EM30	XIN20001229.1400.0101-E12-12
EM31	XIN20001229.1400.0101-E12-13
EM32	XIN20001229.1400.0101-E9-14
EM33	XIN20001229.1400.0101-E12-15
EM34	XIN20001229.1400.0101-E2-16
EM35	XIN20001229.1400.0101-E6-17
EM36	XIN20001229.1400.0101-E10-18
EM37	XIN20001229.1400.0101-E12-19
EM38	XIN20001229.1400.0101-E9-20
EM39	XIN20001229.1400.0101-E12-21
EM40	XIN20001229.1400.0101-E12-22
EM41	XIN20001229.1400.0101-E10-23
EM42	XIN20001229.1400.0101-E6-24
EM43	XIN20001229.1400.0101-E6-25
EM44	XIN20001229.1400.0101-E3-26
EM45	XIN20001229.1400.0101-E8-27
EM46	XIN20001229.1400.0101-E9-28
EM47	XIN20001229.1400.0101-E5-29
EM2	XIN20001229.1400.0101-E5-30
EM3	XIN20001229.1400.0101-E6-31
EM4	XIN20001229.1400.0101-E6-32
EM5	XIN20001229.1400.0101-E7-33
EM6	XIN20001229.1400.0101-E8-34
EM7	XIN20001229.1400.0101-E9-35
EM8	XIN20001229.1400.0101-E10-36
EM9	XIN20001229.1400.0101-E11-37
EM10	XIN20001229.1400.0101-E12-38
EM11	XIN20001229.1400.0101-E12-39
EM13	XIN20001229.1400.0101-E10-40
EM14	XIN20001229.1400.0101-E13-41
EM15	XIN20001229.1400.0101-E14-42
EM16	XIN20001229.1400.0101-E12-43
EM17	XIN20001229.1400.0101-E15-44
EM18	XIN20001229.1400.0101-E10-45
EM19	XIN20001229.1400.0101-E10-46
R1	XIN20001229.1400.0101-R1
R2	XIN20001229.1400.0101-R2
R4	XIN20001229.1400.0101-R3
R7	XIN20001229.1400.0101-R4
R9	XIN20001229.1400.0101-R5
R10	XIN20001229.1400.0101-R6
R11	XIN20001229.1400.0101-R7
R12	XIN20001229.1400.0101-R8
R13	XIN20001229.1400.0101-R9
R14	XIN20001229.1400.0101-R10
RM1	XIN20001229.1400.0101-R1-1
RM2	XIN20001229.1400.0101-R2-1
RM4	XIN20001229.1400.0101-R3-1
RM7	XIN20001229.1400.0101-R4-1
RM9	XIN20001229.1400.0101-R5-1
RM10	XIN20001229.1400.0101-R6-1
RM11	XIN20001229.1400.0101-R7-1
RM12	XIN20001229.1400.0101-R8-1
RM13	XIN20001229.1400.0101-R3-2
RM14	XIN20001229.1400.0101-R10-1
V1	XIN20001229.1400.0101-EV1
V2	XIN20001229.1400.0101-EV2
VM1	XIN20001229.1400.0101-EV1-1
VM2	XIN20001229.1400.0101-EV1-2
VM3	XIN20001229.1400.0101-EV2-1
VM4	XIN20001229.1400.0101-EV2-2
Q1	XIN20001229.1400.0101-T1
Q2	XIN20001229.1400.0101-T2
Q3	XIN20001229.1400.0101-V1
Q6	XIN20001229.1400.0101-T3
Q7	XIN20001229.1400.0101-T4
Q8	XIN20001229.1400.0101-T5
Q9	XIN20001229.1400.0101-T6
Q5	XIN20001229.1400.0101-V2
QM3	XIN20001229.1400.0101-V1-1
QM5	XIN20001229.1400.0101-V2-1
