CE10	XIN20001203.1400.0063-CE1
CE11	XIN20001203.1400.0063-CE2
CE12	XIN20001203.1400.0063-CE3
CE13	XIN20001203.1400.0063-CE4
CE14	XIN20001203.1400.0063-CE5
CE15	XIN20001203.1400.0063-CE6
CE16	XIN20001203.1400.0063-CE7
CE18	XIN20001203.1400.0063-CE8
CE19	XIN20001203.1400.0063-CE9
CE20	XIN20001203.1400.0063-CE10
CE1	XIN20001203.1400.0063-CE11
CE2	XIN20001203.1400.0063-CE12
CE3	XIN20001203.1400.0063-CE13
CE4	XIN20001203.1400.0063-CE14
CE5	XIN20001203.1400.0063-CE15
CE6	XIN20001203.1400.0063-CE16
CE7	XIN20001203.1400.0063-CE17
CE8	XIN20001203.1400.0063-CE18
CE9	XIN20001203.1400.0063-CE19
E12	XIN20001203.1400.0063-E1
E13	XIN20001203.1400.0063-E2
E14	XIN20001203.1400.0063-E3
E15	XIN20001203.1400.0063-E4
E16	XIN20001203.1400.0063-E5
E17	XIN20001203.1400.0063-E6
E18	XIN20001203.1400.0063-E7
E19	XIN20001203.1400.0063-E8
E20	XIN20001203.1400.0063-E9
E22	XIN20001203.1400.0063-E10
E23	XIN20001203.1400.0063-E11
E1	XIN20001203.1400.0063-E12
E24	XIN20001203.1400.0063-E13
E25	XIN20001203.1400.0063-E14
E2	XIN20001203.1400.0063-E15
E3	XIN20001203.1400.0063-E16
E4	XIN20001203.1400.0063-E17
E5	XIN20001203.1400.0063-E18
E6	XIN20001203.1400.0063-E19
E7	XIN20001203.1400.0063-E20
E8	XIN20001203.1400.0063-E21
E9	XIN20001203.1400.0063-E22
E10	XIN20001203.1400.0063-E23
E11	XIN20001203.1400.0063-E24
EM1	XIN20001203.1400.0063-E12-1
EM21	XIN20001203.1400.0063-E19-2
EM22	XIN20001203.1400.0063-E1-3
EM23	XIN20001203.1400.0063-E2-4
EM24	XIN20001203.1400.0063-E1-5
EM25	XIN20001203.1400.0063-E18-6
EM26	XIN20001203.1400.0063-E24-7
EM27	XIN20001203.1400.0063-E24-8
EM28	XIN20001203.1400.0063-E19-9
EM29	XIN20001203.1400.0063-E19-10
EM30	XIN20001203.1400.0063-E1-11
EM31	XIN20001203.1400.0063-E23-12
EM32	XIN20001203.1400.0063-E24-13
