CE10	XIN20001003.0200.0013-CE1
CE12	XIN20001003.0200.0013-CE2
CE13	XIN20001003.0200.0013-CE3
CE14	XIN20001003.0200.0013-CE4
CE15	XIN20001003.0200.0013-CE5
CE17	XIN20001003.0200.0013-CE6
CE18	XIN20001003.0200.0013-CE7
CE19	XIN20001003.0200.0013-CE8
CE20	XIN20001003.0200.0013-CE9
CE21	XIN20001003.0200.0013-CE10
CE1	XIN20001003.0200.0013-CE11
CE2	XIN20001003.0200.0013-CE12
CE3	XIN20001003.0200.0013-CE13
CE4	XIN20001003.0200.0013-CE14
CE5	XIN20001003.0200.0013-CE15
CE6	XIN20001003.0200.0013-CE16
CE7	XIN20001003.0200.0013-CE17
CE8	XIN20001003.0200.0013-CE18
CE9	XIN20001003.0200.0013-CE19
E14	XIN20001003.0200.0013-E1
E16	XIN20001003.0200.0013-E2
E17	XIN20001003.0200.0013-E3
E18	XIN20001003.0200.0013-E4
E19	XIN20001003.0200.0013-E5
E21	XIN20001003.0200.0013-E6
E22	XIN20001003.0200.0013-E7
E23	XIN20001003.0200.0013-E8
E24	XIN20001003.0200.0013-E9
E25	XIN20001003.0200.0013-E10
E1	XIN20001003.0200.0013-E11
E2	XIN20001003.0200.0013-E12
E3	XIN20001003.0200.0013-E13
E4	XIN20001003.0200.0013-E14
E5	XIN20001003.0200.0013-E15
E6	XIN20001003.0200.0013-E16
E7	XIN20001003.0200.0013-E17
E8	XIN20001003.0200.0013-E18
E9	XIN20001003.0200.0013-E19
E10	XIN20001003.0200.0013-E20
E11	XIN20001003.0200.0013-E21
E12	XIN20001003.0200.0013-E22
E13	XIN20001003.0200.0013-E23
EM1	XIN20001003.0200.0013-E11-1
EM20	XIN20001003.0200.0013-E17-2
EM23	XIN20001003.0200.0013-E2-3
EM24	XIN20001003.0200.0013-E2-4
EM25	XIN20001003.0200.0013-E19-5
EM26	XIN20001003.0200.0013-E3-6
EM27	XIN20001003.0200.0013-E17-7
EM28	XIN20001003.0200.0013-E4-8
EM29	XIN20001003.0200.0013-E5-9
EM30	XIN20001003.0200.0013-E19-10
EM32	XIN20001003.0200.0013-E6-11
EM33	XIN20001003.0200.0013-E7-12
EM34	XIN20001003.0200.0013-E8-13
EM35	XIN20001003.0200.0013-E9-14
EM36	XIN20001003.0200.0013-E17-15
EM37	XIN20001003.0200.0013-E10-16
EM2	XIN20001003.0200.0013-E12-17
EM3	XIN20001003.0200.0013-E13-18
EM4	XIN20001003.0200.0013-E14-19
EM5	XIN20001003.0200.0013-E13-20
EM6	XIN20001003.0200.0013-E15-21
EM7	XIN20001003.0200.0013-E16-22
EM8	XIN20001003.0200.0013-E17-23
EM9	XIN20001003.0200.0013-E18-24
EM10	XIN20001003.0200.0013-E19-25
EM11	XIN20001003.0200.0013-E19-26
EM12	XIN20001003.0200.0013-E20-27
EM13	XIN20001003.0200.0013-E21-28
EM14	XIN20001003.0200.0013-E17-29
EM15	XIN20001003.0200.0013-E22-30
EM16	XIN20001003.0200.0013-E23-31
EM17	XIN20001003.0200.0013-E22-32
EM18	XIN20001003.0200.0013-E19-33
EM19	XIN20001003.0200.0013-E1-34
R2	XIN20001003.0200.0013-R1
R3	XIN20001003.0200.0013-R2
R4	XIN20001003.0200.0013-R3
R5	XIN20001003.0200.0013-R4
R6	XIN20001003.0200.0013-R5
R7	XIN20001003.0200.0013-R6
R8	XIN20001003.0200.0013-R7
R9	XIN20001003.0200.0013-R8
R11	XIN20001003.0200.0013-R9
R12	XIN20001003.0200.0013-R10
RM2	XIN20001003.0200.0013-R1-1
RM3	XIN20001003.0200.0013-R2-1
RM4	XIN20001003.0200.0013-R3-1
RM5	XIN20001003.0200.0013-R4-1
RM6	XIN20001003.0200.0013-R5-1
RM7	XIN20001003.0200.0013-R6-1
RM8	XIN20001003.0200.0013-R7-1
RM9	XIN20001003.0200.0013-R8-1
RM11	XIN20001003.0200.0013-R9-1
RM12	XIN20001003.0200.0013-R10-1
V1	XIN20001003.0200.0013-EV1
V2	XIN20001003.0200.0013-EV2
V3	XIN20001003.0200.0013-EV3
V4	XIN20001003.0200.0013-EV4
V5	XIN20001003.0200.0013-EV5
VM1	XIN20001003.0200.0013-EV1-1
VM2	XIN20001003.0200.0013-EV2-1
VM3	XIN20001003.0200.0013-EV1-2
VM4	XIN20001003.0200.0013-EV3-1
VM5	XIN20001003.0200.0013-EV4-1
VM6	XIN20001003.0200.0013-EV5-1
Q1	XIN20001003.0200.0013-T1
Q2	XIN20001003.0200.0013-T2
Q3	XIN20001003.0200.0013-T3
Q4	XIN20001003.0200.0013-T4
Q5	XIN20001003.0200.0013-T5
Q6	XIN20001003.0200.0013-T6
Q7	XIN20001003.0200.0013-T7
Q8	XIN20001003.0200.0013-T8
Q9	XIN20001003.0200.0013-T9
