CE9	rec.arts.sf.written.robert-jordan_20050208.1350-CE1
CE10	rec.arts.sf.written.robert-jordan_20050208.1350-CE2
CE11	rec.arts.sf.written.robert-jordan_20050208.1350-CE3
CE12	rec.arts.sf.written.robert-jordan_20050208.1350-CE4
CE13	rec.arts.sf.written.robert-jordan_20050208.1350-CE5
CE14	rec.arts.sf.written.robert-jordan_20050208.1350-CE6
CE15	rec.arts.sf.written.robert-jordan_20050208.1350-CE7
CE16	rec.arts.sf.written.robert-jordan_20050208.1350-CE8
CE17	rec.arts.sf.written.robert-jordan_20050208.1350-CE9
CE18	rec.arts.sf.written.robert-jordan_20050208.1350-CE10
CE19	rec.arts.sf.written.robert-jordan_20050208.1350-CE11
CE20	rec.arts.sf.written.robert-jordan_20050208.1350-CE12
CE21	rec.arts.sf.written.robert-jordan_20050208.1350-CE13
CE22	rec.arts.sf.written.robert-jordan_20050208.1350-CE14
CE23	rec.arts.sf.written.robert-jordan_20050208.1350-CE15
CE24	rec.arts.sf.written.robert-jordan_20050208.1350-CE16
CE25	rec.arts.sf.written.robert-jordan_20050208.1350-CE17
CE26	rec.arts.sf.written.robert-jordan_20050208.1350-CE18
CE28	rec.arts.sf.written.robert-jordan_20050208.1350-CE19
CE29	rec.arts.sf.written.robert-jordan_20050208.1350-CE20
CE1	rec.arts.sf.written.robert-jordan_20050208.1350-CE21
CE2	rec.arts.sf.written.robert-jordan_20050208.1350-CE22
CE3	rec.arts.sf.written.robert-jordan_20050208.1350-CE23
CE4	rec.arts.sf.written.robert-jordan_20050208.1350-CE24
CE5	rec.arts.sf.written.robert-jordan_20050208.1350-CE25
CE6	rec.arts.sf.written.robert-jordan_20050208.1350-CE26
CE7	rec.arts.sf.written.robert-jordan_20050208.1350-CE27
CE8	rec.arts.sf.written.robert-jordan_20050208.1350-CE28
E11	rec.arts.sf.written.robert-jordan_20050208.1350-E1
E12	rec.arts.sf.written.robert-jordan_20050208.1350-E2
E13	rec.arts.sf.written.robert-jordan_20050208.1350-E3
E14	rec.arts.sf.written.robert-jordan_20050208.1350-E4
E15	rec.arts.sf.written.robert-jordan_20050208.1350-E5
E16	rec.arts.sf.written.robert-jordan_20050208.1350-E6
E17	rec.arts.sf.written.robert-jordan_20050208.1350-E7
E18	rec.arts.sf.written.robert-jordan_20050208.1350-E8
E19	rec.arts.sf.written.robert-jordan_20050208.1350-E9
E20	rec.arts.sf.written.robert-jordan_20050208.1350-E10
E21	rec.arts.sf.written.robert-jordan_20050208.1350-E11
E22	rec.arts.sf.written.robert-jordan_20050208.1350-E12
E23	rec.arts.sf.written.robert-jordan_20050208.1350-E13
