CE1	MARKETVIEW_20050228.2211-CE1
CE2	MARKETVIEW_20050228.2211-CE2
CE3	MARKETVIEW_20050228.2211-CE3
CE4	MARKETVIEW_20050228.2211-CE4
CE5	MARKETVIEW_20050228.2211-CE5
CE6	MARKETVIEW_20050228.2211-CE6
CE7	MARKETVIEW_20050228.2211-CE7
CE8	MARKETVIEW_20050228.2211-CE8
CE9	MARKETVIEW_20050228.2211-CE9
CE10	MARKETVIEW_20050228.2211-CE10
E11	MARKETVIEW_20050228.2211-E1
E1	MARKETVIEW_20050228.2211-E2
E2	MARKETVIEW_20050228.2211-E3
E3	MARKETVIEW_20050228.2211-E4
E4	MARKETVIEW_20050228.2211-E5
E5	MARKETVIEW_20050228.2211-E6
E6	MARKETVIEW_20050228.2211-E7
E7	MARKETVIEW_20050228.2211-E8
E8	MARKETVIEW_20050228.2211-E9
E9	MARKETVIEW_20050228.2211-E10
E10	MARKETVIEW_20050228.2211-E11
EM1	MARKETVIEW_20050228.2211-E2-1
EM21	MARKETVIEW_20050228.2211-E1-2
EM22	MARKETVIEW_20050228.2211-E11-3
EM23	MARKETVIEW_20050228.2211-E3-4
EM24	MARKETVIEW_20050228.2211-E6-5
EM25	MARKETVIEW_20050228.2211-E6-6
EM26	MARKETVIEW_20050228.2211-E3-7
EM27	MARKETVIEW_20050228.2211-E6-8
EM28	MARKETVIEW_20050228.2211-E11-9
EM29	MARKETVIEW_20050228.2211-E3-10
EM30	MARKETVIEW_20050228.2211-E3-11
EM2	MARKETVIEW_20050228.2211-E3-12
EM3	MARKETVIEW_20050228.2211-E4-13
EM4	MARKETVIEW_20050228.2211-E5-14
EM5	MARKETVIEW_20050228.2211-E3-15
EM31	MARKETVIEW_20050228.2211-E7-16
EM7	MARKETVIEW_20050228.2211-E6-17
EM8	MARKETVIEW_20050228.2211-E7-18
EM9	MARKETVIEW_20050228.2211-E3-19
EM10	MARKETVIEW_20050228.2211-E6-20
EM11	MARKETVIEW_20050228.2211-E3-21
EM12	MARKETVIEW_20050228.2211-E8-22
EM13	MARKETVIEW_20050228.2211-E9-23
EM14	MARKETVIEW_20050228.2211-E9-24
EM15	MARKETVIEW_20050228.2211-E3-25
EM16	MARKETVIEW_20050228.2211-E3-26
EM17	MARKETVIEW_20050228.2211-E10-27
EM18	MARKETVIEW_20050228.2211-E3-28
EM19	MARKETVIEW_20050228.2211-E6-29
EM20	MARKETVIEW_20050228.2211-E11-30
R1	MARKETVIEW_20050228.2211-R1
RM1	MARKETVIEW_20050228.2211-R1-1
V1	MARKETVIEW_20050228.2211-EV1
V2	MARKETVIEW_20050228.2211-EV2
V3	MARKETVIEW_20050228.2211-EV3
V4	MARKETVIEW_20050228.2211-EV4
V5	MARKETVIEW_20050228.2211-EV5
VM1	MARKETVIEW_20050228.2211-EV1-1
VM2	MARKETVIEW_20050228.2211-EV1-2
VM3	MARKETVIEW_20050228.2211-EV2-1
VM4	MARKETVIEW_20050228.2211-EV2-2
VM5	MARKETVIEW_20050228.2211-EV3-1
VM6	MARKETVIEW_20050228.2211-EV4-1
VM7	MARKETVIEW_20050228.2211-EV5-1
VM8	MARKETVIEW_20050228.2211-EV4-2
Q1	MARKETVIEW_20050228.2211-T1
Q2	MARKETVIEW_20050228.2211-T2
Q3	MARKETVIEW_20050228.2211-T3
Q4	MARKETVIEW_20050228.2211-T4
