CE12	MARKBACKER_20050105.1632-CE1
CE13	MARKBACKER_20050105.1632-CE2
CE14	MARKBACKER_20050105.1632-CE3
CE15	MARKBACKER_20050105.1632-CE4
CE16	MARKBACKER_20050105.1632-CE5
CE17	MARKBACKER_20050105.1632-CE6
CE18	MARKBACKER_20050105.1632-CE7
CE19	MARKBACKER_20050105.1632-CE8
CE20	MARKBACKER_20050105.1632-CE9
CE21	MARKBACKER_20050105.1632-CE10
CE22	MARKBACKER_20050105.1632-CE11
CE23	MARKBACKER_20050105.1632-CE12
CE24	MARKBACKER_20050105.1632-CE13
CE25	MARKBACKER_20050105.1632-CE14
CE26	MARKBACKER_20050105.1632-CE15
CE28	MARKBACKER_20050105.1632-CE16
CE29	MARKBACKER_20050105.1632-CE17
CE30	MARKBACKER_20050105.1632-CE18
CE31	MARKBACKER_20050105.1632-CE19
CE32	MARKBACKER_20050105.1632-CE20
CE33	MARKBACKER_20050105.1632-CE21
CE34	MARKBACKER_20050105.1632-CE22
CE35	MARKBACKER_20050105.1632-CE23
CE36	MARKBACKER_20050105.1632-CE24
CE37	MARKBACKER_20050105.1632-CE25
CE1	MARKBACKER_20050105.1632-CE26
CE2	MARKBACKER_20050105.1632-CE27
CE3	MARKBACKER_20050105.1632-CE28
CE4	MARKBACKER_20050105.1632-CE29
CE5	MARKBACKER_20050105.1632-CE30
CE6	MARKBACKER_20050105.1632-CE31
CE9	MARKBACKER_20050105.1632-CE32
CE11	MARKBACKER_20050105.1632-CE33
E16	MARKBACKER_20050105.1632-E1
E17	MARKBACKER_20050105.1632-E2
E18	MARKBACKER_20050105.1632-E3
E19	MARKBACKER_20050105.1632-E4
E20	MARKBACKER_20050105.1632-E5
E21	MARKBACKER_20050105.1632-E6
E22	MARKBACKER_20050105.1632-E7
E24	MARKBACKER_20050105.1632-E8
E25	MARKBACKER_20050105.1632-E9
E27	MARKBACKER_20050105.1632-E10
E28	MARKBACKER_20050105.1632-E11
E29	MARKBACKER_20050105.1632-E12
E30	MARKBACKER_20050105.1632-E13
E31	MARKBACKER_20050105.1632-E14
E33	MARKBACKER_20050105.1632-E15
E34	MARKBACKER_20050105.1632-E16
E36	MARKBACKER_20050105.1632-E17
E37	MARKBACKER_20050105.1632-E18
E39	MARKBACKER_20050105.1632-E19
E1	MARKBACKER_20050105.1632-E20
E40	MARKBACKER_20050105.1632-E21
E42	MARKBACKER_20050105.1632-E22
E43	MARKBACKER_20050105.1632-E23
E45	MARKBACKER_20050105.1632-E24
E46	MARKBACKER_20050105.1632-E25
E47	MARKBACKER_20050105.1632-E26
E48	MARKBACKER_20050105.1632-E27
E49	MARKBACKER_20050105.1632-E28
E51	MARKBACKER_20050105.1632-E29
E52	MARKBACKER_20050105.1632-E30
E53	MARKBACKER_20050105.1632-E31
E2	MARKBACKER_20050105.1632-E32
E4	MARKBACKER_20050105.1632-E33
E5	MARKBACKER_20050105.1632-E34
E6	MARKBACKER_20050105.1632-E35
E7	MARKBACKER_20050105.1632-E36
E10	MARKBACKER_20050105.1632-E37
E11	MARKBACKER_20050105.1632-E38
E12	MARKBACKER_20050105.1632-E39
E15	MARKBACKER_20050105.1632-E40
EM1	MARKBACKER_20050105.1632-E20-1
EM18	MARKBACKER_20050105.1632-E2-2
EM19	MARKBACKER_20050105.1632-E3-3
EM20	MARKBACKER_20050105.1632-E2-4
EM21	MARKBACKER_20050105.1632-E4-5
EM22	MARKBACKER_20050105.1632-E6-6
EM23	MARKBACKER_20050105.1632-E7-7
EM24	MARKBACKER_20050105.1632-E5-8
EM25	MARKBACKER_20050105.1632-E5-9
EM26	MARKBACKER_20050105.1632-E5-10
EM28	MARKBACKER_20050105.1632-E8-11
EM29	MARKBACKER_20050105.1632-E2-12
EM30	MARKBACKER_20050105.1632-E37-13
EM31	MARKBACKER_20050105.1632-E1-14
EM32	MARKBACKER_20050105.1632-E2-15
EM33	MARKBACKER_20050105.1632-E9-16
EM35	MARKBACKER_20050105.1632-E10-17
EM36	MARKBACKER_20050105.1632-E40-18
EM37	MARKBACKER_20050105.1632-E37-19
EM38	MARKBACKER_20050105.1632-E1-20
EM39	MARKBACKER_20050105.1632-E11-21
EM40	MARKBACKER_20050105.1632-E12-22
EM41	MARKBACKER_20050105.1632-E13-23
EM42	MARKBACKER_20050105.1632-E14-24
EM44	MARKBACKER_20050105.1632-E1-25
EM45	MARKBACKER_20050105.1632-E15-26
EM46	MARKBACKER_20050105.1632-E1-27
EM47	MARKBACKER_20050105.1632-E16-28
EM48	MARKBACKER_20050105.1632-E37-29
EM77	MARKBACKER_20050105.1632-E40-30
EM50	MARKBACKER_20050105.1632-E37-31
EM52	MARKBACKER_20050105.1632-E17-32
EM53	MARKBACKER_20050105.1632-E37-33
EM54	MARKBACKER_20050105.1632-E18-34
EM55	MARKBACKER_20050105.1632-E19-35
EM56	MARKBACKER_20050105.1632-E21-36
EM57	MARKBACKER_20050105.1632-E22-37
EM58	MARKBACKER_20050105.1632-E21-38
EM59	MARKBACKER_20050105.1632-E18-39
EM60	MARKBACKER_20050105.1632-E23-40
EM61	MARKBACKER_20050105.1632-E37-41
EM63	MARKBACKER_20050105.1632-E24-42
EM64	MARKBACKER_20050105.1632-E40-43
EM65	MARKBACKER_20050105.1632-E24-44
EM68	MARKBACKER_20050105.1632-E25-45
EM69	MARKBACKER_20050105.1632-E5-46
EM70	MARKBACKER_20050105.1632-E26-47
EM71	MARKBACKER_20050105.1632-E40-48
EM72	MARKBACKER_20050105.1632-E27-49
EM73	MARKBACKER_20050105.1632-E28-50
EM74	MARKBACKER_20050105.1632-E40-51
EM75	MARKBACKER_20050105.1632-E40-52
EM76	MARKBACKER_20050105.1632-E25-53
EM62	MARKBACKER_20050105.1632-E25-54
EM12	MARKBACKER_20050105.1632-E29-55
EM34	MARKBACKER_20050105.1632-E30-56
EM2	MARKBACKER_20050105.1632-E32-57
EM43	MARKBACKER_20050105.1632-E31-58
EM3	MARKBACKER_20050105.1632-E33-59
EM4	MARKBACKER_20050105.1632-E32-60
EM5	MARKBACKER_20050105.1632-E34-61
EM6	MARKBACKER_20050105.1632-E35-62
EM7	MARKBACKER_20050105.1632-E36-63
EM9	MARKBACKER_20050105.1632-E38-64
EM10	MARKBACKER_20050105.1632-E39-65
EM11	MARKBACKER_20050105.1632-E37-66
EM13	MARKBACKER_20050105.1632-E40-67
EM14	MARKBACKER_20050105.1632-E40-68
EM15	MARKBACKER_20050105.1632-E37-69
EM16	MARKBACKER_20050105.1632-E37-70
EM17	MARKBACKER_20050105.1632-E1-71
R13	MARKBACKER_20050105.1632-R1
R1	MARKBACKER_20050105.1632-R2
R2	MARKBACKER_20050105.1632-R3
R3	MARKBACKER_20050105.1632-R4
R5	MARKBACKER_20050105.1632-R5
R6	MARKBACKER_20050105.1632-R6
R8	MARKBACKER_20050105.1632-R7
R9	MARKBACKER_20050105.1632-R8
R10	MARKBACKER_20050105.1632-R9
R11	MARKBACKER_20050105.1632-R10
R12	MARKBACKER_20050105.1632-R11
RM12	MARKBACKER_20050105.1632-R1-1
RM1	MARKBACKER_20050105.1632-R2-1
RM2	MARKBACKER_20050105.1632-R3-1
RM3	MARKBACKER_20050105.1632-R4-1
RM5	MARKBACKER_20050105.1632-R5-1
RM6	MARKBACKER_20050105.1632-R6-1
RM4	MARKBACKER_20050105.1632-R7-1
RM8	MARKBACKER_20050105.1632-R8-1
RM9	MARKBACKER_20050105.1632-R9-1
RM10	MARKBACKER_20050105.1632-R10-1
RM11	MARKBACKER_20050105.1632-R11-1
V3	MARKBACKER_20050105.1632-EV1
V5	MARKBACKER_20050105.1632-EV2
V7	MARKBACKER_20050105.1632-EV3
V9	MARKBACKER_20050105.1632-EV4
V1	MARKBACKER_20050105.1632-EV5
V2	MARKBACKER_20050105.1632-EV6
VM5	MARKBACKER_20050105.1632-EV2-1
VM7	MARKBACKER_20050105.1632-EV3-1
VM6	MARKBACKER_20050105.1632-EV4-1
VM1	MARKBACKER_20050105.1632-EV5-1
VM2	MARKBACKER_20050105.1632-EV6-1
VM3	MARKBACKER_20050105.1632-EV1-1
Q1	MARKBACKER_20050105.1632-T1
Q2	MARKBACKER_20050105.1632-T2
Q3	MARKBACKER_20050105.1632-T3
Q4	MARKBACKER_20050105.1632-V1
Q5	MARKBACKER_20050105.1632-T4
Q6	MARKBACKER_20050105.1632-T5
Q7	MARKBACKER_20050105.1632-T6
Q8	MARKBACKER_20050105.1632-V2
Q9	MARKBACKER_20050105.1632-T7
QM4	MARKBACKER_20050105.1632-V1-1
QM8	MARKBACKER_20050105.1632-V2-1
