CE10	AGGRESSIVEVOICEDAILY_20041218.1004-CE1
CE12	AGGRESSIVEVOICEDAILY_20041218.1004-CE2
CE13	AGGRESSIVEVOICEDAILY_20041218.1004-CE3
CE14	AGGRESSIVEVOICEDAILY_20041218.1004-CE4
CE15	AGGRESSIVEVOICEDAILY_20041218.1004-CE5
CE16	AGGRESSIVEVOICEDAILY_20041218.1004-CE6
CE18	AGGRESSIVEVOICEDAILY_20041218.1004-CE7
CE19	AGGRESSIVEVOICEDAILY_20041218.1004-CE8
CE20	AGGRESSIVEVOICEDAILY_20041218.1004-CE9
CE21	AGGRESSIVEVOICEDAILY_20041218.1004-CE10
CE22	AGGRESSIVEVOICEDAILY_20041218.1004-CE11
CE23	AGGRESSIVEVOICEDAILY_20041218.1004-CE12
CE24	AGGRESSIVEVOICEDAILY_20041218.1004-CE13
CE25	AGGRESSIVEVOICEDAILY_20041218.1004-CE14
CE26	AGGRESSIVEVOICEDAILY_20041218.1004-CE15
CE1	AGGRESSIVEVOICEDAILY_20041218.1004-CE16
CE2	AGGRESSIVEVOICEDAILY_20041218.1004-CE17
CE3	AGGRESSIVEVOICEDAILY_20041218.1004-CE18
CE4	AGGRESSIVEVOICEDAILY_20041218.1004-CE19
CE5	AGGRESSIVEVOICEDAILY_20041218.1004-CE20
CE6	AGGRESSIVEVOICEDAILY_20041218.1004-CE21
CE8	AGGRESSIVEVOICEDAILY_20041218.1004-CE22
CE9	AGGRESSIVEVOICEDAILY_20041218.1004-CE23
E10	AGGRESSIVEVOICEDAILY_20041218.1004-E1
E12	AGGRESSIVEVOICEDAILY_20041218.1004-E2
E13	AGGRESSIVEVOICEDAILY_20041218.1004-E3
E14	AGGRESSIVEVOICEDAILY_20041218.1004-E4
E15	AGGRESSIVEVOICEDAILY_20041218.1004-E5
E16	AGGRESSIVEVOICEDAILY_20041218.1004-E6
E17	AGGRESSIVEVOICEDAILY_20041218.1004-E7
E18	AGGRESSIVEVOICEDAILY_20041218.1004-E8
