CE11	MARKBACKER_20041128.1641-CE1
CE12	MARKBACKER_20041128.1641-CE2
CE13	MARKBACKER_20041128.1641-CE3
CE14	MARKBACKER_20041128.1641-CE4
CE16	MARKBACKER_20041128.1641-CE5
CE17	MARKBACKER_20041128.1641-CE6
CE1	MARKBACKER_20041128.1641-CE7
CE2	MARKBACKER_20041128.1641-CE8
CE3	MARKBACKER_20041128.1641-CE9
CE4	MARKBACKER_20041128.1641-CE10
CE5	MARKBACKER_20041128.1641-CE11
CE6	MARKBACKER_20041128.1641-CE12
CE7	MARKBACKER_20041128.1641-CE13
CE8	MARKBACKER_20041128.1641-CE14
CE9	MARKBACKER_20041128.1641-CE15
CE10	MARKBACKER_20041128.1641-CE16
E14	MARKBACKER_20041128.1641-E1
E15	MARKBACKER_20041128.1641-E2
E16	MARKBACKER_20041128.1641-E3
E17	MARKBACKER_20041128.1641-E4
E20	MARKBACKER_20041128.1641-E5
E21	MARKBACKER_20041128.1641-E6
E22	MARKBACKER_20041128.1641-E7
E23	MARKBACKER_20041128.1641-E8
E1	MARKBACKER_20041128.1641-E9
E2	MARKBACKER_20041128.1641-E10
E3	MARKBACKER_20041128.1641-E11
E5	MARKBACKER_20041128.1641-E12
E6	MARKBACKER_20041128.1641-E13
E7	MARKBACKER_20041128.1641-E14
E8	MARKBACKER_20041128.1641-E15
E9	MARKBACKER_20041128.1641-E16
E10	MARKBACKER_20041128.1641-E17
E11	MARKBACKER_20041128.1641-E18
E12	MARKBACKER_20041128.1641-E19
EM1	MARKBACKER_20041128.1641-E9-1
EM20	MARKBACKER_20041128.1641-E1-2
EM21	MARKBACKER_20041128.1641-E2-3
EM22	MARKBACKER_20041128.1641-E17-4
EM23	MARKBACKER_20041128.1641-E16-5
EM24	MARKBACKER_20041128.1641-E3-6
EM25	MARKBACKER_20041128.1641-E4-7
EM26	MARKBACKER_20041128.1641-E16-8
EM28	MARKBACKER_20041128.1641-E16-9
EM29	MARKBACKER_20041128.1641-E9-10
EM27	MARKBACKER_20041128.1641-E2-11
EM30	MARKBACKER_20041128.1641-E9-12
EM31	MARKBACKER_20041128.1641-E9-13
EM32	MARKBACKER_20041128.1641-E9-14
EM33	MARKBACKER_20041128.1641-E9-15
EM34	MARKBACKER_20041128.1641-E9-16
EM35	MARKBACKER_20041128.1641-E10-17
EM36	MARKBACKER_20041128.1641-E5-18
EM37	MARKBACKER_20041128.1641-E6-19
EM38	MARKBACKER_20041128.1641-E4-20
EM39	MARKBACKER_20041128.1641-E7-21
EM40	MARKBACKER_20041128.1641-E8-22
EM2	MARKBACKER_20041128.1641-E10-23
EM3	MARKBACKER_20041128.1641-E10-24
EM4	MARKBACKER_20041128.1641-E9-25
EM41	MARKBACKER_20041128.1641-E16-26
EM6	MARKBACKER_20041128.1641-E11-27
EM7	MARKBACKER_20041128.1641-E12-28
EM8	MARKBACKER_20041128.1641-E13-29
EM9	MARKBACKER_20041128.1641-E11-30
EM10	MARKBACKER_20041128.1641-E11-31
EM11	MARKBACKER_20041128.1641-E14-32
EM12	MARKBACKER_20041128.1641-E15-33
EM13	MARKBACKER_20041128.1641-E16-34
EM14	MARKBACKER_20041128.1641-E15-35
EM15	MARKBACKER_20041128.1641-E17-36
EM16	MARKBACKER_20041128.1641-E18-37
EM17	MARKBACKER_20041128.1641-E16-38
EM18	MARKBACKER_20041128.1641-E19-39
EM19	MARKBACKER_20041128.1641-E19-40
R1	MARKBACKER_20041128.1641-R1
RM1	MARKBACKER_20041128.1641-R1-1
Q1	MARKBACKER_20041128.1641-T1
Q2	MARKBACKER_20041128.1641-T2
Q3	MARKBACKER_20041128.1641-T3
Q5	MARKBACKER_20041128.1641-T4
Q6	MARKBACKER_20041128.1641-T5
Q7	MARKBACKER_20041128.1641-T6
Q8	MARKBACKER_20041128.1641-T7
Q9	MARKBACKER_20041128.1641-T8
Q10	MARKBACKER_20041128.1641-T9
Q11	MARKBACKER_20041128.1641-T10
Q12	MARKBACKER_20041128.1641-T11
Q13	MARKBACKER_20041128.1641-T12
Q14	MARKBACKER_20041128.1641-T13
Q15	MARKBACKER_20041128.1641-T14
Q18	MARKBACKER_20041128.1641-T15
Q20	MARKBACKER_20041128.1641-T16
Q21	MARKBACKER_20041128.1641-T17
Q22	MARKBACKER_20041128.1641-T18
Q23	MARKBACKER_20041128.1641-T19
Q24	MARKBACKER_20041128.1641-T20
Q25	MARKBACKER_20041128.1641-T21
Q26	MARKBACKER_20041128.1641-T22
Q27	MARKBACKER_20041128.1641-T23
Q28	MARKBACKER_20041128.1641-T24
