CE7	MARKBACKER_20041216.0656-CE1
CE8	MARKBACKER_20041216.0656-CE2
CE9	MARKBACKER_20041216.0656-CE3
CE10	MARKBACKER_20041216.0656-CE4
CE11	MARKBACKER_20041216.0656-CE5
CE12	MARKBACKER_20041216.0656-CE6
CE13	MARKBACKER_20041216.0656-CE7
CE14	MARKBACKER_20041216.0656-CE8
CE15	MARKBACKER_20041216.0656-CE9
CE16	MARKBACKER_20041216.0656-CE10
CE17	MARKBACKER_20041216.0656-CE11
CE18	MARKBACKER_20041216.0656-CE12
CE19	MARKBACKER_20041216.0656-CE13
CE20	MARKBACKER_20041216.0656-CE14
CE1	MARKBACKER_20041216.0656-CE15
CE2	MARKBACKER_20041216.0656-CE16
CE3	MARKBACKER_20041216.0656-CE17
CE4	MARKBACKER_20041216.0656-CE18
CE5	MARKBACKER_20041216.0656-CE19
CE6	MARKBACKER_20041216.0656-CE20
E11	MARKBACKER_20041216.0656-E1
E12	MARKBACKER_20041216.0656-E2
E13	MARKBACKER_20041216.0656-E3
E14	MARKBACKER_20041216.0656-E4
E15	MARKBACKER_20041216.0656-E5
E16	MARKBACKER_20041216.0656-E6
E17	MARKBACKER_20041216.0656-E7
E18	MARKBACKER_20041216.0656-E8
E19	MARKBACKER_20041216.0656-E9
E21	MARKBACKER_20041216.0656-E10
E22	MARKBACKER_20041216.0656-E11
E23	MARKBACKER_20041216.0656-E12
E24	MARKBACKER_20041216.0656-E13
E25	MARKBACKER_20041216.0656-E14
E26	MARKBACKER_20041216.0656-E15
E27	MARKBACKER_20041216.0656-E16
E28	MARKBACKER_20041216.0656-E17
E29	MARKBACKER_20041216.0656-E18
E1	MARKBACKER_20041216.0656-E19
E30	MARKBACKER_20041216.0656-E20
E31	MARKBACKER_20041216.0656-E21
E32	MARKBACKER_20041216.0656-E22
E33	MARKBACKER_20041216.0656-E23
E34	MARKBACKER_20041216.0656-E24
E2	MARKBACKER_20041216.0656-E25
E3	MARKBACKER_20041216.0656-E26
E4	MARKBACKER_20041216.0656-E27
E5	MARKBACKER_20041216.0656-E28
E6	MARKBACKER_20041216.0656-E29
E7	MARKBACKER_20041216.0656-E30
E8	MARKBACKER_20041216.0656-E31
E9	MARKBACKER_20041216.0656-E32
E10	MARKBACKER_20041216.0656-E33
EM1	MARKBACKER_20041216.0656-E19-1
EM22	MARKBACKER_20041216.0656-E26-2
EM23	MARKBACKER_20041216.0656-E26-3
EM24	MARKBACKER_20041216.0656-E1-4
EM25	MARKBACKER_20041216.0656-E2-5
EM26	MARKBACKER_20041216.0656-E26-6
EM27	MARKBACKER_20041216.0656-E1-7
EM28	MARKBACKER_20041216.0656-E26-8
EM29	MARKBACKER_20041216.0656-E26-9
EM30	MARKBACKER_20041216.0656-E26-10
EM31	MARKBACKER_20041216.0656-E26-11
EM32	MARKBACKER_20041216.0656-E27-12
EM33	MARKBACKER_20041216.0656-E31-13
EM34	MARKBACKER_20041216.0656-E26-14
EM35	MARKBACKER_20041216.0656-E27-15
EM36	MARKBACKER_20041216.0656-E27-16
EM37	MARKBACKER_20041216.0656-E3-17
EM38	MARKBACKER_20041216.0656-E4-18
EM39	MARKBACKER_20041216.0656-E5-19
EM40	MARKBACKER_20041216.0656-E6-20
EM41	MARKBACKER_20041216.0656-E7-21
EM42	MARKBACKER_20041216.0656-E26-22
EM43	MARKBACKER_20041216.0656-E8-23
EM44	MARKBACKER_20041216.0656-E9-24
EM45	MARKBACKER_20041216.0656-E10-25
EM46	MARKBACKER_20041216.0656-E11-26
EM47	MARKBACKER_20041216.0656-E5-27
EM48	MARKBACKER_20041216.0656-E19-28
EM49	MARKBACKER_20041216.0656-E12-29
EM50	MARKBACKER_20041216.0656-E26-30
EM51	MARKBACKER_20041216.0656-E13-31
EM52	MARKBACKER_20041216.0656-E27-32
EM53	MARKBACKER_20041216.0656-E26-33
EM54	MARKBACKER_20041216.0656-E26-34
EM55	MARKBACKER_20041216.0656-E14-35
EM56	MARKBACKER_20041216.0656-E15-36
EM57	MARKBACKER_20041216.0656-E27-37
EM58	MARKBACKER_20041216.0656-E16-38
EM59	MARKBACKER_20041216.0656-E26-39
EM60	MARKBACKER_20041216.0656-E19-40
EM61	MARKBACKER_20041216.0656-E26-41
EM62	MARKBACKER_20041216.0656-E17-42
EM63	MARKBACKER_20041216.0656-E26-43
EM64	MARKBACKER_20041216.0656-E18-44
EM65	MARKBACKER_20041216.0656-E20-45
EM66	MARKBACKER_20041216.0656-E21-46
EM67	MARKBACKER_20041216.0656-E19-47
EM69	MARKBACKER_20041216.0656-E5-48
EM68	MARKBACKER_20041216.0656-E22-49
EM70	MARKBACKER_20041216.0656-E23-50
EM71	MARKBACKER_20041216.0656-E24-51
EM72	MARKBACKER_20041216.0656-E19-52
EM73	MARKBACKER_20041216.0656-E19-53
EM74	MARKBACKER_20041216.0656-E19-54
EM75	MARKBACKER_20041216.0656-E27-55
EM76	MARKBACKER_20041216.0656-E13-56
EM77	MARKBACKER_20041216.0656-E27-57
EM79	MARKBACKER_20041216.0656-E26-58
EM80	MARKBACKER_20041216.0656-E19-59
EM2	MARKBACKER_20041216.0656-E25-60
EM3	MARKBACKER_20041216.0656-E19-61
EM4	MARKBACKER_20041216.0656-E26-62
EM5	MARKBACKER_20041216.0656-E26-63
EM6	MARKBACKER_20041216.0656-E27-64
EM7	MARKBACKER_20041216.0656-E27-65
EM8	MARKBACKER_20041216.0656-E27-66
EM9	MARKBACKER_20041216.0656-E28-67
EM10	MARKBACKER_20041216.0656-E26-68
EM11	MARKBACKER_20041216.0656-E29-69
EM12	MARKBACKER_20041216.0656-E26-70
EM13	MARKBACKER_20041216.0656-E27-71
EM14	MARKBACKER_20041216.0656-E27-72
EM15	MARKBACKER_20041216.0656-E26-73
EM16	MARKBACKER_20041216.0656-E30-74
EM17	MARKBACKER_20041216.0656-E26-75
EM18	MARKBACKER_20041216.0656-E26-76
EM19	MARKBACKER_20041216.0656-E31-77
