CE11	AGGRESSIVEVOICEDAILY_20041226.1712-CE1
CE12	AGGRESSIVEVOICEDAILY_20041226.1712-CE2
CE13	AGGRESSIVEVOICEDAILY_20041226.1712-CE3
CE1	AGGRESSIVEVOICEDAILY_20041226.1712-CE4
CE2	AGGRESSIVEVOICEDAILY_20041226.1712-CE5
CE3	AGGRESSIVEVOICEDAILY_20041226.1712-CE6
CE4	AGGRESSIVEVOICEDAILY_20041226.1712-CE7
CE5	AGGRESSIVEVOICEDAILY_20041226.1712-CE8
CE6	AGGRESSIVEVOICEDAILY_20041226.1712-CE9
CE7	AGGRESSIVEVOICEDAILY_20041226.1712-CE10
CE8	AGGRESSIVEVOICEDAILY_20041226.1712-CE11
CE9	AGGRESSIVEVOICEDAILY_20041226.1712-CE12
CE10	AGGRESSIVEVOICEDAILY_20041226.1712-CE13
E12	AGGRESSIVEVOICEDAILY_20041226.1712-E1
E13	AGGRESSIVEVOICEDAILY_20041226.1712-E2
E14	AGGRESSIVEVOICEDAILY_20041226.1712-E3
E15	AGGRESSIVEVOICEDAILY_20041226.1712-E4
E16	AGGRESSIVEVOICEDAILY_20041226.1712-E5
E1	AGGRESSIVEVOICEDAILY_20041226.1712-E6
E2	AGGRESSIVEVOICEDAILY_20041226.1712-E7
E3	AGGRESSIVEVOICEDAILY_20041226.1712-E8
E4	AGGRESSIVEVOICEDAILY_20041226.1712-E9
E5	AGGRESSIVEVOICEDAILY_20041226.1712-E10
E6	AGGRESSIVEVOICEDAILY_20041226.1712-E11
E7	AGGRESSIVEVOICEDAILY_20041226.1712-E12
E8	AGGRESSIVEVOICEDAILY_20041226.1712-E13
E9	AGGRESSIVEVOICEDAILY_20041226.1712-E14
E10	AGGRESSIVEVOICEDAILY_20041226.1712-E15
E11	AGGRESSIVEVOICEDAILY_20041226.1712-E16
EM1	AGGRESSIVEVOICEDAILY_20041226.1712-E6-1
EM19	AGGRESSIVEVOICEDAILY_20041226.1712-E12-2
EM20	AGGRESSIVEVOICEDAILY_20041226.1712-E1-3
EM21	AGGRESSIVEVOICEDAILY_20041226.1712-E2-4
EM22	AGGRESSIVEVOICEDAILY_20041226.1712-E3-5
EM23	AGGRESSIVEVOICEDAILY_20041226.1712-E12-6
EM24	AGGRESSIVEVOICEDAILY_20041226.1712-E4-7
EM25	AGGRESSIVEVOICEDAILY_20041226.1712-E5-8
EM2	AGGRESSIVEVOICEDAILY_20041226.1712-E7-9
EM3	AGGRESSIVEVOICEDAILY_20041226.1712-E8-10
EM4	AGGRESSIVEVOICEDAILY_20041226.1712-E9-11
EM5	AGGRESSIVEVOICEDAILY_20041226.1712-E6-12
EM26	AGGRESSIVEVOICEDAILY_20041226.1712-E9-13
EM6	AGGRESSIVEVOICEDAILY_20041226.1712-E6-14
EM7	AGGRESSIVEVOICEDAILY_20041226.1712-E10-15
EM8	AGGRESSIVEVOICEDAILY_20041226.1712-E6-16
EM9	AGGRESSIVEVOICEDAILY_20041226.1712-E6-17
EM10	AGGRESSIVEVOICEDAILY_20041226.1712-E11-18
EM11	AGGRESSIVEVOICEDAILY_20041226.1712-E7-19
EM12	AGGRESSIVEVOICEDAILY_20041226.1712-E12-20
EM13	AGGRESSIVEVOICEDAILY_20041226.1712-E12-21
EM14	AGGRESSIVEVOICEDAILY_20041226.1712-E13-22
EM15	AGGRESSIVEVOICEDAILY_20041226.1712-E12-23
EM16	AGGRESSIVEVOICEDAILY_20041226.1712-E14-24
EM17	AGGRESSIVEVOICEDAILY_20041226.1712-E15-25
EM18	AGGRESSIVEVOICEDAILY_20041226.1712-E16-26
R1	AGGRESSIVEVOICEDAILY_20041226.1712-R1
R2	AGGRESSIVEVOICEDAILY_20041226.1712-R2
R3	AGGRESSIVEVOICEDAILY_20041226.1712-R3
R4	AGGRESSIVEVOICEDAILY_20041226.1712-R4
RM1	AGGRESSIVEVOICEDAILY_20041226.1712-R1-1
RM2	AGGRESSIVEVOICEDAILY_20041226.1712-R2-1
RM3	AGGRESSIVEVOICEDAILY_20041226.1712-R3-1
RM5	AGGRESSIVEVOICEDAILY_20041226.1712-R4-1
V1	AGGRESSIVEVOICEDAILY_20041226.1712-EV1
V2	AGGRESSIVEVOICEDAILY_20041226.1712-EV2
VM1	AGGRESSIVEVOICEDAILY_20041226.1712-EV1-1
VM2	AGGRESSIVEVOICEDAILY_20041226.1712-EV2-1
Q1	AGGRESSIVEVOICEDAILY_20041226.1712-T1
Q2	AGGRESSIVEVOICEDAILY_20041226.1712-T2
Q3	AGGRESSIVEVOICEDAILY_20041226.1712-T3
Q4	AGGRESSIVEVOICEDAILY_20041226.1712-T4
Q5	AGGRESSIVEVOICEDAILY_20041226.1712-T5
Q6	AGGRESSIVEVOICEDAILY_20041226.1712-T6
