CE12	MARKBACKER_20041119.1002-CE1
CE13	MARKBACKER_20041119.1002-CE2
CE14	MARKBACKER_20041119.1002-CE3
CE15	MARKBACKER_20041119.1002-CE4
CE16	MARKBACKER_20041119.1002-CE5
CE17	MARKBACKER_20041119.1002-CE6
CE18	MARKBACKER_20041119.1002-CE7
CE19	MARKBACKER_20041119.1002-CE8
CE20	MARKBACKER_20041119.1002-CE9
CE21	MARKBACKER_20041119.1002-CE10
CE22	MARKBACKER_20041119.1002-CE11
CE23	MARKBACKER_20041119.1002-CE12
CE24	MARKBACKER_20041119.1002-CE13
CE25	MARKBACKER_20041119.1002-CE14
CE26	MARKBACKER_20041119.1002-CE15
CE27	MARKBACKER_20041119.1002-CE16
CE28	MARKBACKER_20041119.1002-CE17
CE1	MARKBACKER_20041119.1002-CE18
CE2	MARKBACKER_20041119.1002-CE19
CE3	MARKBACKER_20041119.1002-CE20
CE4	MARKBACKER_20041119.1002-CE21
CE5	MARKBACKER_20041119.1002-CE22
CE6	MARKBACKER_20041119.1002-CE23
CE7	MARKBACKER_20041119.1002-CE24
CE8	MARKBACKER_20041119.1002-CE25
CE9	MARKBACKER_20041119.1002-CE26
CE10	MARKBACKER_20041119.1002-CE27
CE11	MARKBACKER_20041119.1002-CE28
E13	MARKBACKER_20041119.1002-E1
E14	MARKBACKER_20041119.1002-E2
E15	MARKBACKER_20041119.1002-E3
E16	MARKBACKER_20041119.1002-E4
E17	MARKBACKER_20041119.1002-E5
E18	MARKBACKER_20041119.1002-E6
E19	MARKBACKER_20041119.1002-E7
E20	MARKBACKER_20041119.1002-E8
E21	MARKBACKER_20041119.1002-E9
E22	MARKBACKER_20041119.1002-E10
E23	MARKBACKER_20041119.1002-E11
E24	MARKBACKER_20041119.1002-E12
E25	MARKBACKER_20041119.1002-E13
E26	MARKBACKER_20041119.1002-E14
E27	MARKBACKER_20041119.1002-E15
E28	MARKBACKER_20041119.1002-E16
E29	MARKBACKER_20041119.1002-E17
