CE11	MARKETVIEW_20050208.2033-CE1
CE12	MARKETVIEW_20050208.2033-CE2
CE1	MARKETVIEW_20050208.2033-CE3
CE2	MARKETVIEW_20050208.2033-CE4
CE3	MARKETVIEW_20050208.2033-CE5
CE4	MARKETVIEW_20050208.2033-CE6
CE5	MARKETVIEW_20050208.2033-CE7
CE6	MARKETVIEW_20050208.2033-CE8
CE7	MARKETVIEW_20050208.2033-CE9
CE8	MARKETVIEW_20050208.2033-CE10
CE9	MARKETVIEW_20050208.2033-CE11
CE13	MARKETVIEW_20050208.2033-CE12
CE10	MARKETVIEW_20050208.2033-CE13
E13	MARKETVIEW_20050208.2033-E1
E14	MARKETVIEW_20050208.2033-E2
E15	MARKETVIEW_20050208.2033-E3
E16	MARKETVIEW_20050208.2033-E4
E17	MARKETVIEW_20050208.2033-E5
E1	MARKETVIEW_20050208.2033-E6
E2	MARKETVIEW_20050208.2033-E7
E3	MARKETVIEW_20050208.2033-E8
E4	MARKETVIEW_20050208.2033-E9
E5	MARKETVIEW_20050208.2033-E10
E6	MARKETVIEW_20050208.2033-E11
E7	MARKETVIEW_20050208.2033-E12
E8	MARKETVIEW_20050208.2033-E13
E9	MARKETVIEW_20050208.2033-E14
E10	MARKETVIEW_20050208.2033-E15
E18	MARKETVIEW_20050208.2033-E16
EM1	MARKETVIEW_20050208.2033-E6-1
EM19	MARKETVIEW_20050208.2033-E15-2
EM20	MARKETVIEW_20050208.2033-E8-3
EM21	MARKETVIEW_20050208.2033-E15-4
EM22	MARKETVIEW_20050208.2033-E2-5
EM23	MARKETVIEW_20050208.2033-E15-6
EM24	MARKETVIEW_20050208.2033-E15-7
EM25	MARKETVIEW_20050208.2033-E3-8
EM26	MARKETVIEW_20050208.2033-E10-9
EM27	MARKETVIEW_20050208.2033-E4-10
EM28	MARKETVIEW_20050208.2033-E5-11
EM29	MARKETVIEW_20050208.2033-E16-12
EM30	MARKETVIEW_20050208.2033-E15-13
EM2	MARKETVIEW_20050208.2033-E7-14
EM3	MARKETVIEW_20050208.2033-E7-15
EM4	MARKETVIEW_20050208.2033-E8-16
EM5	MARKETVIEW_20050208.2033-E9-17
EM6	MARKETVIEW_20050208.2033-E10-18
EM7	MARKETVIEW_20050208.2033-E11-19
EM8	MARKETVIEW_20050208.2033-E6-20
EM9	MARKETVIEW_20050208.2033-E6-21
EM10	MARKETVIEW_20050208.2033-E10-22
EM11	MARKETVIEW_20050208.2033-E12-23
EM12	MARKETVIEW_20050208.2033-E9-24
EM13	MARKETVIEW_20050208.2033-E9-25
EM14	MARKETVIEW_20050208.2033-E13-26
EM15	MARKETVIEW_20050208.2033-E14-27
EM16	MARKETVIEW_20050208.2033-E15-28
EM17	MARKETVIEW_20050208.2033-E8-29
EM18	MARKETVIEW_20050208.2033-E1-30
V1	MARKETVIEW_20050208.2033-EV1
VM1	MARKETVIEW_20050208.2033-EV1-1
Q1	MARKETVIEW_20050208.2033-T1
Q2	MARKETVIEW_20050208.2033-T2
Q3	MARKETVIEW_20050208.2033-T3
Q4	MARKETVIEW_20050208.2033-T4
Q5	MARKETVIEW_20050208.2033-T5
Q6	MARKETVIEW_20050208.2033-T6
Q7	MARKETVIEW_20050208.2033-T7
Q8	MARKETVIEW_20050208.2033-T8
