CE9	MARKETVIEW_20041211.1845-CE1
CE10	MARKETVIEW_20041211.1845-CE2
CE11	MARKETVIEW_20041211.1845-CE3
CE12	MARKETVIEW_20041211.1845-CE4
CE13	MARKETVIEW_20041211.1845-CE5
CE14	MARKETVIEW_20041211.1845-CE6
CE15	MARKETVIEW_20041211.1845-CE7
CE16	MARKETVIEW_20041211.1845-CE8
CE17	MARKETVIEW_20041211.1845-CE9
CE18	MARKETVIEW_20041211.1845-CE10
CE19	MARKETVIEW_20041211.1845-CE11
CE20	MARKETVIEW_20041211.1845-CE12
CE21	MARKETVIEW_20041211.1845-CE13
CE22	MARKETVIEW_20041211.1845-CE14
CE23	MARKETVIEW_20041211.1845-CE15
CE24	MARKETVIEW_20041211.1845-CE16
CE25	MARKETVIEW_20041211.1845-CE17
CE26	MARKETVIEW_20041211.1845-CE18
CE27	MARKETVIEW_20041211.1845-CE19
CE28	MARKETVIEW_20041211.1845-CE20
CE30	MARKETVIEW_20041211.1845-CE21
CE31	MARKETVIEW_20041211.1845-CE22
CE33	MARKETVIEW_20041211.1845-CE23
CE34	MARKETVIEW_20041211.1845-CE24
CE35	MARKETVIEW_20041211.1845-CE25
CE37	MARKETVIEW_20041211.1845-CE26
CE1	MARKETVIEW_20041211.1845-CE27
CE38	MARKETVIEW_20041211.1845-CE28
CE39	MARKETVIEW_20041211.1845-CE29
CE40	MARKETVIEW_20041211.1845-CE30
CE41	MARKETVIEW_20041211.1845-CE31
CE42	MARKETVIEW_20041211.1845-CE32
CE2	MARKETVIEW_20041211.1845-CE33
CE3	MARKETVIEW_20041211.1845-CE34
CE4	MARKETVIEW_20041211.1845-CE35
CE5	MARKETVIEW_20041211.1845-CE36
CE6	MARKETVIEW_20041211.1845-CE37
CE7	MARKETVIEW_20041211.1845-CE38
CE8	MARKETVIEW_20041211.1845-CE39
E12	MARKETVIEW_20041211.1845-E1
E13	MARKETVIEW_20041211.1845-E2
E14	MARKETVIEW_20041211.1845-E3
E15	MARKETVIEW_20041211.1845-E4
E16	MARKETVIEW_20041211.1845-E5
E17	MARKETVIEW_20041211.1845-E6
E18	MARKETVIEW_20041211.1845-E7
E19	MARKETVIEW_20041211.1845-E8
E20	MARKETVIEW_20041211.1845-E9
E21	MARKETVIEW_20041211.1845-E10
E23	MARKETVIEW_20041211.1845-E11
E24	MARKETVIEW_20041211.1845-E12
E25	MARKETVIEW_20041211.1845-E13
E26	MARKETVIEW_20041211.1845-E14
E28	MARKETVIEW_20041211.1845-E15
E29	MARKETVIEW_20041211.1845-E16
E30	MARKETVIEW_20041211.1845-E17
E31	MARKETVIEW_20041211.1845-E18
E32	MARKETVIEW_20041211.1845-E19
E33	MARKETVIEW_20041211.1845-E20
E34	MARKETVIEW_20041211.1845-E21
E35	MARKETVIEW_20041211.1845-E22
E1	MARKETVIEW_20041211.1845-E23
E37	MARKETVIEW_20041211.1845-E24
E38	MARKETVIEW_20041211.1845-E25
E39	MARKETVIEW_20041211.1845-E26
E41	MARKETVIEW_20041211.1845-E27
E42	MARKETVIEW_20041211.1845-E28
E43	MARKETVIEW_20041211.1845-E29
E45	MARKETVIEW_20041211.1845-E30
E46	MARKETVIEW_20041211.1845-E31
E47	MARKETVIEW_20041211.1845-E32
E48	MARKETVIEW_20041211.1845-E33
E49	MARKETVIEW_20041211.1845-E34
E50	MARKETVIEW_20041211.1845-E35
E51	MARKETVIEW_20041211.1845-E36
E52	MARKETVIEW_20041211.1845-E37
E53	MARKETVIEW_20041211.1845-E38
E2	MARKETVIEW_20041211.1845-E39
E3	MARKETVIEW_20041211.1845-E40
E4	MARKETVIEW_20041211.1845-E41
E5	MARKETVIEW_20041211.1845-E42
E6	MARKETVIEW_20041211.1845-E43
E7	MARKETVIEW_20041211.1845-E44
E8	MARKETVIEW_20041211.1845-E45
E9	MARKETVIEW_20041211.1845-E46
E10	MARKETVIEW_20041211.1845-E47
E11	MARKETVIEW_20041211.1845-E48
EM1	MARKETVIEW_20041211.1845-E23-1
EM21	MARKETVIEW_20041211.1845-E1-2
EM22	MARKETVIEW_20041211.1845-E2-3
EM23	MARKETVIEW_20041211.1845-E2-4
EM24	MARKETVIEW_20041211.1845-E3-5
EM25	MARKETVIEW_20041211.1845-E4-6
EM26	MARKETVIEW_20041211.1845-E5-7
EM27	MARKETVIEW_20041211.1845-E5-8
EM28	MARKETVIEW_20041211.1845-E6-9
EM29	MARKETVIEW_20041211.1845-E7-10
EM30	MARKETVIEW_20041211.1845-E8-11
EM31	MARKETVIEW_20041211.1845-E9-12
EM32	MARKETVIEW_20041211.1845-E10-13
EM33	MARKETVIEW_20041211.1845-E23-14
EM34	MARKETVIEW_20041211.1845-E42-15
EM35	MARKETVIEW_20041211.1845-E11-16
EM36	MARKETVIEW_20041211.1845-E12-17
EM37	MARKETVIEW_20041211.1845-E13-18
EM38	MARKETVIEW_20041211.1845-E13-19
EM39	MARKETVIEW_20041211.1845-E13-20
EM40	MARKETVIEW_20041211.1845-E42-21
EM41	MARKETVIEW_20041211.1845-E4-22
EM42	MARKETVIEW_20041211.1845-E14-23
EM43	MARKETVIEW_20041211.1845-E13-24
EM44	MARKETVIEW_20041211.1845-E4-25
EM45	MARKETVIEW_20041211.1845-E42-26
EM46	MARKETVIEW_20041211.1845-E15-27
EM47	MARKETVIEW_20041211.1845-E42-28
EM48	MARKETVIEW_20041211.1845-E16-29
EM49	MARKETVIEW_20041211.1845-E4-30
EM50	MARKETVIEW_20041211.1845-E17-31
EM51	MARKETVIEW_20041211.1845-E18-32
EM52	MARKETVIEW_20041211.1845-E19-33
EM53	MARKETVIEW_20041211.1845-E20-34
EM54	MARKETVIEW_20041211.1845-E21-35
EM55	MARKETVIEW_20041211.1845-E21-36
EM56	MARKETVIEW_20041211.1845-E21-37
EM57	MARKETVIEW_20041211.1845-E22-38
EM95	MARKETVIEW_20041211.1845-E34-39
EM58	MARKETVIEW_20041211.1845-E42-40
EM59	MARKETVIEW_20041211.1845-E24-41
EM60	MARKETVIEW_20041211.1845-E24-42
EM61	MARKETVIEW_20041211.1845-E25-43
EM63	MARKETVIEW_20041211.1845-E26-44
EM64	MARKETVIEW_20041211.1845-E42-45
EM62	MARKETVIEW_20041211.1845-E43-46
EM65	MARKETVIEW_20041211.1845-E42-47
EM66	MARKETVIEW_20041211.1845-E27-48
EM67	MARKETVIEW_20041211.1845-E28-49
EM68	MARKETVIEW_20041211.1845-E27-50
EM69	MARKETVIEW_20041211.1845-E29-51
EM71	MARKETVIEW_20041211.1845-E30-52
EM72	MARKETVIEW_20041211.1845-E31-53
EM73	MARKETVIEW_20041211.1845-E28-54
EM74	MARKETVIEW_20041211.1845-E32-55
EM75	MARKETVIEW_20041211.1845-E33-56
EM76	MARKETVIEW_20041211.1845-E42-57
EM77	MARKETVIEW_20041211.1845-E34-58
EM78	MARKETVIEW_20041211.1845-E35-59
EM79	MARKETVIEW_20041211.1845-E33-60
EM80	MARKETVIEW_20041211.1845-E34-61
EM81	MARKETVIEW_20041211.1845-E34-62
EM82	MARKETVIEW_20041211.1845-E34-63
EM83	MARKETVIEW_20041211.1845-E21-64
EM84	MARKETVIEW_20041211.1845-E34-65
EM85	MARKETVIEW_20041211.1845-E36-66
EM86	MARKETVIEW_20041211.1845-E34-67
EM87	MARKETVIEW_20041211.1845-E34-68
EM88	MARKETVIEW_20041211.1845-E34-69
EM89	MARKETVIEW_20041211.1845-E34-70
EM90	MARKETVIEW_20041211.1845-E34-71
EM91	MARKETVIEW_20041211.1845-E37-72
EM92	MARKETVIEW_20041211.1845-E13-73
EM93	MARKETVIEW_20041211.1845-E38-74
EM94	MARKETVIEW_20041211.1845-E38-75
EM2	MARKETVIEW_20041211.1845-E39-76
EM3	MARKETVIEW_20041211.1845-E23-77
EM4	MARKETVIEW_20041211.1845-E23-78
EM5	MARKETVIEW_20041211.1845-E40-79
EM6	MARKETVIEW_20041211.1845-E41-80
EM7	MARKETVIEW_20041211.1845-E23-81
EM8	MARKETVIEW_20041211.1845-E42-82
EM9	MARKETVIEW_20041211.1845-E43-83
EM10	MARKETVIEW_20041211.1845-E43-84
EM11	MARKETVIEW_20041211.1845-E42-85
