CE12	MARKETVIEW_20050204.1322-CE1
CE13	MARKETVIEW_20050204.1322-CE2
CE14	MARKETVIEW_20050204.1322-CE3
CE15	MARKETVIEW_20050204.1322-CE4
CE1	MARKETVIEW_20050204.1322-CE5
CE16	MARKETVIEW_20050204.1322-CE6
CE3	MARKETVIEW_20050204.1322-CE7
CE4	MARKETVIEW_20050204.1322-CE8
CE5	MARKETVIEW_20050204.1322-CE9
CE6	MARKETVIEW_20050204.1322-CE10
CE7	MARKETVIEW_20050204.1322-CE11
CE8	MARKETVIEW_20050204.1322-CE12
CE9	MARKETVIEW_20050204.1322-CE13
CE10	MARKETVIEW_20050204.1322-CE14
CE11	MARKETVIEW_20050204.1322-CE15
E15	MARKETVIEW_20050204.1322-E1
E16	MARKETVIEW_20050204.1322-E2
E17	MARKETVIEW_20050204.1322-E3
E18	MARKETVIEW_20050204.1322-E4
E19	MARKETVIEW_20050204.1322-E5
E1	MARKETVIEW_20050204.1322-E6
E20	MARKETVIEW_20050204.1322-E7
E4	MARKETVIEW_20050204.1322-E8
E6	MARKETVIEW_20050204.1322-E9
E8	MARKETVIEW_20050204.1322-E10
E9	MARKETVIEW_20050204.1322-E11
E10	MARKETVIEW_20050204.1322-E12
E11	MARKETVIEW_20050204.1322-E13
E12	MARKETVIEW_20050204.1322-E14
E13	MARKETVIEW_20050204.1322-E15
EM13	MARKETVIEW_20050204.1322-E11-1
EM14	MARKETVIEW_20050204.1322-E14-2
EM15	MARKETVIEW_20050204.1322-E14-3
EM16	MARKETVIEW_20050204.1322-E2-4
EM17	MARKETVIEW_20050204.1322-E3-5
EM18	MARKETVIEW_20050204.1322-E4-6
EM19	MARKETVIEW_20050204.1322-E5-7
EM1	MARKETVIEW_20050204.1322-E6-8
EM20	MARKETVIEW_20050204.1322-E7-9
EM3	MARKETVIEW_20050204.1322-E8-10
EM4	MARKETVIEW_20050204.1322-E9-11
EM5	MARKETVIEW_20050204.1322-E10-12
EM6	MARKETVIEW_20050204.1322-E11-13
EM8	MARKETVIEW_20050204.1322-E12-14
EM9	MARKETVIEW_20050204.1322-E12-15
EM10	MARKETVIEW_20050204.1322-E13-16
EM7	MARKETVIEW_20050204.1322-E14-17
EM11	MARKETVIEW_20050204.1322-E15-18
EM12	MARKETVIEW_20050204.1322-E1-19
R1	MARKETVIEW_20050204.1322-R1
R2	MARKETVIEW_20050204.1322-R2
R3	MARKETVIEW_20050204.1322-R3
R4	MARKETVIEW_20050204.1322-R4
R5	MARKETVIEW_20050204.1322-R5
RM1	MARKETVIEW_20050204.1322-R1-1
RM2	MARKETVIEW_20050204.1322-R2-1
RM3	MARKETVIEW_20050204.1322-R3-1
RM4	MARKETVIEW_20050204.1322-R4-1
RM5	MARKETVIEW_20050204.1322-R2-2
Q5	MARKETVIEW_20050204.1322-T1
Q1	MARKETVIEW_20050204.1322-T2
Q2	MARKETVIEW_20050204.1322-T3
Q3	MARKETVIEW_20050204.1322-V1
Q4	MARKETVIEW_20050204.1322-T4
QM3	MARKETVIEW_20050204.1322-V1-1
