CE9	MARKBACKER_20041202.0711-CE1
CE10	MARKBACKER_20041202.0711-CE2
CE11	MARKBACKER_20041202.0711-CE3
CE12	MARKBACKER_20041202.0711-CE4
CE13	MARKBACKER_20041202.0711-CE5
CE14	MARKBACKER_20041202.0711-CE6
CE15	MARKBACKER_20041202.0711-CE7
CE16	MARKBACKER_20041202.0711-CE8
CE17	MARKBACKER_20041202.0711-CE9
CE18	MARKBACKER_20041202.0711-CE10
CE19	MARKBACKER_20041202.0711-CE11
CE20	MARKBACKER_20041202.0711-CE12
CE21	MARKBACKER_20041202.0711-CE13
CE22	MARKBACKER_20041202.0711-CE14
CE23	MARKBACKER_20041202.0711-CE15
CE24	MARKBACKER_20041202.0711-CE16
CE25	MARKBACKER_20041202.0711-CE17
CE26	MARKBACKER_20041202.0711-CE18
CE27	MARKBACKER_20041202.0711-CE19
CE28	MARKBACKER_20041202.0711-CE20
CE29	MARKBACKER_20041202.0711-CE21
CE30	MARKBACKER_20041202.0711-CE22
CE31	MARKBACKER_20041202.0711-CE23
CE32	MARKBACKER_20041202.0711-CE24
CE33	MARKBACKER_20041202.0711-CE25
CE1	MARKBACKER_20041202.0711-CE26
CE34	MARKBACKER_20041202.0711-CE27
CE2	MARKBACKER_20041202.0711-CE28
CE4	MARKBACKER_20041202.0711-CE29
CE5	MARKBACKER_20041202.0711-CE30
CE6	MARKBACKER_20041202.0711-CE31
CE7	MARKBACKER_20041202.0711-CE32
CE8	MARKBACKER_20041202.0711-CE33
E14	MARKBACKER_20041202.0711-E1
E15	MARKBACKER_20041202.0711-E2
E16	MARKBACKER_20041202.0711-E3
E17	MARKBACKER_20041202.0711-E4
E18	MARKBACKER_20041202.0711-E5
E20	MARKBACKER_20041202.0711-E6
E21	MARKBACKER_20041202.0711-E7
E22	MARKBACKER_20041202.0711-E8
E23	MARKBACKER_20041202.0711-E9
E24	MARKBACKER_20041202.0711-E10
E25	MARKBACKER_20041202.0711-E11
E26	MARKBACKER_20041202.0711-E12
E27	MARKBACKER_20041202.0711-E13
E28	MARKBACKER_20041202.0711-E14
E29	MARKBACKER_20041202.0711-E15
E30	MARKBACKER_20041202.0711-E16
E31	MARKBACKER_20041202.0711-E17
E32	MARKBACKER_20041202.0711-E18
E33	MARKBACKER_20041202.0711-E19
E34	MARKBACKER_20041202.0711-E20
E1	MARKBACKER_20041202.0711-E21
E35	MARKBACKER_20041202.0711-E22
E36	MARKBACKER_20041202.0711-E23
E37	MARKBACKER_20041202.0711-E24
E38	MARKBACKER_20041202.0711-E25
E39	MARKBACKER_20041202.0711-E26
E41	MARKBACKER_20041202.0711-E27
E42	MARKBACKER_20041202.0711-E28
E43	MARKBACKER_20041202.0711-E29
E2	MARKBACKER_20041202.0711-E30
E3	MARKBACKER_20041202.0711-E31
E5	MARKBACKER_20041202.0711-E32
E6	MARKBACKER_20041202.0711-E33
E7	MARKBACKER_20041202.0711-E34
E8	MARKBACKER_20041202.0711-E35
E9	MARKBACKER_20041202.0711-E36
E10	MARKBACKER_20041202.0711-E37
E11	MARKBACKER_20041202.0711-E38
E12	MARKBACKER_20041202.0711-E39
E13	MARKBACKER_20041202.0711-E40
EM1	MARKBACKER_20041202.0711-E21-1
EM21	MARKBACKER_20041202.0711-E1-2
EM22	MARKBACKER_20041202.0711-E2-3
EM23	MARKBACKER_20041202.0711-E1-4
EM24	MARKBACKER_20041202.0711-E2-5
EM25	MARKBACKER_20041202.0711-E21-6
EM26	MARKBACKER_20041202.0711-E39-7
EM27	MARKBACKER_20041202.0711-E36-8
EM28	MARKBACKER_20041202.0711-E36-9
EM29	MARKBACKER_20041202.0711-E3-10
EM30	MARKBACKER_20041202.0711-E3-11
EM31	MARKBACKER_20041202.0711-E4-12
EM32	MARKBACKER_20041202.0711-E4-13
EM33	MARKBACKER_20041202.0711-E4-14
EM34	MARKBACKER_20041202.0711-E4-15
EM35	MARKBACKER_20041202.0711-E5-16
EM38	MARKBACKER_20041202.0711-E6-17
EM39	MARKBACKER_20041202.0711-E7-18
EM40	MARKBACKER_20041202.0711-E8-19
EM41	MARKBACKER_20041202.0711-E9-20
EM42	MARKBACKER_20041202.0711-E10-21
EM43	MARKBACKER_20041202.0711-E11-22
EM44	MARKBACKER_20041202.0711-E12-23
EM45	MARKBACKER_20041202.0711-E3-24
EM46	MARKBACKER_20041202.0711-E13-25
EM47	MARKBACKER_20041202.0711-E14-26
EM48	MARKBACKER_20041202.0711-E36-27
EM49	MARKBACKER_20041202.0711-E15-28
EM50	MARKBACKER_20041202.0711-E16-29
EM51	MARKBACKER_20041202.0711-E17-30
EM52	MARKBACKER_20041202.0711-E16-31
EM53	MARKBACKER_20041202.0711-E18-32
EM54	MARKBACKER_20041202.0711-E16-33
EM55	MARKBACKER_20041202.0711-E12-34
EM56	MARKBACKER_20041202.0711-E19-35
EM57	MARKBACKER_20041202.0711-E12-36
EM58	MARKBACKER_20041202.0711-E20-37
EM59	MARKBACKER_20041202.0711-E12-38
EM60	MARKBACKER_20041202.0711-E9-39
EM61	MARKBACKER_20041202.0711-E36-40
EM62	MARKBACKER_20041202.0711-E22-41
EM63	MARKBACKER_20041202.0711-E36-42
EM64	MARKBACKER_20041202.0711-E36-43
EM65	MARKBACKER_20041202.0711-E36-44
EM66	MARKBACKER_20041202.0711-E36-45
EM67	MARKBACKER_20041202.0711-E23-46
EM68	MARKBACKER_20041202.0711-E24-47
EM69	MARKBACKER_20041202.0711-E9-48
EM70	MARKBACKER_20041202.0711-E25-49
EM71	MARKBACKER_20041202.0711-E25-50
EM72	MARKBACKER_20041202.0711-E26-51
EM73	MARKBACKER_20041202.0711-E25-52
EM74	MARKBACKER_20041202.0711-E26-53
