CE10	FLOPPINGACES_20041117.2002.024-CE1
CE11	FLOPPINGACES_20041117.2002.024-CE2
CE13	FLOPPINGACES_20041117.2002.024-CE3
CE14	FLOPPINGACES_20041117.2002.024-CE4
CE15	FLOPPINGACES_20041117.2002.024-CE5
CE16	FLOPPINGACES_20041117.2002.024-CE6
CE17	FLOPPINGACES_20041117.2002.024-CE7
CE18	FLOPPINGACES_20041117.2002.024-CE8
CE19	FLOPPINGACES_20041117.2002.024-CE9
CE20	FLOPPINGACES_20041117.2002.024-CE10
CE21	FLOPPINGACES_20041117.2002.024-CE11
CE22	FLOPPINGACES_20041117.2002.024-CE12
CE24	FLOPPINGACES_20041117.2002.024-CE13
CE25	FLOPPINGACES_20041117.2002.024-CE14
CE26	FLOPPINGACES_20041117.2002.024-CE15
CE27	FLOPPINGACES_20041117.2002.024-CE16
CE28	FLOPPINGACES_20041117.2002.024-CE17
CE29	FLOPPINGACES_20041117.2002.024-CE18
CE30	FLOPPINGACES_20041117.2002.024-CE19
CE31	FLOPPINGACES_20041117.2002.024-CE20
CE33	FLOPPINGACES_20041117.2002.024-CE21
CE34	FLOPPINGACES_20041117.2002.024-CE22
CE35	FLOPPINGACES_20041117.2002.024-CE23
CE1	FLOPPINGACES_20041117.2002.024-CE24
CE36	FLOPPINGACES_20041117.2002.024-CE25
CE37	FLOPPINGACES_20041117.2002.024-CE26
CE39	FLOPPINGACES_20041117.2002.024-CE27
CE40	FLOPPINGACES_20041117.2002.024-CE28
CE42	FLOPPINGACES_20041117.2002.024-CE29
CE43	FLOPPINGACES_20041117.2002.024-CE30
CE44	FLOPPINGACES_20041117.2002.024-CE31
CE45	FLOPPINGACES_20041117.2002.024-CE32
CE46	FLOPPINGACES_20041117.2002.024-CE33
CE2	FLOPPINGACES_20041117.2002.024-CE34
CE3	FLOPPINGACES_20041117.2002.024-CE35
CE4	FLOPPINGACES_20041117.2002.024-CE36
CE5	FLOPPINGACES_20041117.2002.024-CE37
CE6	FLOPPINGACES_20041117.2002.024-CE38
CE7	FLOPPINGACES_20041117.2002.024-CE39
CE8	FLOPPINGACES_20041117.2002.024-CE40
CE9	FLOPPINGACES_20041117.2002.024-CE41
E11	FLOPPINGACES_20041117.2002.024-E1
E12	FLOPPINGACES_20041117.2002.024-E2
E14	FLOPPINGACES_20041117.2002.024-E3
E15	FLOPPINGACES_20041117.2002.024-E4
E16	FLOPPINGACES_20041117.2002.024-E5
E17	FLOPPINGACES_20041117.2002.024-E6
E18	FLOPPINGACES_20041117.2002.024-E7
E20	FLOPPINGACES_20041117.2002.024-E8
E21	FLOPPINGACES_20041117.2002.024-E9
E23	FLOPPINGACES_20041117.2002.024-E10
E24	FLOPPINGACES_20041117.2002.024-E11
E25	FLOPPINGACES_20041117.2002.024-E12
E26	FLOPPINGACES_20041117.2002.024-E13
E27	FLOPPINGACES_20041117.2002.024-E14
E29	FLOPPINGACES_20041117.2002.024-E15
