CE12	MARKETVIEW_20041215.2128-CE1
CE13	MARKETVIEW_20041215.2128-CE2
CE14	MARKETVIEW_20041215.2128-CE3
CE15	MARKETVIEW_20041215.2128-CE4
CE16	MARKETVIEW_20041215.2128-CE5
CE17	MARKETVIEW_20041215.2128-CE6
CE18	MARKETVIEW_20041215.2128-CE7
CE19	MARKETVIEW_20041215.2128-CE8
CE20	MARKETVIEW_20041215.2128-CE9
CE21	MARKETVIEW_20041215.2128-CE10
CE1	MARKETVIEW_20041215.2128-CE11
CE2	MARKETVIEW_20041215.2128-CE12
CE4	MARKETVIEW_20041215.2128-CE13
CE5	MARKETVIEW_20041215.2128-CE14
CE6	MARKETVIEW_20041215.2128-CE15
CE7	MARKETVIEW_20041215.2128-CE16
CE8	MARKETVIEW_20041215.2128-CE17
CE9	MARKETVIEW_20041215.2128-CE18
CE10	MARKETVIEW_20041215.2128-CE19
CE11	MARKETVIEW_20041215.2128-CE20
E14	MARKETVIEW_20041215.2128-E1
E15	MARKETVIEW_20041215.2128-E2
E16	MARKETVIEW_20041215.2128-E3
E17	MARKETVIEW_20041215.2128-E4
E18	MARKETVIEW_20041215.2128-E5
E19	MARKETVIEW_20041215.2128-E6
E20	MARKETVIEW_20041215.2128-E7
E21	MARKETVIEW_20041215.2128-E8
E22	MARKETVIEW_20041215.2128-E9
E24	MARKETVIEW_20041215.2128-E10
E25	MARKETVIEW_20041215.2128-E11
E1	MARKETVIEW_20041215.2128-E12
E2	MARKETVIEW_20041215.2128-E13
E4	MARKETVIEW_20041215.2128-E14
E5	MARKETVIEW_20041215.2128-E15
E6	MARKETVIEW_20041215.2128-E16
E7	MARKETVIEW_20041215.2128-E17
E8	MARKETVIEW_20041215.2128-E18
E9	MARKETVIEW_20041215.2128-E19
E11	MARKETVIEW_20041215.2128-E20
E12	MARKETVIEW_20041215.2128-E21
E13	MARKETVIEW_20041215.2128-E22
EM1	MARKETVIEW_20041215.2128-E12-1
EM19	MARKETVIEW_20041215.2128-E1-2
EM20	MARKETVIEW_20041215.2128-E2-3
EM21	MARKETVIEW_20041215.2128-E18-4
EM22	MARKETVIEW_20041215.2128-E1-5
EM23	MARKETVIEW_20041215.2128-E18-6
EM24	MARKETVIEW_20041215.2128-E1-7
EM25	MARKETVIEW_20041215.2128-E3-8
EM26	MARKETVIEW_20041215.2128-E4-9
EM27	MARKETVIEW_20041215.2128-E1-10
EM28	MARKETVIEW_20041215.2128-E1-11
EM29	MARKETVIEW_20041215.2128-E4-12
EM30	MARKETVIEW_20041215.2128-E1-13
EM31	MARKETVIEW_20041215.2128-E5-14
EM32	MARKETVIEW_20041215.2128-E1-15
EM33	MARKETVIEW_20041215.2128-E6-16
EM34	MARKETVIEW_20041215.2128-E7-17
EM36	MARKETVIEW_20041215.2128-E8-18
EM37	MARKETVIEW_20041215.2128-E8-19
EM38	MARKETVIEW_20041215.2128-E9-20
EM39	MARKETVIEW_20041215.2128-E10-21
EM40	MARKETVIEW_20041215.2128-E9-22
EM41	MARKETVIEW_20041215.2128-E11-23
EM42	MARKETVIEW_20041215.2128-E7-24
EM2	MARKETVIEW_20041215.2128-E12-25
EM3	MARKETVIEW_20041215.2128-E13-26
EM43	MARKETVIEW_20041215.2128-E9-27
EM5	MARKETVIEW_20041215.2128-E14-28
EM6	MARKETVIEW_20041215.2128-E15-29
EM7	MARKETVIEW_20041215.2128-E16-30
EM8	MARKETVIEW_20041215.2128-E17-31
EM9	MARKETVIEW_20041215.2128-E17-32
EM10	MARKETVIEW_20041215.2128-E17-33
EM11	MARKETVIEW_20041215.2128-E17-34
EM12	MARKETVIEW_20041215.2128-E18-35
EM13	MARKETVIEW_20041215.2128-E18-36
EM14	MARKETVIEW_20041215.2128-E19-37
EM15	MARKETVIEW_20041215.2128-E20-38
EM16	MARKETVIEW_20041215.2128-E21-39
EM17	MARKETVIEW_20041215.2128-E22-40
EM18	MARKETVIEW_20041215.2128-E1-41
R2	MARKETVIEW_20041215.2128-R1
R3	MARKETVIEW_20041215.2128-R2
R4	MARKETVIEW_20041215.2128-R3
R5	MARKETVIEW_20041215.2128-R4
RM2	MARKETVIEW_20041215.2128-R1-1
RM3	MARKETVIEW_20041215.2128-R2-1
RM4	MARKETVIEW_20041215.2128-R3-1
RM5	MARKETVIEW_20041215.2128-R4-1
V1	MARKETVIEW_20041215.2128-EV1
VM1	MARKETVIEW_20041215.2128-EV1-1
Q1	MARKETVIEW_20041215.2128-T1
Q2	MARKETVIEW_20041215.2128-T2
Q3	MARKETVIEW_20041215.2128-T3
Q4	MARKETVIEW_20041215.2128-T4
Q5	MARKETVIEW_20041215.2128-T5
Q6	MARKETVIEW_20041215.2128-T6
Q7	MARKETVIEW_20041215.2128-V1
Q8	MARKETVIEW_20041215.2128-T7
Q9	MARKETVIEW_20041215.2128-V2
Q10	MARKETVIEW_20041215.2128-V3
Q11	MARKETVIEW_20041215.2128-V4
Q12	MARKETVIEW_20041215.2128-V5
Q13	MARKETVIEW_20041215.2128-V6
Q14	MARKETVIEW_20041215.2128-V7
Q15	MARKETVIEW_20041215.2128-V8
Q16	MARKETVIEW_20041215.2128-T8
Q17	MARKETVIEW_20041215.2128-V9
Q18	MARKETVIEW_20041215.2128-V10
Q19	MARKETVIEW_20041215.2128-T9
Q20	MARKETVIEW_20041215.2128-T10
Q21	MARKETVIEW_20041215.2128-T11
Q22	MARKETVIEW_20041215.2128-T12
QM7	MARKETVIEW_20041215.2128-V1-1
QM9	MARKETVIEW_20041215.2128-V2-1
QM10	MARKETVIEW_20041215.2128-V3-1
QM11	MARKETVIEW_20041215.2128-V4-1
QM12	MARKETVIEW_20041215.2128-V5-1
QM13	MARKETVIEW_20041215.2128-V6-1
QM14	MARKETVIEW_20041215.2128-V7-1
QM15	MARKETVIEW_20041215.2128-V8-1
QM17	MARKETVIEW_20041215.2128-V9-1
QM18	MARKETVIEW_20041215.2128-V10-1
