CE12	AGGRESSIVEVOICEDAILY_20050213.2123-CE1
CE13	AGGRESSIVEVOICEDAILY_20050213.2123-CE2
CE14	AGGRESSIVEVOICEDAILY_20050213.2123-CE3
CE15	AGGRESSIVEVOICEDAILY_20050213.2123-CE4
CE17	AGGRESSIVEVOICEDAILY_20050213.2123-CE5
CE18	AGGRESSIVEVOICEDAILY_20050213.2123-CE6
CE19	AGGRESSIVEVOICEDAILY_20050213.2123-CE7
CE20	AGGRESSIVEVOICEDAILY_20050213.2123-CE8
CE21	AGGRESSIVEVOICEDAILY_20050213.2123-CE9
CE22	AGGRESSIVEVOICEDAILY_20050213.2123-CE10
CE23	AGGRESSIVEVOICEDAILY_20050213.2123-CE11
CE24	AGGRESSIVEVOICEDAILY_20050213.2123-CE12
CE25	AGGRESSIVEVOICEDAILY_20050213.2123-CE13
CE26	AGGRESSIVEVOICEDAILY_20050213.2123-CE14
CE27	AGGRESSIVEVOICEDAILY_20050213.2123-CE15
CE28	AGGRESSIVEVOICEDAILY_20050213.2123-CE16
CE29	AGGRESSIVEVOICEDAILY_20050213.2123-CE17
CE30	AGGRESSIVEVOICEDAILY_20050213.2123-CE18
CE31	AGGRESSIVEVOICEDAILY_20050213.2123-CE19
CE32	AGGRESSIVEVOICEDAILY_20050213.2123-CE20
CE33	AGGRESSIVEVOICEDAILY_20050213.2123-CE21
CE1	AGGRESSIVEVOICEDAILY_20050213.2123-CE22
CE34	AGGRESSIVEVOICEDAILY_20050213.2123-CE23
CE36	AGGRESSIVEVOICEDAILY_20050213.2123-CE24
CE2	AGGRESSIVEVOICEDAILY_20050213.2123-CE25
CE3	AGGRESSIVEVOICEDAILY_20050213.2123-CE26
CE4	AGGRESSIVEVOICEDAILY_20050213.2123-CE27
CE5	AGGRESSIVEVOICEDAILY_20050213.2123-CE28
CE6	AGGRESSIVEVOICEDAILY_20050213.2123-CE29
CE7	AGGRESSIVEVOICEDAILY_20050213.2123-CE30
CE8	AGGRESSIVEVOICEDAILY_20050213.2123-CE31
CE9	AGGRESSIVEVOICEDAILY_20050213.2123-CE32
CE10	AGGRESSIVEVOICEDAILY_20050213.2123-CE33
CE11	AGGRESSIVEVOICEDAILY_20050213.2123-CE34
E13	AGGRESSIVEVOICEDAILY_20050213.2123-E1
E14	AGGRESSIVEVOICEDAILY_20050213.2123-E2
E15	AGGRESSIVEVOICEDAILY_20050213.2123-E3
E16	AGGRESSIVEVOICEDAILY_20050213.2123-E4
E18	AGGRESSIVEVOICEDAILY_20050213.2123-E5
E19	AGGRESSIVEVOICEDAILY_20050213.2123-E6
E20	AGGRESSIVEVOICEDAILY_20050213.2123-E7
E21	AGGRESSIVEVOICEDAILY_20050213.2123-E8
E22	AGGRESSIVEVOICEDAILY_20050213.2123-E9
E23	AGGRESSIVEVOICEDAILY_20050213.2123-E10
E24	AGGRESSIVEVOICEDAILY_20050213.2123-E11
E25	AGGRESSIVEVOICEDAILY_20050213.2123-E12
E26	AGGRESSIVEVOICEDAILY_20050213.2123-E13
E27	AGGRESSIVEVOICEDAILY_20050213.2123-E14
E28	AGGRESSIVEVOICEDAILY_20050213.2123-E15
E29	AGGRESSIVEVOICEDAILY_20050213.2123-E16
E30	AGGRESSIVEVOICEDAILY_20050213.2123-E17
E31	AGGRESSIVEVOICEDAILY_20050213.2123-E18
E32	AGGRESSIVEVOICEDAILY_20050213.2123-E19
E33	AGGRESSIVEVOICEDAILY_20050213.2123-E20
E1	AGGRESSIVEVOICEDAILY_20050213.2123-E21
E34	AGGRESSIVEVOICEDAILY_20050213.2123-E22
E35	AGGRESSIVEVOICEDAILY_20050213.2123-E23
E37	AGGRESSIVEVOICEDAILY_20050213.2123-E24
E39	AGGRESSIVEVOICEDAILY_20050213.2123-E25
E2	AGGRESSIVEVOICEDAILY_20050213.2123-E26
E3	AGGRESSIVEVOICEDAILY_20050213.2123-E27
E4	AGGRESSIVEVOICEDAILY_20050213.2123-E28
E5	AGGRESSIVEVOICEDAILY_20050213.2123-E29
E6	AGGRESSIVEVOICEDAILY_20050213.2123-E30
E7	AGGRESSIVEVOICEDAILY_20050213.2123-E31
E8	AGGRESSIVEVOICEDAILY_20050213.2123-E32
E9	AGGRESSIVEVOICEDAILY_20050213.2123-E33
E10	AGGRESSIVEVOICEDAILY_20050213.2123-E34
E11	AGGRESSIVEVOICEDAILY_20050213.2123-E35
E12	AGGRESSIVEVOICEDAILY_20050213.2123-E36
EM1	AGGRESSIVEVOICEDAILY_20050213.2123-E21-1
EM19	AGGRESSIVEVOICEDAILY_20050213.2123-E1-2
EM20	AGGRESSIVEVOICEDAILY_20050213.2123-E26-3
EM21	AGGRESSIVEVOICEDAILY_20050213.2123-E2-4
EM22	AGGRESSIVEVOICEDAILY_20050213.2123-E3-5
EM23	AGGRESSIVEVOICEDAILY_20050213.2123-E4-6
EM66	AGGRESSIVEVOICEDAILY_20050213.2123-E4-7
EM24	AGGRESSIVEVOICEDAILY_20050213.2123-E4-8
EM25	AGGRESSIVEVOICEDAILY_20050213.2123-E5-9
EM26	AGGRESSIVEVOICEDAILY_20050213.2123-E6-10
EM27	AGGRESSIVEVOICEDAILY_20050213.2123-E7-11
EM28	AGGRESSIVEVOICEDAILY_20050213.2123-E1-12
EM29	AGGRESSIVEVOICEDAILY_20050213.2123-E27-13
EM30	AGGRESSIVEVOICEDAILY_20050213.2123-E8-14
EM31	AGGRESSIVEVOICEDAILY_20050213.2123-E9-15
EM32	AGGRESSIVEVOICEDAILY_20050213.2123-E10-16
EM33	AGGRESSIVEVOICEDAILY_20050213.2123-E9-17
EM34	AGGRESSIVEVOICEDAILY_20050213.2123-E10-18
EM35	AGGRESSIVEVOICEDAILY_20050213.2123-E11-19
EM36	AGGRESSIVEVOICEDAILY_20050213.2123-E12-20
EM37	AGGRESSIVEVOICEDAILY_20050213.2123-E13-21
EM38	AGGRESSIVEVOICEDAILY_20050213.2123-E14-22
EM39	AGGRESSIVEVOICEDAILY_20050213.2123-E15-23
EM40	AGGRESSIVEVOICEDAILY_20050213.2123-E27-24
EM41	AGGRESSIVEVOICEDAILY_20050213.2123-E15-25
EM42	AGGRESSIVEVOICEDAILY_20050213.2123-E26-26
EM43	AGGRESSIVEVOICEDAILY_20050213.2123-E8-27
EM44	AGGRESSIVEVOICEDAILY_20050213.2123-E26-28
EM45	AGGRESSIVEVOICEDAILY_20050213.2123-E16-29
EM46	AGGRESSIVEVOICEDAILY_20050213.2123-E9-30
EM47	AGGRESSIVEVOICEDAILY_20050213.2123-E17-31
EM48	AGGRESSIVEVOICEDAILY_20050213.2123-E17-32
EM49	AGGRESSIVEVOICEDAILY_20050213.2123-E7-33
EM50	AGGRESSIVEVOICEDAILY_20050213.2123-E13-34
EM51	AGGRESSIVEVOICEDAILY_20050213.2123-E18-35
EM52	AGGRESSIVEVOICEDAILY_20050213.2123-E19-36
EM53	AGGRESSIVEVOICEDAILY_20050213.2123-E20-37
EM55	AGGRESSIVEVOICEDAILY_20050213.2123-E18-38
EM56	AGGRESSIVEVOICEDAILY_20050213.2123-E1-39
EM57	AGGRESSIVEVOICEDAILY_20050213.2123-E16-40
EM58	AGGRESSIVEVOICEDAILY_20050213.2123-E22-41
EM59	AGGRESSIVEVOICEDAILY_20050213.2123-E16-42
EM60	AGGRESSIVEVOICEDAILY_20050213.2123-E10-43
EM61	AGGRESSIVEVOICEDAILY_20050213.2123-E14-44
EM62	AGGRESSIVEVOICEDAILY_20050213.2123-E23-45
EM65	AGGRESSIVEVOICEDAILY_20050213.2123-E24-46
EM63	AGGRESSIVEVOICEDAILY_20050213.2123-E25-47
EM2	AGGRESSIVEVOICEDAILY_20050213.2123-E26-48
EM3	AGGRESSIVEVOICEDAILY_20050213.2123-E27-49
EM4	AGGRESSIVEVOICEDAILY_20050213.2123-E28-50
EM5	AGGRESSIVEVOICEDAILY_20050213.2123-E29-51
EM6	AGGRESSIVEVOICEDAILY_20050213.2123-E30-52
EM7	AGGRESSIVEVOICEDAILY_20050213.2123-E26-53
EM8	AGGRESSIVEVOICEDAILY_20050213.2123-E27-54
EM9	AGGRESSIVEVOICEDAILY_20050213.2123-E31-55
EM10	AGGRESSIVEVOICEDAILY_20050213.2123-E32-56
EM11	AGGRESSIVEVOICEDAILY_20050213.2123-E26-57
EM12	AGGRESSIVEVOICEDAILY_20050213.2123-E33-58
EM13	AGGRESSIVEVOICEDAILY_20050213.2123-E34-59
EM14	AGGRESSIVEVOICEDAILY_20050213.2123-E26-60
EM15	AGGRESSIVEVOICEDAILY_20050213.2123-E26-61
EM16	AGGRESSIVEVOICEDAILY_20050213.2123-E29-62
EM17	AGGRESSIVEVOICEDAILY_20050213.2123-E35-63
EM18	AGGRESSIVEVOICEDAILY_20050213.2123-E36-64
R2	AGGRESSIVEVOICEDAILY_20050213.2123-R1
R3	AGGRESSIVEVOICEDAILY_20050213.2123-R2
R4	AGGRESSIVEVOICEDAILY_20050213.2123-R3
R5	AGGRESSIVEVOICEDAILY_20050213.2123-R4
R6	AGGRESSIVEVOICEDAILY_20050213.2123-R5
R7	AGGRESSIVEVOICEDAILY_20050213.2123-R6
R8	AGGRESSIVEVOICEDAILY_20050213.2123-R7
R9	AGGRESSIVEVOICEDAILY_20050213.2123-R8
R10	AGGRESSIVEVOICEDAILY_20050213.2123-R9
R11	AGGRESSIVEVOICEDAILY_20050213.2123-R10
R12	AGGRESSIVEVOICEDAILY_20050213.2123-R11
R13	AGGRESSIVEVOICEDAILY_20050213.2123-R12
R14	AGGRESSIVEVOICEDAILY_20050213.2123-R13
R16	AGGRESSIVEVOICEDAILY_20050213.2123-R14
R17	AGGRESSIVEVOICEDAILY_20050213.2123-R15
RM2	AGGRESSIVEVOICEDAILY_20050213.2123-R1-1
RM3	AGGRESSIVEVOICEDAILY_20050213.2123-R1-2
RM4	AGGRESSIVEVOICEDAILY_20050213.2123-R3-1
RM6	AGGRESSIVEVOICEDAILY_20050213.2123-R4-1
RM7	AGGRESSIVEVOICEDAILY_20050213.2123-R5-1
RM8	AGGRESSIVEVOICEDAILY_20050213.2123-R6-1
RM9	AGGRESSIVEVOICEDAILY_20050213.2123-R7-1
RM10	AGGRESSIVEVOICEDAILY_20050213.2123-R8-1
RM11	AGGRESSIVEVOICEDAILY_20050213.2123-R9-1
RM12	AGGRESSIVEVOICEDAILY_20050213.2123-R5-2
RM13	AGGRESSIVEVOICEDAILY_20050213.2123-R6-2
RM14	AGGRESSIVEVOICEDAILY_20050213.2123-R12-1
RM15	AGGRESSIVEVOICEDAILY_20050213.2123-R13-1
RM17	AGGRESSIVEVOICEDAILY_20050213.2123-R14-1
RM18	AGGRESSIVEVOICEDAILY_20050213.2123-R15-1
V1	AGGRESSIVEVOICEDAILY_20050213.2123-EV1
V2	AGGRESSIVEVOICEDAILY_20050213.2123-EV2
V3	AGGRESSIVEVOICEDAILY_20050213.2123-EV3
VM1	AGGRESSIVEVOICEDAILY_20050213.2123-EV1-1
VM2	AGGRESSIVEVOICEDAILY_20050213.2123-EV1-2
VM3	AGGRESSIVEVOICEDAILY_20050213.2123-EV2-1
VM4	AGGRESSIVEVOICEDAILY_20050213.2123-EV1-3
VM5	AGGRESSIVEVOICEDAILY_20050213.2123-EV3-1
Q1	AGGRESSIVEVOICEDAILY_20050213.2123-T1
Q2	AGGRESSIVEVOICEDAILY_20050213.2123-T2
Q3	AGGRESSIVEVOICEDAILY_20050213.2123-T3
Q4	AGGRESSIVEVOICEDAILY_20050213.2123-T4
