CE10	MARKBACKER_20050103.0829-CE1
CE11	MARKBACKER_20050103.0829-CE2
CE12	MARKBACKER_20050103.0829-CE3
CE13	MARKBACKER_20050103.0829-CE4
CE14	MARKBACKER_20050103.0829-CE5
CE15	MARKBACKER_20050103.0829-CE6
CE16	MARKBACKER_20050103.0829-CE7
CE17	MARKBACKER_20050103.0829-CE8
CE18	MARKBACKER_20050103.0829-CE9
CE19	MARKBACKER_20050103.0829-CE10
CE20	MARKBACKER_20050103.0829-CE11
CE21	MARKBACKER_20050103.0829-CE12
CE22	MARKBACKER_20050103.0829-CE13
CE23	MARKBACKER_20050103.0829-CE14
CE24	MARKBACKER_20050103.0829-CE15
CE1	MARKBACKER_20050103.0829-CE16
CE2	MARKBACKER_20050103.0829-CE17
CE3	MARKBACKER_20050103.0829-CE18
CE4	MARKBACKER_20050103.0829-CE19
CE5	MARKBACKER_20050103.0829-CE20
CE6	MARKBACKER_20050103.0829-CE21
CE7	MARKBACKER_20050103.0829-CE22
CE8	MARKBACKER_20050103.0829-CE23
CE9	MARKBACKER_20050103.0829-CE24
E14	MARKBACKER_20050103.0829-E1
E15	MARKBACKER_20050103.0829-E2
E16	MARKBACKER_20050103.0829-E3
E17	MARKBACKER_20050103.0829-E4
E18	MARKBACKER_20050103.0829-E5
E19	MARKBACKER_20050103.0829-E6
E20	MARKBACKER_20050103.0829-E7
E21	MARKBACKER_20050103.0829-E8
E22	MARKBACKER_20050103.0829-E9
E23	MARKBACKER_20050103.0829-E10
E24	MARKBACKER_20050103.0829-E11
E25	MARKBACKER_20050103.0829-E12
E26	MARKBACKER_20050103.0829-E13
E27	MARKBACKER_20050103.0829-E14
E28	MARKBACKER_20050103.0829-E15
E29	MARKBACKER_20050103.0829-E16
E30	MARKBACKER_20050103.0829-E17
E31	MARKBACKER_20050103.0829-E18
E32	MARKBACKER_20050103.0829-E19
E1	MARKBACKER_20050103.0829-E20
E33	MARKBACKER_20050103.0829-E21
E34	MARKBACKER_20050103.0829-E22
E35	MARKBACKER_20050103.0829-E23
E36	MARKBACKER_20050103.0829-E24
E2	MARKBACKER_20050103.0829-E25
E3	MARKBACKER_20050103.0829-E26
E4	MARKBACKER_20050103.0829-E27
E5	MARKBACKER_20050103.0829-E28
E6	MARKBACKER_20050103.0829-E29
E7	MARKBACKER_20050103.0829-E30
E8	MARKBACKER_20050103.0829-E31
E9	MARKBACKER_20050103.0829-E32
E10	MARKBACKER_20050103.0829-E33
E11	MARKBACKER_20050103.0829-E34
E12	MARKBACKER_20050103.0829-E35
E13	MARKBACKER_20050103.0829-E36
EM1	MARKBACKER_20050103.0829-E20-1
EM20	MARKBACKER_20050103.0829-E34-2
EM21	MARKBACKER_20050103.0829-E20-3
EM22	MARKBACKER_20050103.0829-E1-4
EM23	MARKBACKER_20050103.0829-E2-5
EM24	MARKBACKER_20050103.0829-E3-6
EM25	MARKBACKER_20050103.0829-E4-7
EM26	MARKBACKER_20050103.0829-E1-8
EM27	MARKBACKER_20050103.0829-E5-9
EM28	MARKBACKER_20050103.0829-E20-10
EM29	MARKBACKER_20050103.0829-E6-11
EM30	MARKBACKER_20050103.0829-E7-12
EM31	MARKBACKER_20050103.0829-E20-13
EM32	MARKBACKER_20050103.0829-E8-14
EM33	MARKBACKER_20050103.0829-E20-15
EM34	MARKBACKER_20050103.0829-E20-16
EM35	MARKBACKER_20050103.0829-E9-17
EM36	MARKBACKER_20050103.0829-E20-18
EM37	MARKBACKER_20050103.0829-E20-19
EM38	MARKBACKER_20050103.0829-E10-20
EM39	MARKBACKER_20050103.0829-E11-21
EM40	MARKBACKER_20050103.0829-E20-22
EM41	MARKBACKER_20050103.0829-E11-23
EM42	MARKBACKER_20050103.0829-E20-24
EM43	MARKBACKER_20050103.0829-E11-25
EM44	MARKBACKER_20050103.0829-E12-26
EM45	MARKBACKER_20050103.0829-E13-27
EM46	MARKBACKER_20050103.0829-E14-28
EM47	MARKBACKER_20050103.0829-E15-29
EM48	MARKBACKER_20050103.0829-E16-30
EM49	MARKBACKER_20050103.0829-E12-31
EM50	MARKBACKER_20050103.0829-E17-32
EM51	MARKBACKER_20050103.0829-E20-33
EM52	MARKBACKER_20050103.0829-E11-34
EM53	MARKBACKER_20050103.0829-E18-35
EM54	MARKBACKER_20050103.0829-E28-36
EM55	MARKBACKER_20050103.0829-E19-37
EM56	MARKBACKER_20050103.0829-E25-38
EM57	MARKBACKER_20050103.0829-E2-39
EM58	MARKBACKER_20050103.0829-E20-40
EM59	MARKBACKER_20050103.0829-E20-41
EM60	MARKBACKER_20050103.0829-E34-42
EM61	MARKBACKER_20050103.0829-E34-43
EM62	MARKBACKER_20050103.0829-E20-44
EM63	MARKBACKER_20050103.0829-E34-45
EM64	MARKBACKER_20050103.0829-E34-46
EM65	MARKBACKER_20050103.0829-E11-47
EM66	MARKBACKER_20050103.0829-E20-48
EM69	MARKBACKER_20050103.0829-E30-49
EM70	MARKBACKER_20050103.0829-E1-50
EM71	MARKBACKER_20050103.0829-E21-51
EM72	MARKBACKER_20050103.0829-E22-52
EM73	MARKBACKER_20050103.0829-E9-53
EM74	MARKBACKER_20050103.0829-E29-54
EM75	MARKBACKER_20050103.0829-E29-55
EM76	MARKBACKER_20050103.0829-E23-56
EM77	MARKBACKER_20050103.0829-E24-57
