CE8	MARKBACKER_20041217.1639-CE1
CE9	MARKBACKER_20041217.1639-CE2
CE10	MARKBACKER_20041217.1639-CE3
CE11	MARKBACKER_20041217.1639-CE4
CE12	MARKBACKER_20041217.1639-CE5
CE13	MARKBACKER_20041217.1639-CE6
CE14	MARKBACKER_20041217.1639-CE7
CE15	MARKBACKER_20041217.1639-CE8
CE16	MARKBACKER_20041217.1639-CE9
CE17	MARKBACKER_20041217.1639-CE10
CE18	MARKBACKER_20041217.1639-CE11
CE19	MARKBACKER_20041217.1639-CE12
CE20	MARKBACKER_20041217.1639-CE13
CE21	MARKBACKER_20041217.1639-CE14
CE22	MARKBACKER_20041217.1639-CE15
CE23	MARKBACKER_20041217.1639-CE16
CE24	MARKBACKER_20041217.1639-CE17
CE1	MARKBACKER_20041217.1639-CE18
CE2	MARKBACKER_20041217.1639-CE19
CE3	MARKBACKER_20041217.1639-CE20
CE4	MARKBACKER_20041217.1639-CE21
CE5	MARKBACKER_20041217.1639-CE22
CE6	MARKBACKER_20041217.1639-CE23
CE7	MARKBACKER_20041217.1639-CE24
E10	MARKBACKER_20041217.1639-E1
E11	MARKBACKER_20041217.1639-E2
E12	MARKBACKER_20041217.1639-E3
E13	MARKBACKER_20041217.1639-E4
E14	MARKBACKER_20041217.1639-E5
E15	MARKBACKER_20041217.1639-E6
E16	MARKBACKER_20041217.1639-E7
E17	MARKBACKER_20041217.1639-E8
E18	MARKBACKER_20041217.1639-E9
E19	MARKBACKER_20041217.1639-E10
E20	MARKBACKER_20041217.1639-E11
E21	MARKBACKER_20041217.1639-E12
E22	MARKBACKER_20041217.1639-E13
E23	MARKBACKER_20041217.1639-E14
E24	MARKBACKER_20041217.1639-E15
E1	MARKBACKER_20041217.1639-E16
E25	MARKBACKER_20041217.1639-E17
E26	MARKBACKER_20041217.1639-E18
E27	MARKBACKER_20041217.1639-E19
E2	MARKBACKER_20041217.1639-E20
E3	MARKBACKER_20041217.1639-E21
E4	MARKBACKER_20041217.1639-E22
E5	MARKBACKER_20041217.1639-E23
E6	MARKBACKER_20041217.1639-E24
E7	MARKBACKER_20041217.1639-E25
E8	MARKBACKER_20041217.1639-E26
E9	MARKBACKER_20041217.1639-E27
EM1	MARKBACKER_20041217.1639-E16-1
EM23	MARKBACKER_20041217.1639-E26-2
EM24	MARKBACKER_20041217.1639-E1-3
EM25	MARKBACKER_20041217.1639-E2-4
EM26	MARKBACKER_20041217.1639-E3-5
EM27	MARKBACKER_20041217.1639-E4-6
EM28	MARKBACKER_20041217.1639-E26-7
EM29	MARKBACKER_20041217.1639-E26-8
EM30	MARKBACKER_20041217.1639-E26-9
EM31	MARKBACKER_20041217.1639-E26-10
EM32	MARKBACKER_20041217.1639-E26-11
EM33	MARKBACKER_20041217.1639-E5-12
EM34	MARKBACKER_20041217.1639-E6-13
EM35	MARKBACKER_20041217.1639-E7-14
EM36	MARKBACKER_20041217.1639-E26-15
EM37	MARKBACKER_20041217.1639-E8-16
EM38	MARKBACKER_20041217.1639-E26-17
EM39	MARKBACKER_20041217.1639-E26-18
EM40	MARKBACKER_20041217.1639-E26-19
EM41	MARKBACKER_20041217.1639-E26-20
EM42	MARKBACKER_20041217.1639-E26-21
EM43	MARKBACKER_20041217.1639-E26-22
EM44	MARKBACKER_20041217.1639-E8-23
EM45	MARKBACKER_20041217.1639-E26-24
EM46	MARKBACKER_20041217.1639-E9-25
EM47	MARKBACKER_20041217.1639-E8-26
EM48	MARKBACKER_20041217.1639-E26-27
EM49	MARKBACKER_20041217.1639-E26-28
EM50	MARKBACKER_20041217.1639-E10-29
EM51	MARKBACKER_20041217.1639-E11-30
EM52	MARKBACKER_20041217.1639-E10-31
EM53	MARKBACKER_20041217.1639-E10-32
EM54	MARKBACKER_20041217.1639-E8-33
EM55	MARKBACKER_20041217.1639-E8-34
EM56	MARKBACKER_20041217.1639-E8-35
EM57	MARKBACKER_20041217.1639-E8-36
EM59	MARKBACKER_20041217.1639-E8-37
EM60	MARKBACKER_20041217.1639-E12-38
EM63	MARKBACKER_20041217.1639-E13-39
EM64	MARKBACKER_20041217.1639-E14-40
EM65	MARKBACKER_20041217.1639-E8-41
EM66	MARKBACKER_20041217.1639-E8-42
EM67	MARKBACKER_20041217.1639-E15-43
EM68	MARKBACKER_20041217.1639-E9-44
EM69	MARKBACKER_20041217.1639-E26-45
EM70	MARKBACKER_20041217.1639-E26-46
EM71	MARKBACKER_20041217.1639-E26-47
EM72	MARKBACKER_20041217.1639-E8-48
EM73	MARKBACKER_20041217.1639-E17-49
EM5	MARKBACKER_20041217.1639-E18-50
EM74	MARKBACKER_20041217.1639-E19-51
EM2	MARKBACKER_20041217.1639-E20-52
EM3	MARKBACKER_20041217.1639-E20-53
EM4	MARKBACKER_20041217.1639-E20-54
EM75	MARKBACKER_20041217.1639-E16-55
EM6	MARKBACKER_20041217.1639-E16-56
EM7	MARKBACKER_20041217.1639-E16-57
EM10	MARKBACKER_20041217.1639-E16-58
EM11	MARKBACKER_20041217.1639-E16-59
EM12	MARKBACKER_20041217.1639-E21-60
EM13	MARKBACKER_20041217.1639-E22-61
EM14	MARKBACKER_20041217.1639-E23-62
EM15	MARKBACKER_20041217.1639-E24-63
EM16	MARKBACKER_20041217.1639-E22-64
EM17	MARKBACKER_20041217.1639-E22-65
EM18	MARKBACKER_20041217.1639-E25-66
EM19	MARKBACKER_20041217.1639-E26-67
EM20	MARKBACKER_20041217.1639-E26-68
EM21	MARKBACKER_20041217.1639-E27-69
EM22	MARKBACKER_20041217.1639-E26-70
R1	MARKBACKER_20041217.1639-R1
R2	MARKBACKER_20041217.1639-R2
R4	MARKBACKER_20041217.1639-R3
R5	MARKBACKER_20041217.1639-R4
R6	MARKBACKER_20041217.1639-R5
RM1	MARKBACKER_20041217.1639-R1-1
RM2	MARKBACKER_20041217.1639-R2-1
RM4	MARKBACKER_20041217.1639-R3-1
RM5	MARKBACKER_20041217.1639-R4-1
RM6	MARKBACKER_20041217.1639-R5-1
V1	MARKBACKER_20041217.1639-EV1
VM1	MARKBACKER_20041217.1639-EV1-1
Q1	MARKBACKER_20041217.1639-T1
Q2	MARKBACKER_20041217.1639-T2
Q3	MARKBACKER_20041217.1639-T3
Q4	MARKBACKER_20041217.1639-T4
Q5	MARKBACKER_20041217.1639-V1
Q6	MARKBACKER_20041217.1639-T5
QM5	MARKBACKER_20041217.1639-V1-1
