CE8	BACONSREBELLION_20050209.1120-CE1
CE9	BACONSREBELLION_20050209.1120-CE2
CE10	BACONSREBELLION_20050209.1120-CE3
CE12	BACONSREBELLION_20050209.1120-CE4
CE1	BACONSREBELLION_20050209.1120-CE5
CE2	BACONSREBELLION_20050209.1120-CE6
CE3	BACONSREBELLION_20050209.1120-CE7
CE4	BACONSREBELLION_20050209.1120-CE8
CE5	BACONSREBELLION_20050209.1120-CE9
CE6	BACONSREBELLION_20050209.1120-CE10
CE7	BACONSREBELLION_20050209.1120-CE11
E13	BACONSREBELLION_20050209.1120-E1
E14	BACONSREBELLION_20050209.1120-E2
E15	BACONSREBELLION_20050209.1120-E3
E16	BACONSREBELLION_20050209.1120-E4
E17	BACONSREBELLION_20050209.1120-E5
E18	BACONSREBELLION_20050209.1120-E6
E21	BACONSREBELLION_20050209.1120-E7
E1	BACONSREBELLION_20050209.1120-E8
E2	BACONSREBELLION_20050209.1120-E9
E3	BACONSREBELLION_20050209.1120-E10
E4	BACONSREBELLION_20050209.1120-E11
E5	BACONSREBELLION_20050209.1120-E12
E6	BACONSREBELLION_20050209.1120-E13
E8	BACONSREBELLION_20050209.1120-E14
E9	BACONSREBELLION_20050209.1120-E15
E10	BACONSREBELLION_20050209.1120-E16
E11	BACONSREBELLION_20050209.1120-E17
E12	BACONSREBELLION_20050209.1120-E18
EM1	BACONSREBELLION_20050209.1120-E8-1
EM22	BACONSREBELLION_20050209.1120-E12-2
EM23	BACONSREBELLION_20050209.1120-E8-3
EM24	BACONSREBELLION_20050209.1120-E11-4
EM25	BACONSREBELLION_20050209.1120-E8-5
EM27	BACONSREBELLION_20050209.1120-E9-6
EM73	BACONSREBELLION_20050209.1120-E5-7
EM29	BACONSREBELLION_20050209.1120-E9-8
EM30	BACONSREBELLION_20050209.1120-E12-9
EM31	BACONSREBELLION_20050209.1120-E12-10
EM32	BACONSREBELLION_20050209.1120-E12-11
EM33	BACONSREBELLION_20050209.1120-E12-12
EM34	BACONSREBELLION_20050209.1120-E1-13
EM35	BACONSREBELLION_20050209.1120-E8-14
EM36	BACONSREBELLION_20050209.1120-E8-15
EM37	BACONSREBELLION_20050209.1120-E2-16
EM38	BACONSREBELLION_20050209.1120-E11-17
EM39	BACONSREBELLION_20050209.1120-E8-18
EM40	BACONSREBELLION_20050209.1120-E3-19
EM41	BACONSREBELLION_20050209.1120-E1-20
EM42	BACONSREBELLION_20050209.1120-E8-21
EM43	BACONSREBELLION_20050209.1120-E8-22
EM44	BACONSREBELLION_20050209.1120-E4-23
EM45	BACONSREBELLION_20050209.1120-E1-24
EM46	BACONSREBELLION_20050209.1120-E5-25
EM47	BACONSREBELLION_20050209.1120-E1-26
EM48	BACONSREBELLION_20050209.1120-E12-27
EM49	BACONSREBELLION_20050209.1120-E12-28
EM50	BACONSREBELLION_20050209.1120-E6-29
EM51	BACONSREBELLION_20050209.1120-E12-30
EM52	BACONSREBELLION_20050209.1120-E12-31
EM53	BACONSREBELLION_20050209.1120-E12-32
