CE14	MARKETVIEW_20050217.2115-CE1
CE12	MARKETVIEW_20050217.2115-CE2
CE13	MARKETVIEW_20050217.2115-CE3
CE2	MARKETVIEW_20050217.2115-CE4
CE3	MARKETVIEW_20050217.2115-CE5
CE4	MARKETVIEW_20050217.2115-CE6
CE5	MARKETVIEW_20050217.2115-CE7
CE6	MARKETVIEW_20050217.2115-CE8
CE8	MARKETVIEW_20050217.2115-CE9
CE9	MARKETVIEW_20050217.2115-CE10
CE10	MARKETVIEW_20050217.2115-CE11
CE11	MARKETVIEW_20050217.2115-CE12
E13	MARKETVIEW_20050217.2115-E1
E14	MARKETVIEW_20050217.2115-E2
E15	MARKETVIEW_20050217.2115-E3
E2	MARKETVIEW_20050217.2115-E4
E3	MARKETVIEW_20050217.2115-E5
E4	MARKETVIEW_20050217.2115-E6
E5	MARKETVIEW_20050217.2115-E7
E6	MARKETVIEW_20050217.2115-E8
E7	MARKETVIEW_20050217.2115-E9
E9	MARKETVIEW_20050217.2115-E10
E10	MARKETVIEW_20050217.2115-E11
E11	MARKETVIEW_20050217.2115-E12
E12	MARKETVIEW_20050217.2115-E13
EM20	MARKETVIEW_20050217.2115-E1-1
EM21	MARKETVIEW_20050217.2115-E2-2
EM22	MARKETVIEW_20050217.2115-E7-3
EM23	MARKETVIEW_20050217.2115-E3-4
EM2	MARKETVIEW_20050217.2115-E4-5
EM3	MARKETVIEW_20050217.2115-E4-6
EM4	MARKETVIEW_20050217.2115-E5-7
EM5	MARKETVIEW_20050217.2115-E6-8
EM6	MARKETVIEW_20050217.2115-E5-9
EM7	MARKETVIEW_20050217.2115-E5-10
EM8	MARKETVIEW_20050217.2115-E7-11
EM9	MARKETVIEW_20050217.2115-E8-12
EM10	MARKETVIEW_20050217.2115-E5-13
EM11	MARKETVIEW_20050217.2115-E7-14
EM12	MARKETVIEW_20050217.2115-E9-15
EM14	MARKETVIEW_20050217.2115-E9-16
EM15	MARKETVIEW_20050217.2115-E10-17
EM16	MARKETVIEW_20050217.2115-E11-18
EM17	MARKETVIEW_20050217.2115-E5-19
EM18	MARKETVIEW_20050217.2115-E12-20
EM19	MARKETVIEW_20050217.2115-E13-21
R1	MARKETVIEW_20050217.2115-R1
R3	MARKETVIEW_20050217.2115-R2
RM1	MARKETVIEW_20050217.2115-R1-1
RM3	MARKETVIEW_20050217.2115-R2-1
Q1	MARKETVIEW_20050217.2115-T1
Q2	MARKETVIEW_20050217.2115-T2
Q3	MARKETVIEW_20050217.2115-T3
Q4	MARKETVIEW_20050217.2115-T4
