CE11	MARKETVIEW_20050206.2009-CE1
CE12	MARKETVIEW_20050206.2009-CE2
CE1	MARKETVIEW_20050206.2009-CE3
CE2	MARKETVIEW_20050206.2009-CE4
CE3	MARKETVIEW_20050206.2009-CE5
CE4	MARKETVIEW_20050206.2009-CE6
CE5	MARKETVIEW_20050206.2009-CE7
CE6	MARKETVIEW_20050206.2009-CE8
CE7	MARKETVIEW_20050206.2009-CE9
CE8	MARKETVIEW_20050206.2009-CE10
CE9	MARKETVIEW_20050206.2009-CE11
CE10	MARKETVIEW_20050206.2009-CE12
E13	MARKETVIEW_20050206.2009-E1
E14	MARKETVIEW_20050206.2009-E2
E1	MARKETVIEW_20050206.2009-E3
E2	MARKETVIEW_20050206.2009-E4
E3	MARKETVIEW_20050206.2009-E5
E4	MARKETVIEW_20050206.2009-E6
E5	MARKETVIEW_20050206.2009-E7
E6	MARKETVIEW_20050206.2009-E8
E7	MARKETVIEW_20050206.2009-E9
E8	MARKETVIEW_20050206.2009-E10
E9	MARKETVIEW_20050206.2009-E11
E10	MARKETVIEW_20050206.2009-E12
E11	MARKETVIEW_20050206.2009-E13
E12	MARKETVIEW_20050206.2009-E14
EM1	MARKETVIEW_20050206.2009-E3-1
EM21	MARKETVIEW_20050206.2009-E2-2
EM2	MARKETVIEW_20050206.2009-E4-3
EM3	MARKETVIEW_20050206.2009-E5-4
EM4	MARKETVIEW_20050206.2009-E6-5
EM5	MARKETVIEW_20050206.2009-E7-6
EM6	MARKETVIEW_20050206.2009-E8-7
EM7	MARKETVIEW_20050206.2009-E9-8
EM8	MARKETVIEW_20050206.2009-E10-9
EM9	MARKETVIEW_20050206.2009-E11-10
EM10	MARKETVIEW_20050206.2009-E3-11
EM11	MARKETVIEW_20050206.2009-E3-12
EM12	MARKETVIEW_20050206.2009-E3-13
EM20	MARKETVIEW_20050206.2009-E14-14
EM14	MARKETVIEW_20050206.2009-E3-15
EM15	MARKETVIEW_20050206.2009-E12-16
EM16	MARKETVIEW_20050206.2009-E13-17
EM17	MARKETVIEW_20050206.2009-E14-18
EM18	MARKETVIEW_20050206.2009-E12-19
EM19	MARKETVIEW_20050206.2009-E1-20
V1	MARKETVIEW_20050206.2009-EV1
V2	MARKETVIEW_20050206.2009-EV2
V3	MARKETVIEW_20050206.2009-EV3
V4	MARKETVIEW_20050206.2009-EV4
VM1	MARKETVIEW_20050206.2009-EV1-1
VM2	MARKETVIEW_20050206.2009-EV2-1
VM3	MARKETVIEW_20050206.2009-EV3-1
VM4	MARKETVIEW_20050206.2009-EV4-1
VM7	MARKETVIEW_20050206.2009-EV4-2
Q1	MARKETVIEW_20050206.2009-T1
Q2	MARKETVIEW_20050206.2009-T2
Q3	MARKETVIEW_20050206.2009-T3
