CE11	AGGRESSIVEVOICEDAILY_20050224.2252-CE1
CE12	AGGRESSIVEVOICEDAILY_20050224.2252-CE2
CE13	AGGRESSIVEVOICEDAILY_20050224.2252-CE3
CE14	AGGRESSIVEVOICEDAILY_20050224.2252-CE4
CE15	AGGRESSIVEVOICEDAILY_20050224.2252-CE5
CE16	AGGRESSIVEVOICEDAILY_20050224.2252-CE6
CE17	AGGRESSIVEVOICEDAILY_20050224.2252-CE7
CE18	AGGRESSIVEVOICEDAILY_20050224.2252-CE8
CE19	AGGRESSIVEVOICEDAILY_20050224.2252-CE9
CE20	AGGRESSIVEVOICEDAILY_20050224.2252-CE10
CE21	AGGRESSIVEVOICEDAILY_20050224.2252-CE11
CE22	AGGRESSIVEVOICEDAILY_20050224.2252-CE12
CE23	AGGRESSIVEVOICEDAILY_20050224.2252-CE13
CE24	AGGRESSIVEVOICEDAILY_20050224.2252-CE14
CE25	AGGRESSIVEVOICEDAILY_20050224.2252-CE15
CE26	AGGRESSIVEVOICEDAILY_20050224.2252-CE16
CE2	AGGRESSIVEVOICEDAILY_20050224.2252-CE17
CE3	AGGRESSIVEVOICEDAILY_20050224.2252-CE18
CE4	AGGRESSIVEVOICEDAILY_20050224.2252-CE19
CE5	AGGRESSIVEVOICEDAILY_20050224.2252-CE20
CE6	AGGRESSIVEVOICEDAILY_20050224.2252-CE21
CE7	AGGRESSIVEVOICEDAILY_20050224.2252-CE22
CE9	AGGRESSIVEVOICEDAILY_20050224.2252-CE23
CE10	AGGRESSIVEVOICEDAILY_20050224.2252-CE24
E15	AGGRESSIVEVOICEDAILY_20050224.2252-E1
E16	AGGRESSIVEVOICEDAILY_20050224.2252-E2
E17	AGGRESSIVEVOICEDAILY_20050224.2252-E3
E18	AGGRESSIVEVOICEDAILY_20050224.2252-E4
E20	AGGRESSIVEVOICEDAILY_20050224.2252-E5
E21	AGGRESSIVEVOICEDAILY_20050224.2252-E6
E23	AGGRESSIVEVOICEDAILY_20050224.2252-E7
E24	AGGRESSIVEVOICEDAILY_20050224.2252-E8
E25	AGGRESSIVEVOICEDAILY_20050224.2252-E9
E26	AGGRESSIVEVOICEDAILY_20050224.2252-E10
E27	AGGRESSIVEVOICEDAILY_20050224.2252-E11
E28	AGGRESSIVEVOICEDAILY_20050224.2252-E12
E29	AGGRESSIVEVOICEDAILY_20050224.2252-E13
E31	AGGRESSIVEVOICEDAILY_20050224.2252-E14
E32	AGGRESSIVEVOICEDAILY_20050224.2252-E15
E33	AGGRESSIVEVOICEDAILY_20050224.2252-E16
E34	AGGRESSIVEVOICEDAILY_20050224.2252-E17
E35	AGGRESSIVEVOICEDAILY_20050224.2252-E18
E37	AGGRESSIVEVOICEDAILY_20050224.2252-E19
E38	AGGRESSIVEVOICEDAILY_20050224.2252-E20
E39	AGGRESSIVEVOICEDAILY_20050224.2252-E21
E2	AGGRESSIVEVOICEDAILY_20050224.2252-E22
E3	AGGRESSIVEVOICEDAILY_20050224.2252-E23
E5	AGGRESSIVEVOICEDAILY_20050224.2252-E24
E6	AGGRESSIVEVOICEDAILY_20050224.2252-E25
E8	AGGRESSIVEVOICEDAILY_20050224.2252-E26
E9	AGGRESSIVEVOICEDAILY_20050224.2252-E27
E12	AGGRESSIVEVOICEDAILY_20050224.2252-E28
E13	AGGRESSIVEVOICEDAILY_20050224.2252-E29
EM51	AGGRESSIVEVOICEDAILY_20050224.2252-E2-1
EM18	AGGRESSIVEVOICEDAILY_20050224.2252-E1-2
EM19	AGGRESSIVEVOICEDAILY_20050224.2252-E2-3
EM20	AGGRESSIVEVOICEDAILY_20050224.2252-E22-4
EM21	AGGRESSIVEVOICEDAILY_20050224.2252-E3-5
EM22	AGGRESSIVEVOICEDAILY_20050224.2252-E22-6
EM23	AGGRESSIVEVOICEDAILY_20050224.2252-E4-7
EM24	AGGRESSIVEVOICEDAILY_20050224.2252-E22-8
EM25	AGGRESSIVEVOICEDAILY_20050224.2252-E5-9
EM26	AGGRESSIVEVOICEDAILY_20050224.2252-E6-10
EM27	AGGRESSIVEVOICEDAILY_20050224.2252-E7-11
EM28	AGGRESSIVEVOICEDAILY_20050224.2252-E8-12
