CE6	MARKETVIEW_20050212.1717-CE1
CE1	MARKETVIEW_20050212.1717-CE2
CE2	MARKETVIEW_20050212.1717-CE3
CE3	MARKETVIEW_20050212.1717-CE4
CE4	MARKETVIEW_20050212.1717-CE5
CE5	MARKETVIEW_20050212.1717-CE6
E10	MARKETVIEW_20050212.1717-E1
E11	MARKETVIEW_20050212.1717-E2
E12	MARKETVIEW_20050212.1717-E3
E1	MARKETVIEW_20050212.1717-E4
E2	MARKETVIEW_20050212.1717-E5
E3	MARKETVIEW_20050212.1717-E6
E4	MARKETVIEW_20050212.1717-E7
E5	MARKETVIEW_20050212.1717-E8
E7	MARKETVIEW_20050212.1717-E9
E8	MARKETVIEW_20050212.1717-E10
E9	MARKETVIEW_20050212.1717-E11
EM1	MARKETVIEW_20050212.1717-E4-1
EM23	MARKETVIEW_20050212.1717-E4-2
EM24	MARKETVIEW_20050212.1717-E4-3
EM25	MARKETVIEW_20050212.1717-E1-4
EM26	MARKETVIEW_20050212.1717-E4-5
EM27	MARKETVIEW_20050212.1717-E4-6
EM29	MARKETVIEW_20050212.1717-E2-7
EM30	MARKETVIEW_20050212.1717-E6-8
EM31	MARKETVIEW_20050212.1717-E3-9
EM2	MARKETVIEW_20050212.1717-E5-10
EM3	MARKETVIEW_20050212.1717-E4-11
EM4	MARKETVIEW_20050212.1717-E6-12
EM5	MARKETVIEW_20050212.1717-E6-13
EM6	MARKETVIEW_20050212.1717-E6-14
EM7	MARKETVIEW_20050212.1717-E7-15
EM8	MARKETVIEW_20050212.1717-E6-16
EM9	MARKETVIEW_20050212.1717-E4-17
EM10	MARKETVIEW_20050212.1717-E4-18
EM32	MARKETVIEW_20050212.1717-E6-19
EM12	MARKETVIEW_20050212.1717-E4-20
EM11	MARKETVIEW_20050212.1717-E4-21
EM13	MARKETVIEW_20050212.1717-E8-22
EM14	MARKETVIEW_20050212.1717-E4-23
EM15	MARKETVIEW_20050212.1717-E4-24
EM16	MARKETVIEW_20050212.1717-E4-25
EM17	MARKETVIEW_20050212.1717-E4-26
EM18	MARKETVIEW_20050212.1717-E9-27
EM19	MARKETVIEW_20050212.1717-E4-28
EM20	MARKETVIEW_20050212.1717-E10-29
EM21	MARKETVIEW_20050212.1717-E11-30
EM22	MARKETVIEW_20050212.1717-E4-31
V1	MARKETVIEW_20050212.1717-EV1
V2	MARKETVIEW_20050212.1717-EV2
VM1	MARKETVIEW_20050212.1717-EV1-1
VM2	MARKETVIEW_20050212.1717-EV2-1
Q1	MARKETVIEW_20050212.1717-T1
Q2	MARKETVIEW_20050212.1717-T2
Q3	MARKETVIEW_20050212.1717-T3
Q4	MARKETVIEW_20050212.1717-T4
Q5	MARKETVIEW_20050212.1717-T5
Q6	MARKETVIEW_20050212.1717-T6
Q7	MARKETVIEW_20050212.1717-T7
Q9	MARKETVIEW_20050212.1717-T8
